,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,274.8,244.8,208.3,255.71,283.66,219.92,214.16,204.32,332,341.36,264.43,312.15,374.68,363.51,229.94,341.67,278.68,222.76,193.12,233.8,Upgrade
1,Other Revenue,-8.5,8.5,-,22.05,-6.99,6.99,-,6.48,-4.29,4.29,-,21.67,-3.17,3.17,-,13.52,-3.45,3.45,-,7.73,Upgrade
2,Revenue,266.29,253.3,208.3,277.76,276.67,226.91,214.16,210.79,327.71,345.65,264.43,333.82,371.51,366.68,229.94,355.19,275.23,226.21,193.12,241.54,Upgrade
3,Revenue Growth (YoY),-3.75%,11.63%,-2.74%,31.77%,-15.58%,-34.35%,-19.01%,-36.85%,-11.79%,-5.74%,15.00%,-6.02%,34.98%,62.10%,19.07%,47.06%,1.92%,-11.48%,-24.70%,-13.16%,Upgrade
4,Cost of Revenue,220.02,224.09,188.59,248.12,234.21,204.41,203.07,211.85,273.78,311.09,226.64,302.79,300.86,308.92,200.36,304.87,231.55,184.31,171.14,203.75,Upgrade
5,Gross Profit,46.27,29.22,19.71,29.64,42.46,22.5,11.09,-1.05,53.93,34.56,37.8,31.03,70.66,57.76,29.58,50.32,43.68,41.9,21.98,37.79,Upgrade
6,"Selling, General & Admin",18.86,20.94,15.72,24.92,18.84,16.32,17.16,16.72,21.8,15.73,18.05,15.73,20.32,17.77,14.26,14.68,15.96,14.8,12.21,17.65,Upgrade
7,Research & Development,5.76,6.24,5.28,7.2,6.19,4.3,4.82,1.97,4.84,6.78,7.81,7.76,6.78,5.87,5.06,4.27,5.49,5.82,4.3,6.81,Upgrade
8,Other Operating Expenses,-2.54,2.88,1.56,7.4,-70.95,-1.32,-1.59,10.8,2.26,-4.42,-0.39,-0.44,-2.13,-4.64,1.55,8.95,-3.1,-0.53,1.14,8,Upgrade
