,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Operating Revenue,297.16,302.91,177.92,287.48,393.64,359.36,206.03,219.22,335.42,242.7,142.09,210.49,208.93,193.64,97.31,138.06,184.21,152.89,62.36,117.9,Upgrade
1,Other Revenue,-5.99,5.99,-,67.36,-19.73,19.73,-,24.42,-25.72,25.72,-,27.43,-14.56,14.56,-,18.89,-10.82,10.82,-,21.97,Upgrade
2,Revenue,291.17,308.9,177.92,354.85,373.91,379.09,206.03,243.65,309.7,268.42,142.09,237.92,194.37,208.2,97.31,156.95,173.39,163.71,62.36,139.87,Upgrade
3,Revenue Growth (YoY),-22.13%,-18.52%,-13.64%,45.64%,20.73%,41.23%,45.00%,2.41%,59.34%,28.92%,46.01%,51.60%,12.10%,27.18%,56.06%,12.20%,20.41%,51.36%,-42.35%,43.73%,Upgrade
4,Cost of Revenue,182.88,170.83,110.78,235.29,216.41,212.73,122.63,135.38,208.31,160.11,92.13,171.82,119.48,106.07,60.37,88.08,82.95,77.13,38.02,75.5,Upgrade
5,Gross Profit,108.29,138.07,67.14,119.55,157.5,166.36,83.39,108.27,101.4,108.31,49.96,66.1,74.89,102.13,36.95,68.87,90.44,86.57,24.34,64.38,Upgrade
6,"Selling, General & Admin",63.83,51.99,53.09,52.15,50.87,47.16,57.89,49.39,54.44,38.77,43.77,29.82,53.89,49.72,31.98,35.85,51.85,41.3,22.68,41,Upgrade
7,Research & Development,14.24,14.36,10.69,14.66,18.91,21.6,10.23,16.25,9.01,9.14,4.63,11.52,4.99,6.16,4.14,5.89,3.96,3.55,2.2,3.73,Upgrade
8,Other Operating Expenses,0.02,4.82,3.08,5.06,0.82,1.69,1.43,7.69,-0.36,1.54,0.57,6.97,-0.21,-0.26,0.56,5,0.42,1.51,-0.71,4.37,Upgrade
9,Operating Expenses,79.17,74.28,66.87,79.24,71.79,73.26,70.32,82.86,62.85,51.63,49,51.11,58.58,56.79,36.85,45.32,56.87,49.07,24.43,49.28,Upgrade
10,Operating Income,29.12,63.79,0.27,40.31,85.7,93.1,13.08,25.4,38.55,56.68,0.96,14.99,16.31,45.35,0.09,23.55,33.57,37.5,-0.09,15.09,Upgrade
11,Interest Expense,-,-0.43,-,-0.54,-0.06,-0.15,-,-0.46,-,-0.67,-,-0.6,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,17.78,0.9,1.1,16.14,1.66,1.4,1.46,10.3,4.29,4.54,1.36,2.65,1.5,13.55,2.5,0.88,0.28,11.13,3.85,1.38,Upgrade
13,Currency Exchange Gain (Loss),-0.02,0.02,-,0,0.03,-0.03,-,1.06,-0.49,0.49,-,-0.18,-,-,-,-0.47,-0.01,0.01,-,-0.03,Upgrade
14,Other Non Operating Income (Expenses),-0.12,0.18,-0.29,-0.06,-0.22,-0.17,-0.37,-3.16,2.16,0.28,-0.58,-2.06,-0.81,1.67,2.01,0.34,-0.57,0.29,-0.15,0.41,Upgrade
15,EBT Excluding Unusual Items,46.76,64.47,1.08,55.85,87.11,94.15,14.17,33.15,44.5,61.32,1.74,14.8,16.99,60.57,4.6,24.3,33.26,48.93,3.6,16.85,Upgrade
16,Impairment of Goodwill,1.13,-1.13,-,-1.47,0.51,-0.51,-,-1.01,-,-,-,-0.96,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-1.05,-9.18,10.37,0.01,-,-,-,-,-,-,-,0.41,-,-0.1,-0.31,0.51,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.2,7.82,0.01,-0.04,-0,-0.01,-,-0.03,0.01,-,-,0.3,0.01,-0.24,-,0.03,-0.09,0,-0,-1.87,Upgrade
19,Asset Writedown,-1.13,-,-,0.66,-0.65,0.25,-0.25,-13.4,0.28,0.78,-0.78,-0.75,0.27,-,-,-0.01,-,-,-,0.03,Upgrade
20,Other Unusual Items,2.04,2.29,0.65,2.79,-,-,-,4.99,-0.38,0.38,-,6.22,-,-2.16,-,11.66,-0.32,0.32,-,5.6,Upgrade
21,Pretax Income,47.54,64.27,12.11,57.81,86.97,93.88,13.92,23.7,44.42,62.48,0.96,20.01,17.27,58.07,4.29,36.48,32.85,49.25,3.6,20.61,Upgrade
22,Income Tax Expense,5.57,12,0.01,8.06,15,11.87,1.98,-11.56,8.44,8.57,0.38,2.79,4.23,6.32,1.16,5.22,5.29,7.21,0.72,3.37,Upgrade
23,Earnings From Continuing Operations,41.97,52.27,12.1,49.75,71.97,82.02,11.93,35.25,35.98,53.91,0.58,17.21,13.04,51.75,3.13,31.26,27.56,42.04,2.88,17.23,Upgrade
24,Minority Interest in Earnings,-0.93,-3.48,1.64,0.54,-3.74,-6.58,-1.21,0.23,-1.97,-5.25,2.58,1.63,-1.14,-4.61,0.2,-3.59,-2.85,-0.6,0.2,-1.76,Upgrade
