,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,18.1,18.1,33.58,31.78,24.36,26.63,32.79,33.66,29.53,38.61,27.33,22.79,21.04,17.77,14.12,21,18,15.92,17.56,14.96,Upgrade
1,Revenue Growth (YoY),-25.68%,-32.04%,2.41%,-5.59%,-17.52%,-31.02%,19.98%,47.72%,40.34%,117.32%,93.55%,8.49%,16.91%,11.63%,-19.57%,40.43%,22.32%,-7.06%,-21.04%,-24.28%,Upgrade
2,Cost of Revenue,16.99,16.99,32.23,29.78,22.64,24.09,30.71,30.44,25.93,34.26,24.64,19.59,18.49,15.83,13.8,17.94,14.92,13.59,13.6,11.92,Upgrade
3,Gross Profit,1.11,1.11,1.35,2.01,1.72,2.54,2.08,3.22,3.6,4.36,2.69,3.2,2.56,1.94,0.32,3.06,3.07,2.33,3.95,3.03,Upgrade
4,"Selling, General & Admin",4.58,4.58,5.49,5.58,5,5.42,5.77,5.04,7.36,4.48,5.55,3.91,4.35,3.9,2.54,4.11,4.66,3.35,4.78,2.62,Upgrade
5,Other Operating Expenses,-0.62,-0.62,0.89,-0.39,-0.33,-0.18,2.07,-0.72,-0.76,-0.59,-,-,-0.39,-0.23,0.82,-0.13,-0.6,-0.09,0.27,-,Upgrade
6,Operating Expenses,3.96,3.96,5.13,5.19,4.67,5.24,15.03,4.31,6.6,3.9,6,3.91,3.96,3.67,3.74,3.98,4.06,3.26,5.23,2.62,Upgrade
7,Operating Income,-2.85,-2.85,-3.78,-3.19,-2.95,-2.7,-12.95,-1.09,-3,0.46,-3.31,-0.71,-1.41,-1.73,-3.42,-0.92,-0.99,-0.93,-1.28,0.42,Upgrade
8,Interest Expense,-0.12,-0.12,-0.17,-0.1,-0.13,-0.11,-0.03,-0.25,-0.27,-0.22,-0.32,-0.2,-0.11,-0.19,-0.08,-0.24,-0.28,-0.2,-0.28,-0.21,Upgrade
9,Interest & Investment Income,-,-,0.86,-,-,-,0.24,-,-,-,0.21,-,-,-,0.26,-,-,-,0.3,-,Upgrade
