,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,13.77,13.77,21.68,-,25.85,-,27.58,-,31.85,-,38.81,-,13.36,-,13.71,-,15.58,-,21.27,-,Upgrade
1,Short-Term Investments,6.31,6.31,-,-,3.27,-,-,-,5.56,-,-,-,4.88,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,0.31,0.31,0.31,-,-,-,0.28,-,1,-,1,-,4.38,-,1,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,20.38,20.38,21.99,29.12,29.12,27.87,27.87,-,38.41,39.81,39.81,-,22.63,14.71,14.71,-,15.58,21.27,21.27,-,Upgrade
4,Cash Growth,-30.00%,-26.86%,-21.10%,-,-24.20%,-29.99%,-29.99%,-,69.77%,170.56%,170.56%,-,45.24%,-30.82%,-30.82%,-,-35.56%,-12.07%,-12.07%,-,Upgrade
5,Accounts Receivable,12.49,12.49,14.02,-,18.43,-,16.21,-,26.85,-,20.42,-,18.46,-,16.27,-,19.09,-,14.24,-,Upgrade
6,Other Receivables,0.1,0.1,4.1,-,0.03,-,10.32,-,-,-,0.8,-,0.06,-,0.44,-,1.41,-,0.53,-,Upgrade
7,Receivables,12.59,12.59,18.11,-,18.46,-,26.53,-,26.85,-,21.22,-,18.51,-,16.7,-,20.5,-,14.77,-,Upgrade
8,Inventory,3.06,3.06,4.92,-,5.72,-,6.98,-,4.33,-,4.75,-,1.43,-,-,-,-,-,-,-,Upgrade
