,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020",+2 Quarters
0,Cash & Equivalents,187.91,170.6,91.48,162.45,112.64,206.77,220.9,245.3,100.09,89.03,Upgrade
1,Long-Term Investments,38.18,-,-,-,-,-,-,-,-,-,Upgrade
2,Loans & Lease Receivables,918.15,973.93,1061,953.23,1038,907.34,926.98,948.06,1137,1299,Upgrade
3,Other Receivables,0.76,1.83,0.1,0.1,0.1,1.29,0.11,0.1,0.1,0.8,Upgrade
4,"Property, Plant & Equipment",12.83,16.23,13.71,16.76,20.21,21.67,8.56,13.82,19.12,25.11,Upgrade
5,Other Current Assets,16.8,21.97,19.38,17.46,11.9,12.29,10.37,9.07,9.34,11.29,Upgrade
6,Long-Term Deferred Tax Assets,6.46,2.41,0.52,0.11,0.11,0.09,1.17,0.96,0.81,0.75,Upgrade
7,Other Long-Term Assets,1.74,1.74,2.29,3.46,4.52,6.36,1.1,2.17,2.74,2.74,Upgrade
8,Total Assets,1183,1189,1189,1154,1188,1156,1169,1219,1269,1428,Upgrade
9,Accrued Expenses,5.78,4.01,6.17,4.63,5.54,3.85,5.32,5.06,6.79,5.8,Upgrade
10,Short-Term Debt,47.5,57.5,57.7,57.56,80.61,59.64,64.38,85.68,144.68,331.86,Upgrade
11,Current Portion of Long-Term Debt,11,25.99,21.99,11.99,37.99,49.97,41.98,74.97,49.96,-,Upgrade
12,Current Portion of Leases,5.13,6.77,6.45,7.8,8.67,8.39,6.18,9.75,10.41,10.66,Upgrade
13,Long-Term Debt,-,-,10.99,25.97,32.95,37.94,79.89,87.84,112.78,162.68,Upgrade
14,Long-Term Leases,5.12,7.21,6.2,7.74,11.07,12.45,2.21,3.93,8.35,13.68,Upgrade
15,Current Income Taxes Payable,11.96,6.64,14.16,6.97,3.27,-,4.38,2.31,11.53,7.43,Upgrade
16,Other Current Liabilities,0.78,0.9,1.99,0.85,1.75,0.66,0.67,1.11,0.82,0.9,Upgrade
17,Total Liabilities,87.26,109.02,125.66,123.53,181.85,172.9,205.01,270.64,345.31,533.03,Upgrade
18,Common Stock,19.27,19.27,19.27,19.27,19.28,19.29,19.3,19.32,19.32,19.39,Upgrade
19,Additional Paid-In Capital,14.3,14.3,14.3,14.3,14.42,14.73,15.02,15.65,31.3,55.26,Upgrade
20,Retained Earnings,1003,987.03,970.28,937.39,913.14,889.84,870.83,854.86,813.77,761.71,Upgrade
21,Comprehensive Income & Other,59.08,59.08,59.08,59.08,59.07,59.06,59.05,59.02,59.02,58.96,Upgrade
22,Shareholders' Equity,1096,1080,1063,1030,1006,982.91,964.19,948.85,923.41,895.32,Upgrade
23,Total Liabilities & Equity,1183,1189,1189,1154,1188,1156,1169,1219,1269,1428,Upgrade
24,Total Debt,68.74,97.48,103.33,111.07,171.29,168.39,194.64,262.17,326.19,518.89,Upgrade
25,Net Cash (Debt),119.17,73.12,-11.85,51.38,-58.65,38.38,26.26,-16.86,-226.1,-429.87,Upgrade
26,Net Cash Growth,-,42.32%,-,33.86%,-,-,-,-,-,-,Upgrade
27,Net Cash Per Share,0.06,0.04,-0.01,0.03,-0.03,0.02,0.01,-0.01,-0.12,-0.22,Upgrade
28,Filing Date Shares Outstanding,1927,1927,1927,1927,1928,1929,1930,1932,1932,1938,Upgrade
29,Total Common Shares Outstanding,1927,1927,1927,1927,1928,1929,1930,1932,1932,1938,Upgrade
30,Working Capital,1041,1067,1064,1043,1025,1005,1035,1024,1022,1043,Upgrade
31,Book Value Per Share,0.57,0.56,0.55,0.53,0.52,0.51,0.50,0.49,0.48,0.46,Upgrade
32,Tangible Book Value,1096,1080,1063,1030,1006,982.91,964.19,948.85,923.41,895.32,Upgrade
33,Tangible Book Value Per Share,0.57,0.56,0.55,0.53,0.52,0.51,0.50,0.49,0.48,0.46,Upgrade
