,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,29554,32108,24608,32945,45595,57882,45324,54086,59582,54638,86445,116394,136531,130687,108754,83183,86155,69866,61670,43469,33519,Upgrade
1,Market Cap Growth,-44.53%,-44.53%,-45.71%,-39.09%,-23.48%,5.94%,-47.57%,-53.53%,-56.36%,-58.19%,-20.51%,39.92%,58.47%,87.05%,76.35%,91.36%,157.03%,133.55%,138.89%,75.02%,92.21%,Upgrade
2,Enterprise Value,22011,23766,15141,23366,35636,48518,36430,45796,50958,47334,79309,108733,134710,128236,106363,80364,83333,69432,61253,43141,33185,Upgrade
3,Last Close Price,57.40,63.55,48.70,59.30,87.74,106.25,84.75,93.18,108.44,94.46,124.82,186.56,214.74,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,34.70,37.69,21.17,15.83,18.24,19.33,12.91,13.79,15.96,16.00,30.99,66.67,104.12,119.16,108.90,91.58,100.86,88.27,87.81,69.70,54.10,Upgrade
5,PS Ratio,5.20,5.20,3.88,4.36,5.29,6.13,4.26,4.53,5.14,5.21,9.32,15.92,24.01,27.20,24.94,20.39,23.13,21.86,21.35,16.15,12.18,Upgrade
6,PB Ratio,1.74,1.74,1.39,1.73,2.36,3.09,2.50,2.89,3.36,3.29,5.06,6.97,8.82,16.44,14.06,11.39,12.11,10.59,-,12.58,9.84,Upgrade
7,P/TBV Ratio,1.77,1.77,1.45,1.79,2.45,3.15,2.60,3.01,3.51,3.43,5.13,7.27,8.97,17.34,14.85,12.03,12.25,10.97,-,13.08,10.25,Upgrade
8,P/FCF Ratio,67.81,-,28.44,20.52,17.93,27.54,12.93,18.61,-,109.46,-40.23,-,-,-,-231.12,-,-,-,-,-,332.51,Upgrade
9,P/OCF Ratio,16.68,16.68,10.55,11.11,11.66,16.28,8.55,10.79,16.03,19.00,276.47,434.00,-,-,98.77,112.28,126.63,102.72,96.66,69.14,49.87,Upgrade
10,EV/Sales Ratio,3.68,3.85,2.39,3.09,4.13,5.14,3.43,3.84,4.40,4.51,8.55,14.88,23.69,26.69,24.39,19.70,22.37,21.73,21.21,16.03,12.06,Upgrade
11,EV/EBITDA Ratio,20.28,21.37,11.27,10.38,12.34,14.41,9.60,11.13,13.15,13.77,26.73,52.38,89.97,98.36,92.63,73.47,80.80,73.03,74.04,59.22,45.59,Upgrade
12,EV/EBIT Ratio,36.71,36.31,17.10,13.02,14.57,16.67,10.77,12.33,14.48,14.97,29.19,58.85,104.97,115.94,110.66,83.33,91.44,82.20,83.85,71.68,54.97,Upgrade
13,EV/FCF Ratio,46.49,-,17.50,14.55,14.01,23.09,10.39,15.76,-,94.83,-36.91,-,-,-,-226.04,-,-,-,-,-,329.18,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.03,0.03,0.01,0.01,0.00,0.01,0.03,-,-,-,Upgrade
15,Debt / EBITDA Ratio,0.11,0.08,0.18,0.12,0.25,0.05,0.03,0.04,0.05,0.02,0.01,0.17,0.30,0.03,0.04,0.01,0.04,0.14,-,-,-,Upgrade
16,Debt / FCF Ratio,0.27,-,0.20,0.10,0.06,0.06,0.04,0.05,-,0.13,-0.04,-,-,-,-0.12,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.30,0.27,0.28,0.30,0.35,0.50,0.49,0.54,0.61,0.70,0.52,0.58,0.58,0.52,0.43,0.60,-,-,0.50,0.78,Upgrade,
