,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,5202,5679,7548,7110,7100,7041,5887,5290,6267,5765,5643,6234,424.92,633.49,1993,2125,2526,-,380.91,435.25,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,35.66,-,-,-,-,-,5.87,Upgrade
2,Trading Asset Securities,1957,2041,1435,1906,2105,1860,2523,2151,1420,918.98,887.86,401.2,1100,1406,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,7159,7720,8983,9016,9205,8902,8411,7441,7688,6684,6531,6636,1525,2075,1993,2125,2526,-,380.91,441.12,Upgrade
4,Cash Growth,-22.22%,-13.28%,6.80%,21.17%,19.73%,33.19%,28.79%,12.13%,404.13%,222.14%,227.64%,212.32%,-39.63%,-,423.28%,381.64%,666.93%,-,-36.45%,-33.16%,Upgrade
5,Accounts Receivable,1747,1582,1815,2092,2559,2603,2090,2515,1919,3105,2053,1817,1164,843.82,901.39,987.2,823.25,-,585.53,658.51,Upgrade
6,Other Receivables,0.52,193.56,31.74,170.87,0.5,186.24,130.69,229.53,181.73,3.72,30.9,4.17,71.83,108.38,22.36,2.76,27.07,-,29.39,52.11,Upgrade
7,Receivables,1748,1776,1846,2263,2559,2789,2220,2745,2101,3109,2084,1821,1236,953.75,923.74,989.95,850.32,-,614.92,712.42,Upgrade
8,Inventory,1198,997.96,992.33,945.35,880.36,788.02,1108,1510,1668,1901,1708,1396,1083,878.99,800.49,726.38,672.71,-,531.34,448.78,Upgrade
9,Other Current Assets,507.14,143.18,288.75,128.26,414.86,139.88,238.35,164.73,722.07,410.92,738.4,457.51,401.81,139.03,277.87,189.6,177.21,-,146.91,36.53,Upgrade
10,Total Current Assets,10612,10636,12110,12352,13059,12619,11977,11860,12179,12104,11060,10310,4246,4047,3995,4031,4226,-,1674,1639,Upgrade
11,"Property, Plant & Equipment",6364,5888,5575,5358,5474,5019,4940,4819,4321,4547,3760,3700,2997,2617,2279,2493,1886,-,1633,1632,Upgrade
12,Long-Term Investments,685.37,724.72,463.86,421.11,404.91,411.31,415.99,390.33,354.8,403.33,402.5,395.61,380.6,318.75,324.05,304.69,285.27,-,221.47,221.47,Upgrade
13,Goodwill,146.18,146.18,146.18,146.18,146.18,146.18,146.18,146.18,148.47,146.18,146.18,146.18,43.19,43.19,43.19,43.19,26.3,-,-,-,Upgrade
14,Other Intangible Assets,47.26,457.12,461.19,465.61,149.33,467.84,470.29,473.2,483.87,64.25,404.53,62.96,299.3,298.3,284.69,24.05,172.44,-,120.74,121.8,Upgrade
15,Long-Term Deferred Tax Assets,277.46,257.88,250.87,213.21,252.91,190.74,211.36,177.86,269.79,251.17,235.22,186.93,165.55,141.64,149.82,118.01,107.72,-,97.68,84.53,Upgrade
