,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,10082,11596,10366,7369,6809,6688,10295,8227,5978,5061,Upgrade
1,Short-Term Investments,9269,4517,1220,3209,4058,3183,3109,2986,4846,4939,Upgrade
2,Trading Asset Securities,406.17,803.89,2140,3155,3933,2293,306.08,2426,2285,1053,Upgrade
3,Cash & Short-Term Investments,19757,16917,13727,13734,14800,12163,13710,13639,13109,11054,Upgrade
4,Cash Growth,43.93%,23.18%,-7.25%,12.91%,7.95%,-10.82%,4.58%,23.39%,61.01%,34.86%,Upgrade
5,Accounts Receivable,5184,5027,4589,5008,4772,3505,3660,4170,3416,3651,Upgrade
6,Other Receivables,266.18,213.94,584.72,205.15,434.18,419.35,310.53,341.16,295.37,229.44,Upgrade
7,Receivables,5450,5241,5173,5213,5206,3925,3970,4511,3712,3881,Upgrade
8,Inventory,6826,6238,6443,6388,8039,6749,6418,5070,5583,5344,Upgrade
9,Other Current Assets,50.12,83.28,61.65,830.13,82.36,3672,376.54,333.39,243.67,215.53,Upgrade
10,Total Current Assets,32082,28479,25405,26165,28128,26509,24474,23554,22648,20494,Upgrade
11,"Property, Plant & Equipment",12596,12892,13326,13329,13328,12704,12285,11752,11611,11127,Upgrade
12,Long-Term Investments,3806,6670,6904,3516,1555,2311,1830,1425,1013,118.18,Upgrade
13,Other Intangible Assets,128.29,128.53,441.54,124.99,113.32,110.29,106.54,105.05,100.82,101.38,Upgrade
14,Long-Term Deferred Tax Assets,112.16,114.17,96.92,94.64,116.03,165.43,16.74,13.6,11.89,12.05,Upgrade
15,Other Long-Term Assets,291,327.71,162.1,263.95,221.06,331.02,-,1.85,-,1.85,Upgrade
16,Total Assets,49016,48611,46336,43493,43461,42132,38712,36852,35384,31855,Upgrade
17,Accounts Payable,1320,1202,1067,940.27,1407,1387,1153,1062,764.32,880.94,Upgrade
18,Accrued Expenses,913.1,1254,1005,1353,1061,1304,779.78,1149,751.27,895.75,Upgrade
19,Short-Term Debt,9028,10204,8850,7198,9602,10212,7460,6210,5651,3192,Upgrade
20,Current Portion of Leases,48.1,47.34,55.81,29.55,27.83,25.92,22.2,11.41,18.94,26.52,Upgrade
21,Current Income Taxes Payable,453.08,305.26,450.17,398.07,478.51,315.06,206.21,171.1,162.49,271.52,Upgrade
22,Current Unearned Revenue,3.51,23.35,8.54,13.46,7,6.63,35.45,6.61,8.39,33.84,Upgrade
23,Other Current Liabilities,879.11,349.25,334.05,327.75,263.86,282.48,227.07,242.45,182.52,283.97,Upgrade
24,Total Current Liabilities,12645,13384,11771,10259,12847,13532,9884,8853,7539,5585,Upgrade
25,Long-Term Debt,1800,1900,1910,2000,360.4,376.51,387.21,397.87,1106,776.41,Upgrade
26,Long-Term Leases,89.41,110.76,135.93,87.06,98.37,106.87,121.62,103.92,118.88,123.21,Upgrade
27,Long-Term Deferred Tax Liabilities,356.57,348.58,364.5,380.59,371.3,333.03,270.16,226.51,204.26,179.19,Upgrade
28,Total Liabilities,14891,15744,14181,12727,13677,14349,10663,9581,8969,6664,Upgrade
29,Common Stock,151.2,151.2,151.2,151.2,151.2,151.2,151.2,151.2,151.2,151.2,Upgrade
30,Additional Paid-In Capital,297.18,297.18,297.18,297.18,297.18,297.18,297.18,297.18,297.18,297.18,Upgrade
31,Retained Earnings,33322,31862,30748,29763,28929,27263,27444,26609,25250,24085,Upgrade
32,Comprehensive Income & Other,354.79,557.05,957.8,541.84,393.19,59.05,163.59,218.73,721.17,639.53,Upgrade
33,Total Common Equity,34125,32867,32154,30753,29771,27771,28056,27276,26420,25172,Upgrade
34,Minority Interest,-,-,-,12.87,13.55,12.48,-5.67,-5.23,-4.5,18.88,Upgrade
35,Shareholders' Equity,34125,32867,32154,30766,29784,27783,28050,27271,26415,25191,Upgrade
36,Total Liabilities & Equity,49016,48611,46336,43493,43461,42132,38712,36852,35384,31855,Upgrade
37,Total Debt,10965,12262,10952,9314,10089,10721,7991,6724,6896,4118,Upgrade
38,Net Cash (Debt),8792,4655,2775,4419,4711,1442,5719,6915,6214,6935,Upgrade
39,Net Cash Growth,216.85%,5.34%,-41.10%,206.53%,-17.62%,-79.15%,-7.96%,-0.29%,14.02%,22.11%,Upgrade
40,Net Cash Per Share,5.85,3.10,1.85,2.94,3.13,0.96,3.80,4.60,4.13,4.61,Upgrade
41,Filing Date Shares Outstanding,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,Upgrade
42,Total Common Shares Outstanding,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,Upgrade
43,Working Capital,19438,15095,13634,15905,15281,12977,14591,14701,15108,14910,Upgrade
44,Book Value Per Share,22.70,21.86,21.39,20.46,19.80,18.47,18.66,18.15,17.58,16.75,Upgrade
45,Tangible Book Value,33997,32739,31713,30628,29657,27660,27949,27171,26319,25071,Upgrade
46,Tangible Book Value Per Share,22.62,21.78,21.10,20.37,19.73,18.40,18.59,18.08,17.51,16.68,Upgrade
47,Buildings,-,8202,-,8179,-,6611,-,6356,-,5929,Upgrade
48,Machinery,-,11308,-,11082,-,9699,-,8688,-,7948,Upgrade
49,Construction In Progress,-,357.88,-,330.78,-,1422,-,996.44,-,915.84,Upgrade
