,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6565,5237,3965,5929,8649,8972,11876,13762,11799,12611,17977,16312,18160,16713,13969,13160,11934,14785,17059,16387,12959,Upgrade
1,Market Cap Growth,-41.63%,-41.63%,-66.62%,-56.92%,-26.70%,-28.86%,-33.93%,-15.63%,-35.03%,-24.54%,28.69%,23.95%,52.17%,13.05%,-18.12%,-19.69%,-7.91%,340.02%,425.23%,619.41%,623.49%,Upgrade
2,Enterprise Value,7342,5908,4531,6112,8832,8923,11918,13387,11425,11945,16983,14274,16123,18048,15277,13866,12640,15915,17734,16818,13390,Upgrade
3,Last Close Price,7.12,5.68,4.30,6.43,9.38,9.73,13.10,15.16,13.00,13.84,19.76,17.93,19.96,22.47,18.78,17.82,16.16,20.02,23.10,22.19,19.67,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-36.32,-33.92,-26.20,-,-,-,158.76,491.15,-,-,-,86.13,Upgrade
5,Forward PE,-,-,-,54.72,24.85,37.67,20.44,17.94,14.38,16.14,24.89,18.41,22.88,29.13,28.89,26.55,30.21,40.65,51.33,42.67,117.43,Upgrade
6,PS Ratio,1.23,0.98,0.72,1.13,1.81,2.08,2.72,3.28,3.03,3.02,5.00,5.24,6.46,6.92,6.20,5.68,5.55,7.01,8.14,8.28,6.26,Upgrade
7,PB Ratio,1.61,1.28,0.93,1.36,1.95,1.77,2.25,2.64,2.26,2.20,3.19,2.86,3.25,2.71,4.22,3.84,3.55,4.56,5.16,4.85,3.78,Upgrade
8,P/TBV Ratio,2.03,2.03,1.44,2.06,2.93,2.60,3.24,3.84,3.26,3.07,4.49,3.99,4.57,3.85,9.43,8.34,7.85,9.85,11.09,10.32,7.92,Upgrade
