,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,5005,5005,5131,5131,3947,3733,4128,4128,3558,3558,4283,4283,3258,3258,3706,3706,2451,2451,2496,2496,Upgrade
1,Short-Term Investments,-,-,127.46,127.46,-,-,92.29,92.29,-,-,81.21,81.21,-,-,54.48,54.48,130.8,130.8,14.99,14.99,Upgrade
2,Cash & Short-Term Investments,5005,5005,5258,5258,3947,3733,4220,4220,3558,3558,4365,4365,3258,3258,3760,3760,2582,2582,2511,2511,Upgrade
3,Cash Growth,26.80%,34.10%,24.59%,24.59%,10.96%,4.92%,-3.30%,-3.30%,9.18%,9.18%,16.07%,16.07%,26.22%,26.22%,49.77%,49.77%,21.61%,21.61%,2.06%,2.06%,Upgrade
4,Accounts Receivable,3980,3980,3032,3032,3227,3051,2413,2413,3057,3057,1808,1808,2032,2032,1040,1040,1035,1035,680.85,680.85,Upgrade
5,Other Receivables,-,-,110.98,110.98,-,-,115.21,115.21,-,-,99.77,99.77,-,-,39.22,39.22,216.96,216.96,38.7,38.7,Upgrade
6,Receivables,3980,3980,3143,3143,3303,3123,2603,2603,3057,3057,1908,1908,2032,2032,1079,1079,1252,1252,804.32,804.32,Upgrade
7,Inventory,689.15,689.15,735.65,735.65,828.85,783.71,854.31,854.31,984.46,984.46,935.3,935.3,686.62,686.62,606.47,606.47,396.56,396.56,418.41,418.41,Upgrade
8,Prepaid Expenses,1049,1049,300.5,300.5,845.03,799.02,274.25,274.25,652.01,652.01,197.48,197.48,554.69,554.69,139.64,139.64,-,-,82.42,82.42,Upgrade
9,Other Current Assets,-,-,493.41,493.41,57.18,54.06,431.86,431.86,123.86,123.86,328.45,328.45,-,-,151.23,151.23,-,-,159.99,159.99,Upgrade
10,Total Current Assets,10723,10723,9931,9931,8982,8493,8384,8384,8375,8375,7733,7733,6532,6532,5736,5736,4230,4230,3976,3976,Upgrade
11,"Property, Plant & Equipment",183.63,183.63,170.15,170.15,167.31,158.2,173.5,173.5,191.61,191.61,192.25,192.25,171.76,171.76,140.43,140.43,121.96,121.96,118.13,118.13,Upgrade
12,Long-Term Investments,19.76,19.76,14.84,14.84,12.91,12.2,8.7,8.7,7.75,7.75,5.54,5.54,5.11,5.11,4.1,4.1,3.27,3.27,3.31,3.31,Upgrade
13,Other Intangible Assets,225.42,225.42,184.52,184.52,148.37,140.29,101.05,101.05,83.59,83.59,59.44,59.44,32.88,32.88,20.95,20.95,9.17,9.17,11.66,11.66,Upgrade
14,Long-Term Deferred Tax Assets,56.54,56.54,44.75,44.75,44.87,42.43,41.05,41.05,46.81,46.81,43.45,43.45,40.58,40.58,38.6,38.6,25.19,25.19,35.01,35.01,Upgrade
15,Other Long-Term Assets,186.29,186.29,190.68,190.68,200.48,189.56,198.46,198.46,215.67,215.67,193.33,193.33,167.99,167.99,164.91,164.91,147.71,147.71,151.44,151.44,Upgrade
16,Total Assets,11470,11470,10611,10611,9556,9035,8907,8907,9008,9008,8320,8320,7040,7040,6194,6194,4538,4538,4295,4295,Upgrade
17,Accounts Payable,2356,2356,2027,2027,1511,1428,1395,1395,1057,1057,784.63,784.63,698.18,698.18,471.85,471.85,431.12,431.12,436.61,436.61,Upgrade
18,Accrued Expenses,-,-,674.41,674.41,-,-,786.75,786.75,-,-,811.17,811.17,-,-,745.75,745.75,535.09,535.09,607.59,607.59,Upgrade
19,Short-Term Debt,59.54,59.54,56.36,56.36,47.8,45.2,60,60,416.66,416.66,-,-,-,-,-,-,0.12,0.12,-,-,Upgrade
20,Current Portion of Leases,43.88,43.88,42.08,42.08,31.95,30.21,47.24,47.24,46.01,46.01,41.25,41.25,42.55,42.55,24.79,24.79,23.54,23.54,22.04,22.04,Upgrade
21,Current Income Taxes Payable,327.23,327.23,281.72,281.72,293.95,277.94,218.55,218.55,208.93,208.93,226.61,226.61,207.34,207.34,213.42,213.42,202.01,202.01,177.44,177.44,Upgrade
22,Current Unearned Revenue,1654,1654,1717,1717,1514,1431,1446,1446,1515,1515,1518,1518,1100,1100,960.48,960.48,780.08,780.08,741.88,741.88,Upgrade
23,Other Current Liabilities,2276,2276,1568,1568,2376,2247,1641,1641,2411,2411,1835,1835,2452,2452,1536,1536,811.32,811.32,710.83,710.83,Upgrade
24,Total Current Liabilities,6716,6716,6365,6365,5774,5460,5594,5594,5655,5655,5216,5216,4501,4501,3953,3953,2783,2783,2696,2696,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,33.14,33.14,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,68.92,68.92,55.19,55.19,74.56,70.49,74.53,74.53,71.11,71.11,32.84,32.84,42.06,42.06,38.61,38.61,32.21,32.21,32.46,32.46,Upgrade
27,Long-Term Deferred Tax Liabilities,28,28,13.37,13.37,11.42,10.8,14.89,14.89,17.35,17.35,17.93,17.93,19.06,19.06,18.67,18.67,19.85,19.85,31.8,31.8,Upgrade
28,Total Liabilities,6813,6813,6434,6434,5860,5541,5683,5683,5776,5776,5267,5267,4562,4562,4010,4010,2835,2835,2761,2761,Upgrade
29,Common Stock,2.68,2.68,2.68,2.68,3.04,2.88,2.68,2.68,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,Upgrade
30,Retained Earnings,4710,4710,4241,4241,4022,3803,3307,3307,3263,3263,2939,2939,2447,2447,2192,2192,1844,1844,1656,1656,Upgrade
31,Comprehensive Income & Other,-116.62,-116.62,-122.11,-122.11,-381.84,-361.05,-132.01,-132.01,-87.76,-87.76,57.99,57.99,-10,-10,-46,-46,-173.16,-173.16,-145.29,-145.29,Upgrade
32,Total Common Equity,4596,4596,4121,4121,3643,3445,3178,3178,3179,3179,3000,3000,2440,2440,2149,2149,1674,1674,1514,1514,Upgrade
33,Minority Interest,60.23,60.23,55.65,55.65,52.16,49.32,45.44,45.44,53.48,53.48,52.46,52.46,38.93,38.93,35.48,35.48,28.24,28.24,20.83,20.83,Upgrade
34,Shareholders' Equity,4656,4656,4177,4177,3696,3494,3223,3223,3232,3232,3053,3053,2479,2479,2184,2184,1702,1702,1535,1535,Upgrade
