,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,17504,15369,14222,19261,29056,25933,31521,26722,22449,27774,30634,27182,21233,27281,23863,13279,20773,26952,23994,16106,12720,Upgrade
1,Market Cap Growth,-40.74%,-40.74%,-54.88%,-27.92%,29.43%,-6.63%,2.90%,-1.69%,5.73%,1.81%,28.37%,104.70%,2.22%,1.22%,-0.55%,-17.55%,63.31%,101.47%,93.63%,113.97%,72.00%,Upgrade
2,Enterprise Value,12375,9807,8800,15219,25013,21396,27088,23785,19512,23536,26477,24047,18098,23620,20256,10781,18275,24434,21476,14018,10632,Upgrade
3,Last Close Price,5.33,4.61,4.19,5.67,8.56,7.59,9.13,7.74,6.51,8.01,8.77,7.78,6.08,7.77,6.76,3.76,5.89,7.61,6.75,4.53,3.58,Upgrade
4,PE Ratio,11.29,10.13,9.64,13.34,21.07,19.01,22.88,20.59,18.04,21.31,23.66,22.51,19.56,27.90,26.58,15.97,28.71,43.26,39.65,26.77,23.90,Upgrade
5,Forward PE,9.92,8.41,8.23,9.63,15.42,14.97,19.53,17.52,15.42,20.13,24.02,23.96,19.85,27.78,25.97,16.07,26.62,36.22,34.59,26.52,22.10,Upgrade
6,PS Ratio,1.20,1.08,1.01,1.37,2.19,2.01,2.35,2.05,1.82,2.16,2.43,2.35,2.02,2.84,2.77,1.71,2.92,4.16,3.86,2.63,2.28,Upgrade
7,PB Ratio,3.54,3.07,2.82,4.19,6.48,6.49,7.89,7.33,6.31,7.34,7.67,7.25,5.76,9.15,8.11,5.12,8.33,14.43,12.88,9.38,7.56,Upgrade
8,P/TBV Ratio,3.27,3.27,3.00,4.44,6.88,6.87,8.35,7.68,6.61,7.66,8.01,7.53,5.98,9.42,8.36,5.25,8.55,14.76,13.17,9.58,7.72,Upgrade
9,P/FCF Ratio,10.36,-,-,11.93,17.27,-,-,26.30,37.13,-,-,32.06,25.21,-,-,9.36,20.16,40.16,49.97,54.18,71.49,Upgrade
10,P/OCF Ratio,8.86,-,-,11.55,16.74,-,-,25.06,33.48,-,-,28.77,23.24,-,-,9.16,19.53,38.13,46.08,46.86,57.94,Upgrade
11,PEG Ratio,0.91,0.39,0.38,0.36,0.59,0.56,0.73,0.68,0.58,0.70,0.84,0.90,0.74,1.10,0.99,0.69,1.15,1.59,1.52,1.18,0.87,Upgrade
12,EV/Sales Ratio,0.85,0.69,0.62,1.08,1.89,1.65,2.02,1.83,1.58,1.83,2.10,2.07,1.72,2.46,2.35,1.39,2.57,3.77,3.45,2.29,1.91,Upgrade
13,EV/EBITDA Ratio,5.99,4.96,4.57,8.05,14.04,12.32,15.36,14.24,12.12,13.87,15.83,15.55,12.91,18.46,17.26,9.93,19.18,29.47,26.50,17.28,14.92,Upgrade
14,EV/EBIT Ratio,6.24,5.05,4.66,8.21,14.31,12.54,15.64,14.49,12.32,14.09,16.06,15.77,13.08,18.74,17.54,10.11,19.55,30.09,27.06,17.65,15.27,Upgrade
15,EV/FCF Ratio,7.33,-,-,9.42,14.86,-,-,23.41,32.27,-,-,28.36,21.48,-,-,7.60,17.74,36.41,44.73,47.16,59.75,Upgrade
16,Debt / Equity Ratio,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.18,0.18,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,Upgrade
17,Debt / EBITDA Ratio,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.11,0.11,0.40,0.40,0.05,0.05,0.08,0.08,0.06,0.06,0.07,0.07,0.07,0.07,Upgrade
18,Debt / FCF Ratio,0.11,-,-,0.10,0.10,-,-,0.20,0.33,-,-,0.11,0.11,-,-,0.05,0.07,0.09,0.13,0.21,0.34,Upgrade
19,Asset Turnover,1.19,1.24,1.23,1.26,1.35,1.40,1.29,1.32,1.29,1.34,1.24,1.34,1.22,1.30,1.19,1.38,1.26,1.29,1.42,1.53,Upgrade,
20,Inventory Turnover,14.94,16.51,15.97,14.85,13.59,13.07,12.87,11.21,10.72,9.94,10.19,8.89,10.25,10.49,11.14,9.84,11.90,11.79,11.48,11.59,14.61,Upgrade
21,Quick Ratio,1.34,1.34,1.34,1.32,1.32,1.24,1.24,1.21,1.21,1.17,1.17,1.20,1.20,1.18,1.18,1.22,1.22,1.38,1.38,1.20,1.20,Upgrade
22,Current Ratio,1.60,1.60,1.60,1.56,1.56,1.56,1.56,1.50,1.50,1.48,1.48,1.48,1.48,1.45,1.45,1.45,1.45,1.52,1.52,1.47,1.47,Upgrade
23,Return on Equity (ROE),31.94%,33.67%,32.96%,34.08%,35.61%,38.11%,39.43%,40.58%,32.50%,33.43%,38.73%,42.75%,31.91%,33.92%,38.58%,43.37%,33.58%,35.32%,38.06%,41.05%,Upgrade,
24,Return on Assets (ROA),10.34%,10.75%,10.22%,10.48%,11.11%,11.51%,10.67%,10.91%,9.71%,10.10%,10.92%,11.83%,9.15%,9.74%,10.75%,12.41%,10.07%,10.34%,10.90%,11.70%,Upgrade,
25,Return on Capital (ROIC),24.57%,25.91%,25.05%,25.83%,27.58%,29.32%,27.90%,27.19%,23.03%,25.26%,29.05%,31.92%,25.14%,26.79%,29.62%,33.24%,25.99%,27.30%,29.46%,32.02%,Upgrade,
26,Return on Capital Employed (ROCE),38.70%,37.99%,36.70%,39.64%,38.37%,41.75%,42.38%,43.84%,43.33%,42.53%,39.78%,40.03%,36.90%,41.27%,38.31%,40.06%,36.54%,42.19%,41.33%,44.41%,39.70%,Upgrade
27,Earnings Yield,8.86%,9.87%,10.38%,7.50%,4.75%,5.26%,4.37%,4.86%,5.54%,4.69%,4.23%,4.44%,5.11%,3.58%,3.76%,6.26%,3.48%,2.31%,2.52%,3.74%,4.18%,Upgrade
28,FCF Yield,9.65%,11.06%,11.62%,8.38%,5.79%,6.99%,4.67%,3.80%,2.69%,0.79%,1.77%,3.12%,3.97%,3.10%,4.72%,10.68%,4.96%,2.49%,2.00%,1.85%,1.40%,Upgrade
29,Dividend Yield,3.19%,3.63%,3.66%,2.47%,1.56%,1.73%,1.45%,1.61%,1.78%,1.46%,1.34%,1.42%,1.61%,1.11%,1.19%,2.02%,1.11%,0.72%,0.81%,1.23%,1.41%,Upgrade
