,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,627.6,1581,2491,1987,2377,1853,1841.0,1720.0,1571,3997,Upgrade
1,Trading Asset Securities,454.89,381.36,288.75,993.44,2166,2032,3740.0,3716.0,2611,5281,Upgrade
2,Accounts Receivable,47.98,98.35,122.96,420.39,777.65,937.95,1098.0,712.13,699,3400,Upgrade
3,Other Receivables,28.83,271.88,464.84,866.64,352.47,1334,1679.0,2057.0,3095,2344,Upgrade
4,"Property, Plant & Equipment",1.87,3.13,9.29,34.19,61.5,92.81,124.2,153.21,79.03,269.31,Upgrade
5,Other Intangible Assets,2.35,2.35,2.35,2.35,2.35,2.35,2.35,4.19,2.35,4.19,Upgrade
6,Investments in Debt & Equity Securities,661.65,1003,1243,956.42,684.4,1701,2407.0,4341.0,4332,6228,Upgrade
7,Restricted Cash,95.04,95.83,112.25,124.54,160.16,215.59,354.09,380.3,411.82,389.2,Upgrade
8,Other Current Assets,64.02,65.15,155.17,90.44,318.04,155.61,235.01,55.41,50.48,148.88,Upgrade
9,Long-Term Deferred Tax Assets,-,-,-,-,-,-,52.23,52.23,52.25,52.23,Upgrade
10,Other Long-Term Assets,663.59,415.38,214.15,256.91,699.7,881.8,1185.0,1804.0,307.02,819.21,Upgrade
11,Total Assets,2648,3918,5104,5732,7599,9205,12718.0,14995.0,13211,22933,Upgrade
12,Accounts Payable,3.58,1.59,1.71,1.92,346.1,0.32,2.29,0.05,0.89,0.42,Upgrade
13,Accrued Expenses,51.91,49.86,51.48,49.7,71.66,82.54,187.87,443.72,77.63,386.17,Upgrade
14,Short-Term Debt,369.75,1051,3106,1892,670.48,2432,1426.0,5093.0,5355,5841,Upgrade
15,Current Portion of Long-Term Debt,-,1500,-,-,1599,825.94,3966.0,809.52,363.98,4213,Upgrade
16,Current Portion of Leases,0.66,0.81,0.97,28.91,53.67,58.33,60.03,55.59,30.19,89.21,Upgrade
17,Other Current Liabilities,104.06,109.38,141.08,150.05,232.23,265.47,218.6,265.11,35.54,257.59,Upgrade
18,Long-Term Debt,3777,2784,3039,4274,6463,5928,5902.0,6745.0,4907,9114,Upgrade
19,Long-Term Leases,-,-,0.22,0.51,5.24,29.7,55.76,86.26,46.92,173.39,Upgrade
20,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,2.09,2.09,10.42,10.43,Upgrade
21,Other Long-Term Liabilities,3.5,3.5,3.5,3.5,3.5,1.42,5.38,18.2,1.85,19.88,Upgrade
22,Total Liabilities,4360,5575,6418,6465,9518,9701,11913.0,13614.0,10875,20322,Upgrade
23,Common Stock,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,3.59,6.2,Upgrade
24,Additional Paid-In Capital,3360,3360,3360,3360,3360,3360,3360.0,3360.0,1779,2722,Upgrade
25,Retained Earnings,-11979,-11922,-11613,-10954,-9912,-8454,-7078.0,-6631.0,-2568,-2804,Upgrade
26,Comprehensive Income & Other,6898,6896,6930,6853,3347,3313,3236.0,3189.0,3122,1348,Upgrade
27,Total Common Equity,-1712,-1657,-1315,-732.88,-3196,-1773,-472.79,-74.21,2337,1273,Upgrade
28,Minority Interest,-,-,-,-,1277,1277,1278.0,1455.0,-,1339,Upgrade
29,Shareholders' Equity,-1712,-1657,-1315,-732.88,-1919,-495.99,805.1,1381.0,2337,2611,Upgrade
30,Total Liabilities & Equity,2648,3918,5104,5732,7599,9205,12718.0,14995.0,13211,22933,Upgrade
31,Total Debt,4147,5336,6146,6196,8791,9274,11409.0,12790.0,10703,19431,Upgrade
32,Net Cash (Debt),-3065,-3373,-3366,-3216,-4248,-5389,-5828.0,-7354.0,-6520,-10153,Upgrade
33,Net Cash Per Share,-0.35,-0.39,-0.39,-0.37,-0.49,-0.62,-0.67,-1.07,-1.05,-,Upgrade
34,Filing Date Shares Outstanding,8710,8710,8710,8710,8710,8710,8710.0,8710.0,3588,3588,Upgrade
35,Total Common Shares Outstanding,8710,8710,8710,8710,8710,8710,8710.0,8710.0,3588,3588,Upgrade
36,Working Capital,738.85,-293.95,259.35,2296,3105,2785,2999.0,1878.0,2530,4556,Upgrade
37,Book Value Per Share,-0.91,-0.91,-0.87,-0.80,-0.69,-0.52,-0.37,-0.32,-0.12,0.02,Upgrade
38,Tangible Book Value,-1715,-1659,-1317,-735.23,-3198,-1775,-475.14,-78.4,2334,1269,Upgrade
39,Tangible Book Value Per Share,-0.91,-0.91,-0.87,-0.80,-0.69,-0.52,-0.37,-0.33,-0.12,0.02,Upgrade
