,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,46.35,128.71,58.32,131.92,131.69,182.32,271.22,357.58,455.45,-,Upgrade
1,Total Interest Expense,134.04,164.45,162.85,183.03,196.34,234.28,248.29,276.32,411.39,-,Upgrade
2,Net Interest Income,-87.69,-35.74,-104.53,-51.12,-64.65,-51.96,22.94,81.26,44.06,-,Upgrade
3,Brokerage Commission,2.35,9,6.12,8.82,4.2,15.14,17.92,15.01,12.97,-,Upgrade
4,Gain on Sale of Investments (Rev),18.31,81.96,-180.7,-224.5,-310.81,-420.02,4.86,-106.63,-220.07,-,Upgrade
5,Other Revenue,0.73,22.71,32.41,-57.58,-47.8,-7.29,29.59,32.45,-36.66,-,Upgrade
6,Revenue Before Loan Losses,-66.3,77.92,-246.7,-324.37,-419.06,-464.13,75.3,22.09,-199.71,-,Upgrade
7,Provision for Loan Losses,-214.01,59.93,59.59,95.97,240.13,230.24,175.68,1270,105.95,-,Upgrade
8,Revenue,147.7,17.99,-306.29,-420.34,-659.19,-694.37,-100.38,-1248,-305.66,-,Upgrade
9,Cost of Services Provided,25.06,59.96,77.99,122.08,128.51,133.23,115.5,142.26,136.51,-,Upgrade
10,Total Operating Expenses,26.92,59.96,77.99,-209.86,460.46,133.13,115.6,142.26,136.51,-,Upgrade
11,Operating Income,120.78,-41.97,-384.28,-210.48,-1120,-827.51,-215.98,-1390,-442.17,-,Upgrade
12,Other Non-Operating Income (Expenses),-10.66,-11.47,-33.28,-143.24,-194.28,-26.42,-47.86,-52.41,-8.18,-,Upgrade
13,EBT Excluding Unusual Items,110.12,-53.44,-417.56,-353.72,-1314,-853.93,-263.84,-1442,-450.35,-,Upgrade
14,Gain (Loss) on Sale of Investments,7.75,-55.06,-30.15,-489.51,-45.46,-327.29,-63.44,-104.08,-9.87,-,Upgrade
15,Other Unusual Items,0.71,-0.51,-9.93,-3.4,-7.63,-14.3,-,-648.98,-8.67,-,Upgrade
16,Pretax Income,118.57,-109.01,-457.64,-887.48,-1367,-1222,-327.28,-2195,-468.88,-,Upgrade
17,Income Tax Expense,-24.01,-0.58,0.72,-6.02,-20.44,44.11,8.66,13.63,8.45,-,Upgrade
18,Earnings From Continuing Ops.,142.58,-108.43,-458.36,-881.45,-1347,-1266,-335.93,-2209,-477.33,-,Upgrade
19,Net Income to Company,142.58,-108.43,-458.36,-881.45,-1347,-1266,-335.93,-2209,-477.33,-,Upgrade
20,Minority Interest in Earnings,-,-,-,-20.97,-31.59,-31.42,-32.01,-0.71,12.18,-,Upgrade
21,Net Income,142.58,-108.43,-458.36,-902.42,-1378,-1298,-367.95,-2210,-465.14,-,Upgrade
22,Preferred Dividends & Other Adjustments,200.03,200.06,200.44,140.21,79.22,78.78,78.54,78.45,32.96,-,Upgrade
23,Net Income to Common,-57.45,-308.49,-658.8,-1043,-1457,-1377,-446.49,-2288,-498.1,-,Upgrade
24,Shares Outstanding (Basic),8710,8710,8710,8710,8710,8710,8710,6900,6200,-,Upgrade
25,Shares Outstanding (Diluted),8710,8710,8710,8710,8710,8710,8710,6900,6200,-,Upgrade
26,Shares Change (YoY),-,-,-,-,-,26.23%,40.47%,-,72.78%,-,Upgrade
27,EPS (Basic),-0.01,-0.04,-0.08,-0.12,-0.17,-0.16,-0.05,-0.33,-0.08,-,Upgrade
28,EPS (Diluted),-0.01,-0.04,-0.08,-0.12,-0.17,-0.16,-0.05,-0.33,-0.08,-,Upgrade
29,Free Cash Flow,438.99,173.19,812.54,-295.88,1142,1249,152.46,494.6,507.05,-,Upgrade
30,Free Cash Flow Per Share,0.05,0.02,0.09,-0.03,0.13,0.14,0.02,0.07,0.08,-,Upgrade
31,Operating Margin,81.77%,-233.24%,-,-,-,-,-,-,-,-,Upgrade
32,Profit Margin,-38.89%,-1714.39%,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Margin,297.21%,962.50%,-,-,-,-,-,-,-,-,Upgrade
