,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,86.98,96.31,130.44,98.65,86.83,66.67,68.85,123.12,39.52,56.04,Upgrade
1,Revenue Growth (YoY),-33.32%,-2.37%,50.24%,47.97%,26.12%,-45.85%,74.20%,119.72%,-59.67%,-60.84%,Upgrade
2,Cost of Revenue,86.03,94.9,128.84,97.36,85.08,67.84,65.27,119.16,36.47,52.13,Upgrade
3,Gross Profit,0.95,1.41,1.61,1.29,1.75,-1.17,3.58,3.97,3.05,3.91,Upgrade
4,"Selling, General & Admin",8.48,10.12,10.77,10.91,10.4,12.3,9.87,11.45,14.96,12.54,Upgrade
5,Other Operating Expenses,-0.17,0.23,-0.23,0.51,-0.51,1.92,-1.92,0.46,-0.46,0.23,Upgrade
6,Operating Expenses,8.31,10.36,10.54,11.42,9.89,13.29,7.95,10.57,14.51,15.38,Upgrade
7,Operating Income,-7.35,-8.94,-8.94,-10.13,-8.14,-14.46,-4.37,-6.6,-11.45,-11.48,Upgrade
8,Interest Expense,-0.02,-0.03,-0.03,-0.02,-0.05,-0.04,-0.04,-0.04,-0.32,-0.44,Upgrade
9,Interest & Investment Income,-,0.47,-,0.69,-,0.6,-,0.48,-,0.07,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-0,-0,-0.01,-0.01,-0,Upgrade
11,Currency Exchange Gain (Loss),-0.04,-0.11,0.35,-0.29,0.93,-0.18,-0.43,-1.13,-0.37,-0.06,Upgrade
12,Other Non Operating Income (Expenses),-,-0.43,-,-1.54,-,1.08,-,0.24,-,-0.48,Upgrade
13,EBT Excluding Unusual Items,-7.42,-9.04,-8.61,-11.3,-7.26,-13.01,-4.83,-7.06,-12.14,-12.4,Upgrade
14,Gain (Loss) on Sale of Investments,4.31,0.34,-0.47,0.21,-7.63,0.3,-63.15,21.52,-77.74,-20.08,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-0.21,2.13,-,0.75,-,2.86,Upgrade
16,Other Unusual Items,-,-,-0.04,-0.2,0.13,0.11,-,-,-,-,Upgrade
17,Pretax Income,-3.11,-8.7,-9.13,-11.28,-14.98,-10.46,-67.98,15.21,-89.88,-29.61,Upgrade
18,Income Tax Expense,0.02,0.05,0.02,-0.18,-0,0,-,0.33,-,0.32,Upgrade
19,Earnings From Continuing Operations,-3.13,-8.74,-9.14,-11.1,-14.98,-10.47,-67.98,14.88,-89.88,-29.93,Upgrade
20,Minority Interest in Earnings,0.08,0.07,0.1,0.11,-,0.28,-,-,-,-,Upgrade
21,Net Income,-3.04,-8.68,-9.05,-10.99,-14.98,-10.19,-67.98,14.88,-89.88,-29.93,Upgrade
22,Net Income to Common,-3.04,-8.68,-9.05,-10.99,-14.98,-10.19,-67.98,14.88,-89.88,-29.93,Upgrade
23,Shares Outstanding (Basic),173,182,173,174,173,173,173,173,173,173,Upgrade
24,Shares Outstanding (Diluted),173,182,173,174,173,173,173,173,173,173,Upgrade
25,Shares Change (YoY),0.06%,4.76%,-,0.59%,-,-,-,-,-,-,Upgrade
26,EPS (Basic),-0.02,-0.05,-0.05,-0.06,-0.09,-0.06,-0.39,0.09,-0.52,-0.17,Upgrade
27,EPS (Diluted),-0.02,-0.05,-0.05,-0.06,-0.09,-0.06,-0.39,0.09,-0.52,-0.17,Upgrade
28,Free Cash Flow,-10.52,-7.32,-17.91,-21.86,-8.14,3.75,33.16,-22.34,37.15,-8.73,Upgrade
29,Free Cash Flow Per Share,-0.06,-0.04,-0.10,-0.13,-0.05,0.02,0.19,-0.13,0.22,-0.05,Upgrade
30,Operating Margin,-8.45%,-9.28%,-6.85%,-10.27%,-9.38%,-21.69%,-6.34%,-5.36%,-28.98%,-20.48%,Upgrade
31,Profit Margin,-3.50%,-9.01%,-6.94%,-11.14%,-17.25%,-15.28%,-98.74%,12.09%,-227.43%,-53.41%,Upgrade
32,Free Cash Flow Margin,-12.10%,-7.60%,-13.73%,-22.16%,-9.38%,5.62%,48.16%,-18.15%,93.99%,-15.57%,Upgrade
33,EBITDA,-6.87,-8.45,-8.46,-9.72,-7.64,-14.05,-4.09,-6.83,-10.26,-10.04,Upgrade
34,D&A For EBITDA,0.49,0.49,0.48,0.42,0.51,0.41,0.28,-0.23,1.19,1.43,Upgrade
35,EBIT,-7.35,-8.94,-8.94,-10.13,-8.14,-14.46,-4.37,-6.6,-11.45,-11.48,Upgrade
