,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9627,6929,5500,6908,6737,7448,7469,7579,6236,5877,7138,7908,7328,7916,9051,8067,9990,10010,13843,13841,10804,Upgrade
1,Market Cap Growth,-6.97%,-6.97%,-26.35%,-8.86%,8.03%,26.72%,4.63%,-4.16%,-14.89%,-25.75%,-21.14%,-1.97%,-26.65%,-20.92%,-34.61%,-41.72%,-7.53%,-20.92%,72.05%,78.92%,201.79%,Upgrade
2,Enterprise Value,8209,5436,4010,5405,5241,6111,5971,6045,4946,4647,5784,6473,6038,6727,7793,6797,8720,8944,12702,13463,10425,Upgrade
3,Last Close Price,14.09,10.14,8.05,9.98,9.73,10.76,10.79,10.60,8.80,8.29,10.11,11.13,10.30,11.12,12.72,11.30,13.99,14.02,19.42,19.34,15.10,Upgrade
4,PE Ratio,233.32,167.93,159.32,164.23,-,64.69,44.94,35.58,22.58,19.26,24.78,30.53,32.18,38.34,37.54,34.31,52.02,33.22,51.06,52.30,41.50,Upgrade
5,Forward PE,-,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,Upgrade
6,PS Ratio,6.91,4.98,4.09,4.97,4.24,4.35,3.77,3.55,3.01,2.83,3.59,4.33,3.99,4.47,5.42,4.89,6.70,6.17,8.58,8.52,6.31,Upgrade
7,PB Ratio,3.79,2.73,2.18,2.68,2.60,2.88,2.90,2.75,2.30,2.21,2.75,3.24,3.17,3.52,4.17,3.66,4.69,4.87,7.03,7.19,5.71,Upgrade
8,P/TBV Ratio,2.81,2.81,2.25,2.77,2.68,2.97,2.99,2.83,2.37,2.27,2.84,3.35,3.28,3.65,4.33,3.81,4.88,5.07,7.35,7.53,5.99,Upgrade
