,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10325,10316,9032,11031,13686,14431,17306,20369,15078,16597,21547,24750,31756,28281,25542,13415,10148,11505,10166,5014,4455,Upgrade
1,Market Cap Growth,-28.51%,-28.51%,-47.81%,-45.84%,-9.23%,-13.05%,-19.68%,-17.70%,-52.52%,-41.31%,-15.64%,84.50%,212.94%,145.82%,151.24%,167.54%,127.79%,151.51%,86.62%,-24.79%,1.14%,Upgrade
2,Enterprise Value,7624,6821,6283,7089,9745,10045,12626,17391,12101,13513,18244,21245,28251,25040,22312,10950,7683,9269,8075,4413,3854,Upgrade
3,Last Close Price,13.57,13.56,11.65,14.21,17.62,18.58,22.29,26.03,22.91,25.22,32.74,37.57,48.21,42.93,38.77,20.23,15.31,17.35,15.33,7.52,6.68,Upgrade
4,PE Ratio,61.23,60.83,31.35,25.43,22.80,17.48,19.89,23.52,17.81,18.99,24.21,26.65,38.36,38.56,40.43,25.46,21.89,30.81,36.35,28.32,30.55,Upgrade
5,Forward PE,16.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.16,2.15,1.81,2.07,2.43,2.41,2.89,3.60,2.76,3.24,4.48,5.25,7.57,7.59,7.67,4.59,3.75,4.33,4.02,2.15,1.97,Upgrade
7,PB Ratio,1.32,1.28,1.13,1.35,1.69,1.79,2.19,2.58,1.97,3.39,4.50,5.21,7.09,6.79,6.53,3.51,2.75,3.27,3.01,1.53,1.37,Upgrade
8,P/TBV Ratio,1.40,1.40,1.23,1.47,1.84,1.95,2.38,2.81,2.15,3.84,5.09,5.80,7.79,7.37,7.12,3.76,2.94,3.52,3.25,1.65,1.49,Upgrade
9,P/FCF Ratio,-,-77.31,-,-12.77,-,-,-,-,-,-,-,-,34.71,21.21,19.90,10.95,9.32,15.52,16.26,9.81,10.31,Upgrade
10,P/OCF Ratio,23.04,23.04,-,-98.07,-42.25,-,-,-,61.01,32.52,30.31,-,23.20,17.99,17.94,10.65,9.09,15.33,15.86,9.56,9.98,Upgrade
11,EV/Sales Ratio,1.59,1.42,1.26,1.33,1.73,1.68,2.11,3.08,2.21,2.64,3.79,4.51,6.74,6.72,6.70,3.75,2.84,3.49,3.20,1.90,1.70,Upgrade
12,EV/EBITDA Ratio,39.41,38.65,20.52,15.19,-,11.51,13.93,18.48,13.22,13.12,17.34,19.50,28.79,28.37,29.51,18.20,15.00,20.03,23.44,19.84,19.72,Upgrade
13,EV/EBIT Ratio,81.78,73.16,27.57,18.12,-,12.44,14.94,19.58,13.97,13.72,18.11,20.30,30.12,29.84,31.33,19.63,16.43,22.19,27.00,25.16,26.05,Upgrade
14,EV/FCF Ratio,-57.13,-51.12,-,-8.21,-,-,-,-,-,-,-,-,30.88,18.78,17.39,8.94,7.05,12.50,12.92,8.63,8.92,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,-,0.00,-,0.00,-,0.00,Upgrade
16,Debt / EBITDA Ratio,0.04,0.02,0.02,0.02,-,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,-,0.00,-,0.00,-,0.00,-,0.00,Upgrade
17,Debt / FCF Ratio,-,-0.06,-,-0.01,-,-,-,-,-,-,-,-,0.01,-,0.00,-,0.00,-,0.00,-,0.00,Upgrade
18,Asset Turnover,0.37,0.37,0.34,0.40,0.42,0.46,0.43,0.55,0.53,0.46,0.50,0.56,0.51,0.58,0.42,0.55,0.49,0.53,0.39,0.62,Upgrade,
19,Inventory Turnover,0.96,0.92,1.02,0.87,1.15,0.89,1.00,0.90,1.13,0.87,0.75,0.88,0.96,0.88,1.17,0.90,1.13,1.09,1.21,0.86,1.34,Upgrade
