,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Feb '25 Feb 4, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,7939,7716,7493,4331,4699,3786,4855,5066,3986,3262,3947,Upgrade
1,Market Cap Growth,78.15%,78.15%,59.48%,14.41%,-3.21%,-25.27%,21.79%,55.29%,0.98%,-8.17%,-10.62%,Upgrade
2,Enterprise Value,11515,11384,11663,7949,8759,7040,8812,8239,8043,7684,8457,Upgrade
3,Last Close Price,7.13,6.93,6.73,3.80,4.01,3.10,3.83,3.89,2.94,2.31,2.62,Upgrade
4,PE Ratio,15.77,15.33,14.33,8.14,8.54,6.72,8.55,9.24,8.62,9.45,11.68,Upgrade
5,Forward PE,-,9.92,9.92,6.55,7.01,6.11,8.51,10.81,10.31,9.71,11.47,Upgrade
6,PS Ratio,0.70,0.68,0.66,0.39,0.41,0.32,0.41,0.49,0.46,0.43,0.48,Upgrade
7,PB Ratio,1.28,1.17,1.15,0.69,0.73,0.56,0.68,0.75,0.61,0.58,0.68,Upgrade
8,P/TBV Ratio,1.30,1.30,1.28,0.78,0.81,0.62,0.76,0.83,0.68,0.65,0.75,Upgrade
9,P/FCF Ratio,10.12,10.12,21.89,-,-346.04,-,-753.88,-,6.65,-,-40.38,Upgrade
10,P/OCF Ratio,7.11,7.11,8.39,3.42,4.65,-,6.06,-,3.47,4.35,6.53,Upgrade
11,PEG Ratio,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,Upgrade
12,EV/Sales Ratio,1.02,1.01,1.03,0.71,0.76,0.59,0.75,0.79,0.92,1.00,1.04,Upgrade
13,EV/EBITDA Ratio,8.00,8.08,8.70,6.97,8.68,6.87,7.96,7.47,7.71,8.75,9.37,Upgrade
14,EV/EBIT Ratio,12.74,12.64,13.98,12.04,16.95,13.67,14.70,13.21,13.58,15.78,16.38,Upgrade
15,EV/FCF Ratio,15.10,14.92,34.07,-,-645.08,-,-1368.40,-,13.42,-,-86.51,Upgrade
16,Debt / Equity Ratio,0.84,0.84,0.91,0.94,0.92,0.85,0.74,0.78,0.79,0.90,0.84,Upgrade
17,Debt / FCF Ratio,7.30,7.30,17.28,-,-440.29,-,-817.80,-,8.61,-,-49.95,Upgrade
18,Return on Capital Employed (ROCE),12.78%,12.78%,11.95%,9.42%,6.31%,6.10%,6.03%,6.14%,6.57%,5.35%,5.95%,Upgrade
19,Earnings Yield,6.34%,6.52%,6.98%,12.28%,11.71%,14.87%,11.69%,10.83%,11.60%,10.58%,8.56%,Upgrade
20,FCF Yield,9.61%,9.89%,4.57%,6.29%,-0.29%,-1.09%,-0.13%,0.25%,15.04%,4.84%,-2.48%,Upgrade
21,Dividend Yield,0.00%,-,-,6.25%,6.14%,8.12%,6.63%,6.31%,7.02%,6.61%,5.55%,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-0.02%,2.89%,4.14%,2.37%,1.13%,Upgrade,
23,Total Shareholder Return,-,-,6.25%,6.14%,8.12%,6.61%,9.21%,11.15%,8.98%,6.68%,Upgrade,
