,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,28298,30451,29280,29809,24822,26673,28600,23235,22517,21988,24558,21611,26447,27467,24104,27429,28978,24217,23802,24482,29129,Upgrade
1,Market Cap Growth,14.16%,14.16%,2.38%,28.29%,10.23%,21.31%,16.46%,7.52%,-14.86%,-19.94%,1.88%,-21.21%,-8.74%,13.42%,1.27%,12.04%,-0.52%,-15.32%,-26.14%,-35.20%,0.78%,Upgrade
2,Enterprise Value,60381,61890,60659,58796,53809,54611,55946,44882,44164,43672,47267,42764,47599,48412,44224,45618,47167,41575,45373,47302,51949,Upgrade
3,PE Ratio,8.77,10.77,10.82,12.44,-,18.82,77.64,-539.04,-,-,-26.72,-46.79,-,-,9.66,12.00,12.74,11.00,11.43,13.78,12.12,Upgrade
4,PS Ratio,0.77,0.81,0.79,0.82,0.72,0.81,0.87,0.72,0.69,0.66,0.79,0.71,0.91,1.04,0.97,1.17,1.34,1.13,1.13,1.18,1.38,Upgrade
5,PB Ratio,0.88,0.69,0.69,0.73,0.63,0.66,0.72,0.60,0.59,0.57,0.63,0.56,0.69,0.69,0.59,0.69,0.74,0.62,0.62,0.66,0.79,Upgrade
6,P/FCF Ratio,-,-46.39,-21.42,-,-,-,-,-,-,-,32.94,-16.84,-,125.47,28.76,-,4.55,4.55,3.62,6.11,8.89,Upgrade
7,P/OCF Ratio,5.63,5.53,6.75,8.53,6.38,13.44,34.45,8.53,-,-,7.19,14.68,-,11.39,9.04,-,3.52,3.38,2.86,4.43,6.29,Upgrade
8,EV/Sales Ratio,1.63,1.64,1.63,1.61,1.55,1.65,1.70,1.40,1.36,1.32,1.53,1.41,1.64,1.84,1.78,1.94,2.17,1.94,2.15,2.28,2.46,Upgrade
9,EV/EBITDA Ratio,8.26,10.22,9.60,9.54,10.14,15.18,28.22,28.60,-,110.79,-490.80,214.74,-,-,9.43,9.42,9.85,8.33,9.76,11.04,12.27,Upgrade
10,EV/EBIT Ratio,12.26,16.93,15.39,15.42,18.06,42.34,-183.79,-63.81,-,-,-21.18,-22.46,-,-,15.65,14.85,15.37,12.52,15.10,17.61,19.55,Upgrade
11,EV/FCF Ratio,-,-94.29,-44.38,-,-,-,-,-,-,-,63.40,-33.33,-,221.16,52.77,-,7.40,7.82,6.89,11.80,15.85,Upgrade
12,Debt / Equity Ratio,0.89,0.89,0.92,0.98,1.07,0.96,0.96,0.96,0.92,0.84,0.81,0.83,0.85,0.62,0.59,0.57,0.62,0.61,0.67,0.68,0.68,Upgrade
13,Debt / EBITDA Ratio,6.49,6.06,6.35,6.22,7.66,5.12,6.85,12.36,-,29.66,8.09,8.33,-,-,4.62,5.37,6.15,4.21,4.62,6.39,5.25,Upgrade
14,Debt / FCF Ratio,-,-59.84,-28.82,-,-,-,-,-,-,-,42.37,-25.03,-,114.09,28.54,-,3.84,4.43,3.92,6.39,7.66,Upgrade
15,Quick Ratio,1.14,1.14,1.20,1.40,1.24,1.43,1.24,1.13,0.91,0.98,0.95,0.82,0.81,0.85,0.87,0.85,0.88,0.89,0.88,0.80,0.78,Upgrade
16,Current Ratio,1.34,1.34,1.40,1.67,1.45,1.62,1.41,1.31,1.07,1.12,1.08,1.01,0.97,1.04,1.02,1.00,0.97,1.03,0.96,0.96,0.87,Upgrade
17,Asset Turnover,0.45,0.39,0.41,0.44,0.45,0.38,0.34,0.39,0.47,0.35,0.38,0.45,0.40,0.37,0.34,0.33,0.31,0.29,0.25,0.33,Upgrade,
18,Return on Equity (ROE),12.09%,14.14%,10.93%,0.95%,12.38%,11.91%,4.17%,-6.16%,-2.42%,6.19%,5.44%,-21.48%,-3.79%,10.91%,6.26%,6.75%,8.69%,10.21%,6.43%,6.43%,Upgrade,
19,Return on Assets (ROA),2.83%,2.54%,2.86%,2.03%,3.81%,2.26%,0.53%,-2.96%,-0.86%,1.15%,1.25%,-7.58%,-2.31%,2.43%,2.04%,1.82%,3.33%,3.22%,2.09%,2.81%,Upgrade,
20,Return on Capital (ROIC),3.10%,2.78%,3.12%,2.21%,4.18%,2.52%,0.60%,-3.38%,-0.99%,1.33%,1.45%,-8.64%,-2.61%,2.77%,2.36%,2.12%,3.91%,3.74%,2.38%,3.19%,Upgrade,
21,Return on Capital Employed (ROCE),4.97%,5.12%,5.59%,5.36%,4.37%,1.86%,-0.45%,-1.09%,-,-,-3.96%,-3.41%,-,-,5.27%,5.75%,5.84%,6.37%,5.94%,5.30%,5.45%,Upgrade
