,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1678,1737,1903,1647,1467,1333,1884,1438,1061,975.7,1010,684.54,1012,937.76,1965,1863,1613,1578,1695,1621,Upgrade
1,Cash & Short-Term Investments,1678,1737,1903,1647,1467,1333,1884,1438,1061,975.7,1010,684.54,1012,937.76,1965,1863,1613,1578,1695,1621,Upgrade
2,Cash Growth,14.34%,30.30%,0.98%,14.51%,38.35%,36.65%,86.50%,110.08%,4.77%,4.05%,-48.58%,-63.27%,-37.23%,-40.56%,15.95%,14.94%,6.62%,7.21%,9.06%,18.22%,Upgrade
3,Accounts Receivable,199.62,172.22,176.29,60.77,182.24,160.65,170.42,18.16,127,135.69,141.33,10.5,42.89,33.49,40.28,26.92,38.14,28.18,48.21,13.04,Upgrade
4,Other Receivables,180.61,168.21,164.39,99.32,183.13,64.41,22.21,34.55,51.76,40.49,42.01,35.22,23.24,16.08,31.85,23.63,36.82,27.87,16.26,9.1,Upgrade
5,Receivables,380.23,340.43,340.69,160.09,365.37,225.06,192.63,52.72,178.76,176.18,183.34,45.71,66.13,49.57,72.13,50.54,74.96,56.05,64.48,22.14,Upgrade
6,Inventory,69.16,69.09,59.5,54.41,70.26,52.27,50.07,52.96,58.02,45.69,30.7,31.63,11.19,11.26,10.98,10.8,14.88,15.19,14.52,12.97,Upgrade
7,Other Current Assets,111.42,106.08,128.18,162.81,180.5,239.72,279.92,313.22,299.56,348.59,442.59,490.65,98.37,70.59,18.68,11.22,15.94,5.63,4,6.36,Upgrade
8,Total Current Assets,2239,2253,2431,2024,2084,1850,2407,1857,1597,1546,1667,1253,1188,1069,2067,1936,1719,1654,1778,1663,Upgrade
9,"Property, Plant & Equipment",5061,5087,5172,5249,5168,5201,5250,5294,5146,5182,5158,5235,3299,3210,2030,2046,2118,2151,2183,2215,Upgrade
10,Long-Term Investments,7.63,8.63,8.75,6.73,6.47,6.49,5.14,4.8,5.28,109.19,33.2,40.42,58.18,134.17,110.88,204.74,338.27,167.16,146.98,122.65,Upgrade
11,Other Intangible Assets,363.75,366.18,368.58,370.71,373.18,375.01,377.57,380.14,392.05,392.03,393.44,395.91,63.18,63.97,41.76,42.3,42.83,43.34,43.44,43.9,Upgrade
12,Long-Term Deferred Tax Assets,89.87,94.31,95.6,96.66,73.77,74.09,75.76,73.27,63.73,73.42,67.13,67.64,30.8,31.69,9.5,9.29,1.51,1.51,1.15,1.15,Upgrade
13,Long-Term Deferred Charges,6.55,8.18,9.26,11.72,1.46,2.18,2.91,3.64,-,1.13,1.56,1.98,2.4,2.83,3.28,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,9.09,5.75,6.03,6.38,0.61,0.62,0.62,0.63,0.64,0.64,0.65,1.34,25.52,54.65,89.61,1.68,0.69,0.7,0.71,0.71,Upgrade
15,Total Assets,7777,7823,8091,7766,7707,7509,8119,7613,7205,7305,7321,6995,4668,4566,4351,4240,4220,4018,4153,4046,Upgrade
16,Accounts Payable,213.02,185.92,205.36,282.98,315.54,307.57,326.93,287.83,285.9,257.22,244.74,178.27,120.16,111.22,125.42,66.45,84.14,84.46,130.49,77.85,Upgrade
17,Accrued Expenses,183.1,323.82,179.83,224.52,219.39,270.78,170.27,98.54,179.8,172.09,98.76,246.75,45.87,106.4,35.01,89.43,52.4,35.13,31.1,63.71,Upgrade
18,Current Portion of Long-Term Debt,88.76,25.49,89.05,8.5,4.32,-,-,-,-,-,-,-,-,-,-,-,-,-,24.45,24.45,Upgrade
19,Current Portion of Leases,-,91.04,-,71.1,-,10.84,14.75,17.8,17.96,10.85,9.54,10.33,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,86.76,85.73,157.4,71.33,89.45,65.68,113.77,48.11,59.33,59.41,94.66,29.49,55.45,55.1,56.19,23.37,9.08,34.01,28.96,15.04,Upgrade
21,Current Unearned Revenue,9.14,9.59,8.73,7.39,9.71,11.86,17.31,7.49,1.86,1.89,0.91,5.28,0.67,1.76,8.46,18.25,5.52,12.78,8.5,28.51,Upgrade
22,Other Current Liabilities,171.76,25.31,181.46,136.97,288.98,114.03,120.21,119.3,130.67,107.19,102.36,111.11,50.87,29.63,27.3,23.6,17.33,15.74,15.87,18.31,Upgrade
23,Total Current Liabilities,752.52,746.9,821.82,802.78,927.38,780.77,763.24,579.07,675.52,608.65,550.96,581.22,273.01,304.11,252.39,221.1,168.47,182.12,239.38,227.87,Upgrade
24,Long-Term Debt,423.32,406.32,431.82,423.32,431.82,431.82,431.82,431.82,81.13,81.13,81.13,-,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,56.68,75.05,81.32,102.86,35.03,25.97,26.92,28.77,27.55,33.41,6.97,8.98,19.54,21.97,9.17,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,139.26,140.52,141.79,143.04,143.51,143.99,144.47,144.94,143.9,144.31,144.72,145.14,145.55,19.96,20.37,20.78,6.36,6.47,6.58,6.69,Upgrade
27,Long-Term Deferred Tax Liabilities,21.07,25.69,25.85,28.31,17.76,17.3,31.1,33.78,27.12,41.56,32.59,33.75,6.83,16.77,13.34,25.9,57.73,32.06,26.99,21.66,Upgrade
28,Other Long-Term Liabilities,4.9,4.84,4.78,4.73,5.51,4.88,4.83,4.77,4.93,4.88,4.81,4.81,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,1398,1399,1507,1505,1561,1405,1402,1223,960.16,913.94,821.19,773.9,444.93,362.81,295.26,267.78,232.55,220.65,272.95,256.22,Upgrade
30,Common Stock,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,1486,1486,1486,1486,990.64,990.64,Upgrade
31,Additional Paid-In Capital,320.16,315.31,311.02,307.01,301.65,298.65,297.65,297.65,297.65,297.65,297.65,297.65,297.65,297.65,1041,1041,1041,1041,1536,1536,Upgrade
32,Retained Earnings,1735,1719,1909,1739,1675,1584,1564,1406,1370,1351,1523,1427,1444,1378,1448,1295,1217,1173,1270,1196,Upgrade
33,Comprehensive Income & Other,9.38,10.63,8.74,6.25,9.02,7.59,6.12,4.92,9.39,90.46,23.2,26.09,47.38,101.76,81.73,150.92,243.29,97.74,83.28,67.09,Upgrade
34,Total Common Equity,4293,4274,4458,4281,4215,4119,4096,3937,3906,3968,4073,3979,4018,4006,4056,3972,3987,3797,3880,3790,Upgrade
35,Minority Interest,2086,2149,2126,1979,1931,1985,2620,2453,2338,2422,2427,2242,204.54,197.49,0.17,-,-,-,-,-,Upgrade
36,Shareholders' Equity,6379,6423,6584,6261,6146,6105,6716,6390,6244,6391,6500,6221,4223,4204,4056,3972,3987,3797,3880,3790,Upgrade
37,Total Liabilities & Equity,7777,7823,8091,7766,7707,7509,8119,7613,7205,7305,7321,6995,4668,4566,4351,4240,4220,4018,4153,4046,Upgrade
38,Total Debt,568.76,597.91,602.19,605.77,471.16,468.62,473.49,478.38,126.65,125.39,97.64,19.31,19.54,21.97,9.17,-,-,-,24.45,24.45,Upgrade
39,Net Cash (Debt),1109,1139,1300,1041,996.22,864.63,1411,959.72,933.99,850.32,912.65,665.23,992.84,915.79,1956,1863,1613,1578,1670,1597,Upgrade
40,Net Cash Growth,11.32%,31.77%,-7.82%,8.46%,6.66%,1.68%,54.57%,44.27%,-5.93%,-7.15%,-53.33%,-64.30%,-38.44%,-41.95%,17.10%,16.70%,9.16%,9.83%,10.75%,20.45%,Upgrade
41,Net Cash Per Share,0.50,0.51,0.58,0.47,0.45,0.39,0.63,0.43,0.42,0.38,0.41,0.30,0.45,0.41,0.88,0.80,0.73,0.73,0.75,0.77,Upgrade
