,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,7813,6111,5377,4744,5969,6524,6684,8537,8557,7059,6423,6763,6684,8893,6989,6449,5940,6728,5390,4775,4692,Upgrade
1,Market Cap Growth,-6.33%,-6.33%,-19.54%,-44.43%,-30.25%,-7.58%,4.06%,26.22%,28.02%,-20.63%,-8.10%,4.87%,12.54%,32.19%,29.66%,35.06%,26.60%,47.41%,8.41%,12.38%,-7.74%,Upgrade
2,Enterprise Value,9248,7711,6690,5805,6882,7306,7126,8995,8962,7525,6764,7132,6882,9201,7263,6656,6361,7149,5699,5150,5135,Upgrade
3,PE Ratio,44.33,31.71,27.88,25.31,32.47,36.95,51.98,74.68,67.07,69.38,60.75,63.98,79.68,93.32,75.74,70.26,78.50,87.68,91.48,56.30,48.56,Upgrade
4,PS Ratio,7.61,5.66,5.21,4.70,6.03,6.65,7.11,9.54,9.11,8.89,8.36,9.01,10.22,13.55,10.76,10.72,11.38,12.18,10.36,9.11,7.96,Upgrade
5,PB Ratio,5.87,3.94,3.90,3.82,4.75,5.00,5.27,6.31,6.41,5.69,5.25,5.77,5.89,8.09,6.63,6.27,5.61,6.78,5.47,4.93,4.73,Upgrade
6,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-48.12,-,-53.05,-,-,41.20,-,-,-546.78,-,-,-,Upgrade
7,P/OCF Ratio,53.48,53.48,32.46,49.72,-,68.86,-,38.90,-,36.22,77.14,80.92,-,65.07,27.39,-,72.68,47.24,-,-,10.28,Upgrade
8,EV/Sales Ratio,8.57,7.15,6.48,5.76,6.95,7.44,7.58,10.05,9.54,9.48,8.80,9.50,10.53,14.02,11.18,11.06,12.18,12.94,10.95,9.83,8.71,Upgrade
9,EV/EBITDA Ratio,26.84,23.71,20.89,18.61,21.64,23.70,32.93,43.78,42.09,41.33,36.86,40.28,58.70,74.80,58.39,59.71,86.42,93.68,104.20,-,47.71,Upgrade
10,EV/EBIT Ratio,36.31,30.27,26.36,23.52,26.81,29.43,44.99,60.75,57.04,-,52.49,56.92,104.50,-,92.20,-,175.19,-,212.69,-,61.95,Upgrade
11,EV/FCF Ratio,-19.57,-,-,-,-,-,-,-,-,-51.30,-,-55.94,-,-,42.81,-,-,-581.06,-,-,-,Upgrade
12,Debt / Equity Ratio,1.05,1.05,1.20,1.10,0.95,0.80,0.72,0.47,0.47,0.52,0.48,0.53,0.55,0.45,0.43,0.44,0.46,0.58,0.62,0.63,0.74,Upgrade
13,Debt / EBITDA Ratio,4.73,4.19,5.95,5.39,3.01,2.82,3.72,2.34,1.77,25.86,2.92,2.03,2.67,13.55,2.60,6.87,1.91,48.95,4.93,-,2.75,Upgrade
14,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-4.43,-,-4.88,-,-,2.69,-,-,-47.06,-,-,-,Upgrade
15,Quick Ratio,0.84,0.84,0.73,0.75,0.80,0.78,0.72,0.90,0.96,0.90,0.79,0.83,0.72,0.85,0.88,0.89,0.93,1.05,0.92,1.02,0.95,Upgrade
16,Current Ratio,1.25,1.25,1.19,1.25,1.14,1.10,1.01,1.21,1.27,1.16,1.07,1.10,1.07,1.14,1.17,1.18,1.14,1.22,1.15,1.25,1.12,Upgrade
17,Asset Turnover,0.32,0.32,0.26,0.36,0.34,0.37,0.30,0.45,0.36,0.35,0.41,0.25,0.36,0.37,0.27,0.26,0.35,0.28,0.12,0.32,Upgrade,
18,Return on Equity (ROE),14.23%,11.80%,10.63%,19.59%,20.11%,11.31%,8.89%,17.78%,2.28%,7.67%,15.26%,11.28%,3.69%,7.83%,6.57%,16.18%,2.85%,6.70%,0.21%,18.53%,Upgrade,
19,Return on Assets (ROA),5.09%,3.91%,3.06%,6.57%,6.41%,4.35%,4.85%,7.54%,-1.49%,3.92%,6.35%,5.10%,-1.46%,4.09%,-0.02%,6.36%,-0.94%,3.07%,-4.06%,7.15%,Upgrade,
20,Return on Capital (ROIC),6.18%,4.79%,3.99%,8.65%,8.38%,5.64%,6.34%,9.76%,-1.90%,5.09%,8.32%,6.72%,-1.95%,5.54%,-0.03%,8.60%,-1.23%,3.92%,-5.20%,9.23%,Upgrade,
