,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,20276,-,15971,-,22348,29540,25909,-,17711,-,Upgrade
1,Revenue Growth (YoY),26.96%,-,-28.54%,-,-13.74%,-,46.28%,-,-20.07%,-,Upgrade
2,Cost of Revenue,19416,-,15095,-,21417,28556,24983,-,17000,-,Upgrade
3,Gross Profit,860.15,-,876.09,-,931.1,983.99,926.27,-,711.77,-,Upgrade
4,"Selling, General & Admin",660.93,-,632.62,-,604.47,568.29,618.13,-,572.83,-,Upgrade
5,Operating Expenses,660.93,-,632.62,-,604.47,568.29,618.13,-,572.83,-,Upgrade
6,Operating Income,199.22,-,243.46,-,326.64,415.71,308.14,-,138.94,-,Upgrade
7,Interest Expense,-256.9,-,-204.46,-,-129.22,-118.44,-124.7,-,-206.95,-,Upgrade
8,Interest & Investment Income,-,-,-,-,-,31.84,-,-,-,-,Upgrade
9,Earnings From Equity Investments,10.35,-,12.46,-,34.1,49.88,19.61,-,8.8,-,Upgrade
10,Currency Exchange Gain (Loss),-13.32,-,7.71,-,-2.38,-7.16,-6.31,-,-53.07,-,Upgrade
11,Other Non Operating Income (Expenses),260.66,-,170.67,-,12.79,-35.55,21.21,-,84.49,-,Upgrade
12,EBT Excluding Unusual Items,200,-,229.85,-,241.93,336.27,217.96,-,-27.78,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.2,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,1.99,-,-3.12,-,0.42,1.7,-1.08,-,5.35,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-28.36,1.75,-,-,-,Upgrade
16,Legal Settlements,-,-,-,-,-,-100.9,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,37.98,-,-,-,-,Upgrade
18,Pretax Income,201.99,-,226.73,-,242.35,246.89,218.63,-,-22.43,-,Upgrade
19,Income Tax Expense,65.54,-,69.21,-,70.14,115.71,60.45,-,48.06,-,Upgrade
20,Earnings From Continuing Operations,136.45,-,157.52,-,172.21,131.18,158.18,-,-70.5,-,Upgrade
21,Earnings From Discontinued Operations,-,-,1.66,-,-,-,-,-,-15.84,-,Upgrade
22,Net Income to Company,136.45,-,159.17,-,172.21,131.18,158.18,-,-86.33,-,Upgrade
23,Minority Interest in Earnings,-15.59,-,-24.15,-,-45.16,-56.5,-23.95,-,-8.79,-,Upgrade
24,Net Income,120.86,-,135.02,-,127.05,74.68,134.23,-,-95.12,-,Upgrade
25,Net Income to Common,120.86,-,135.02,-,127.05,74.68,134.23,-,-95.12,-,Upgrade
26,Net Income Growth,-10.49%,-,6.28%,-,-5.35%,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),11400,-,11400,-,11400,11400,11400,-,11400,-,Upgrade
28,Shares Outstanding (Diluted),11400,-,11400,-,11400,11400,11400,-,11400,-,Upgrade
29,EPS (Basic),0.01,-,0.01,-,0.01,0.01,0.01,-,-0.01,-,Upgrade
30,EPS (Diluted),0.01,-,0.01,-,0.01,0.01,0.01,-,-0.01,-,Upgrade
31,EPS Growth,-10.49%,-,6.28%,-,-5.35%,-,-,-,-,-,Upgrade
32,Free Cash Flow,369.5,-,1377,-,1666,935.96,-1054,-,1988,-,Upgrade
33,Free Cash Flow Per Share,0.03,-,0.12,-,0.15,0.08,-0.09,-,0.17,-,Upgrade
34,Operating Margin,0.98%,-,1.52%,-,1.46%,1.41%,1.19%,-,0.78%,-,Upgrade
35,Profit Margin,0.60%,-,0.85%,-,0.57%,0.25%,0.52%,-,-0.54%,-,Upgrade
36,Free Cash Flow Margin,1.82%,-,8.62%,-,7.46%,3.17%,-4.07%,-,11.22%,-,Upgrade
37,EBITDA,321.05,-,363.55,-,447.19,536.73,423.25,-,256.7,-,Upgrade
38,D&A For EBITDA,121.83,117.4,120.09,115.08,120.55,121.03,115.1,174.18,117.76,176.22,Upgrade
39,EBIT,199.22,-,243.46,-,326.64,415.71,308.14,-,138.94,-,Upgrade
