,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,725.17,899.24,519.24,600.64,470.3,428.43,743.63,1698,2012,2468,Upgrade
1,Cash & Short-Term Investments,725.17,899.24,519.24,600.64,470.3,428.43,743.63,1698,2012,2468,Upgrade
2,Cash Growth,39.66%,49.71%,10.40%,40.20%,-36.76%,-74.76%,-63.03%,-31.22%,-29.29%,11.26%,Upgrade
3,Accounts Receivable,7520,7663,7111,7040,6486,7000,6516,8469,5540,7705,Upgrade
4,Other Receivables,-,-,-,-,1293,-,1232,-,793.05,-,Upgrade
5,Receivables,7520,7663,7111,7040,7779,7000,7748,8469,6349,7705,Upgrade
6,Inventory,126.05,126.3,127.12,129.92,124.23,116.04,118.28,108.34,122.27,103.49,Upgrade
7,Restricted Cash,107.89,135.11,83.63,82.79,184.72,272.53,105.76,125.5,-,192.69,Upgrade
8,Other Current Assets,986.64,310.99,650.11,656.07,146.05,145.84,351.15,175.46,1443,234.93,Upgrade
9,Total Current Assets,9465,9135,8491,8510,8704,7963,9067,10576,9927,10704,Upgrade
10,"Property, Plant & Equipment",4464,4577,4618,4499,4614,4584,4588,4418,3902,3448,Upgrade
11,Long-Term Investments,1134,1108,1120,1095,1085,1089,854.97,857.46,1147,1101,Upgrade
12,Goodwill,-,189.08,-,200.58,-,342.78,-,425.59,442.09,441.3,Upgrade
13,Other Intangible Assets,10254,10632,11303,11246,13454,12054,12620,12453,11782,10999,Upgrade
14,Long-Term Accounts Receivable,19542,19830,19558,19543,18282,20021,17801,16618,7510,11267,Upgrade
15,Long-Term Deferred Tax Assets,223.68,217.66,349.85,329.94,916.24,872.13,817.74,701.44,570.97,514.62,Upgrade
16,Long-Term Deferred Charges,-,15.2,-,14.49,-,12.99,-,9.57,38.72,5.36,Upgrade
17,Other Long-Term Assets,1157,1142,1253,1230,1465,1486,2275,1193,6307,1389,Upgrade
