,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,67.09,67.34,46.65,50.58,64.1,54.03,37.38,75.55,90.32,54.92,50.03,119.08,98.38,92.86,92.65,159.72,116.57,97.84,72.19,153.43,Upgrade
1,Revenue Growth (YoY),4.67%,24.62%,24.82%,-33.05%,-29.03%,-1.61%,-25.30%,-36.55%,-8.19%,-40.86%,-46.00%,-25.44%,-15.60%,-5.09%,28.34%,4.10%,-27.36%,-24.79%,-47.07%,-6.86%,Upgrade
2,Cost of Revenue,60.85,64.11,37.11,63.29,58.16,47.73,40.66,114.38,90.64,53.2,46.48,115.3,81.21,71.59,75.51,113.07,66.17,57.32,48.04,114.88,Upgrade
3,Gross Profit,6.24,3.23,9.54,-12.71,5.94,6.3,-3.28,-38.82,-0.32,1.72,3.55,3.78,17.17,21.27,17.14,46.64,50.39,40.53,24.15,38.56,Upgrade
4,"Selling, General & Admin",14.82,14.33,13.54,17.91,16.52,15.27,13.64,17.27,16.81,16.36,18.08,29.64,20.09,18.84,21.6,15.87,21.71,16.65,18.92,22.67,Upgrade
5,Research & Development,2.72,2.28,1.64,2.16,1.74,1.44,1.37,1.14,1.75,2.64,2.39,5.33,6.14,5.07,3.36,10.92,6.42,5.3,2.07,10.28,Upgrade
6,Other Operating Expenses,-1.11,1.66,0.37,2.94,0.17,0.34,0.58,4.97,0.23,-1.72,0.93,3.79,-0.89,0.05,1.13,5.98,0.53,0.11,-0.34,5.52,Upgrade
7,Operating Expenses,20.48,21.03,17.21,23.41,20.52,18.29,16.89,28.19,20.2,19.63,21.29,44.63,26.33,21.43,23.39,40.81,30.8,22.28,19.25,39.91,Upgrade
8,Operating Income,-14.24,-17.8,-7.67,-36.12,-14.58,-11.98,-20.18,-67.01,-20.52,-17.91,-17.73,-40.85,-9.16,-0.17,-6.25,5.83,19.59,18.24,4.9,-1.36,Upgrade
9,Interest Expense,-6.44,-6.1,-4.56,-7.19,-4.59,-5.21,-2.83,-5.94,-5.18,-4.54,-3.74,-4.23,-4.05,-3.49,-3.05,-5.52,-4.41,-5.84,-3.33,-6.5,Upgrade
10,Interest & Investment Income,0,0.02,0.02,0.57,0.01,0.01,0.02,-,0.41,0.1,0.09,0.09,0.28,0.51,1.67,-,-,1.07,0.01,2.51,Upgrade
11,Currency Exchange Gain (Loss),-0.91,0.91,-,0.62,-0.98,0.98,-,6.25,-2.71,2.71,-,-3.16,1.34,-1.34,-,-9.3,-0.78,0.78,-,2.05,Upgrade
12,Other Non Operating Income (Expenses),-2.97,0.58,-0.94,0.36,0,0.86,-1.14,-7.55,7.57,0.46,-0.61,1.43,-2.51,-0.22,-0.46,3.44,-3.24,-1.38,0.92,-3.83,Upgrade
13,EBT Excluding Unusual Items,-24.55,-22.39,-13.15,-41.77,-20.14,-15.35,-24.13,-74.25,-20.43,-19.17,-22,-46.72,-14.11,-4.7,-8.09,-5.55,11.17,12.87,2.5,-7.12,Upgrade
14,Impairment of Goodwill,-,-,-,-12.41,-,-,-,-40.38,-,-,-,-249.18,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-0.94,-0.04,0.03,-0.03,0.09,-,-,-,-,0.3,0.25,-0.54,0.3,Upgrade
16,Gain (Loss) on Sale of Assets,0,-0,-,-0.92,0.05,-0.05,0,-1.57,0.19,-0.19,-0.02,-0.49,-0.02,0.02,-,-0,-,-,-,-0.1,Upgrade
17,Asset Writedown,-0.68,-3.05,3.05,-2.99,-4.55,-2.75,2.75,37.17,-37.17,-0.01,0.01,-,-,-0.19,0.19,-,-,-,-,2.06,Upgrade
18,Other Unusual Items,-0.19,0.19,-,3.21,-0.19,0.19,-,2.98,-0.03,0.03,-,2.19,-1,-,-,1.4,-,-,-,2.32,Upgrade
19,Pretax Income,-25.43,-25.25,-10.1,-54.89,-24.84,-17.95,-21.38,-76.99,-57.49,-19.3,-22.05,-294.11,-15.12,-4.87,-7.9,-4.15,11.47,13.11,1.96,-2.54,Upgrade
20,Income Tax Expense,0.16,-1.09,0.47,-1.4,-1.07,-0.06,0.59,-2.91,-0.46,-1.15,0.05,0.1,-0.68,0.33,0.51,-4.76,-0.29,0.76,0.44,-7.4,Upgrade
21,Earnings From Continuing Operations,-25.58,-24.16,-10.56,-53.49,-23.77,-17.9,-21.97,-74.08,-57.03,-18.15,-22.1,-294.21,-14.45,-5.21,-8.41,0.61,11.75,12.35,1.51,4.86,Upgrade
22,Minority Interest in Earnings,-,-,-,-0.05,0.03,0.08,0.08,-0.13,0.2,0.19,0.55,7.24,2.35,2.55,1.07,-6.12,-5.91,-6.58,-6.01,-6.1,Upgrade
23,Net Income,-25.58,-24.16,-10.56,-53.54,-23.75,-17.82,-21.9,-74.22,-56.83,-17.97,-21.54,-286.97,-12.09,-2.66,-7.34,-5.5,5.85,5.77,-4.49,-1.24,Upgrade
24,Net Income to Common,-25.58,-24.16,-10.56,-53.54,-23.75,-17.82,-21.9,-74.22,-56.83,-17.97,-21.54,-286.97,-12.09,-2.66,-7.34,-5.5,5.85,5.77,-4.49,-1.24,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-62.72%,149.10%,-,-,Upgrade
26,Shares Outstanding (Basic),121,131,117,125,125,127,122,127,124,120,127,128,118,128,122,292,101,143,112,123,Upgrade
27,Shares Outstanding (Diluted),121,131,117,125,125,127,122,127,124,120,127,128,118,128,122,292,101,143,112,123,Upgrade
28,Shares Change (YoY),-3.11%,3.25%,-3.52%,-2.26%,1.18%,5.29%,-4.00%,-0.64%,4.56%,-5.84%,3.58%,-56.03%,17.24%,-10.67%,8.91%,136.41%,-22.84%,14.77%,-13.23%,-3.45%,Upgrade
29,EPS (Basic),-0.21,-0.18,-0.09,-0.43,-0.19,-0.14,-0.18,-0.58,-0.46,-0.15,-0.17,-2.24,-0.10,-0.02,-0.06,-0.02,0.06,0.04,-0.04,-0.01,Upgrade
30,EPS (Diluted),-0.21,-0.18,-0.09,-0.43,-0.19,-0.14,-0.18,-0.58,-0.46,-0.15,-0.17,-2.24,-0.10,-0.02,-0.06,-0.02,0.06,0.04,-0.04,-0.01,Upgrade
31,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-51.69%,117.03%,-,-,Upgrade
32,Free Cash Flow,-9.35,-17.49,-5.27,0.73,-18.82,-5.12,-0.17,-0.54,2.32,-7.98,5.56,-6.68,-22.72,5.08,-26.94,27.09,-0.94,17.06,11.77,-11.09,Upgrade
33,Free Cash Flow Per Share,-0.08,-0.13,-0.04,0.01,-0.15,-0.04,-0.00,-0.00,0.02,-0.07,0.04,-0.05,-0.19,0.04,-0.22,0.09,-0.01,0.12,0.10,-0.09,Upgrade
34,Gross Margin,9.30%,4.79%,20.45%,-25.13%,9.26%,11.67%,-8.78%,-51.39%,-0.36%,3.13%,7.10%,3.18%,17.46%,22.90%,18.50%,29.20%,43.23%,41.42%,33.45%,25.13%,Upgrade
35,Operating Margin,-21.22%,-26.43%,-16.44%,-71.41%,-22.75%,-22.18%,-53.98%,-88.70%,-22.72%,-32.61%,-35.44%,-34.31%,-9.31%,-0.18%,-6.75%,3.65%,16.81%,18.65%,6.79%,-0.88%,Upgrade
36,Profit Margin,-38.13%,-35.88%,-22.64%,-105.84%,-37.04%,-32.97%,-58.59%,-98.23%,-62.92%,-32.71%,-43.06%,-240.99%,-12.29%,-2.86%,-7.92%,-3.44%,5.01%,5.90%,-6.22%,-0.81%,Upgrade
37,Free Cash Flow Margin,-13.94%,-25.97%,-11.29%,1.44%,-29.36%,-9.48%,-0.45%,-0.71%,2.56%,-14.54%,11.12%,-5.61%,-23.10%,5.47%,-29.07%,16.96%,-0.81%,17.44%,16.31%,-7.23%,Upgrade
38,EBITDA,-6.58,-11.47,-0.01,-28.46,-6.27,-4.56,-11.86,-58.7,-11.9,-9.46,-9.11,-32.23,-0.42,7.14,2.52,14.61,28.93,26.85,14.24,7.98,Upgrade
39,EBITDA Margin,-9.80%,-17.04%,-0.01%,-56.26%,-9.78%,-8.44%,-31.74%,-77.70%,-13.18%,-17.22%,-18.21%,-27.07%,-0.43%,7.69%,2.72%,9.15%,24.82%,27.44%,19.73%,5.20%,Upgrade
40,D&A For EBITDA,7.66,6.33,7.66,7.66,8.31,7.42,8.31,8.31,8.62,8.45,8.62,8.62,8.74,7.31,8.78,8.78,9.34,8.61,9.34,9.34,Upgrade
41,EBIT,-14.24,-17.8,-7.67,-36.12,-14.58,-11.98,-20.18,-67.01,-20.52,-17.91,-17.73,-40.85,-9.16,-0.17,-6.25,5.83,19.59,18.24,4.9,-1.36,Upgrade
42,EBIT Margin,-21.22%,-26.43%,-16.44%,-71.41%,-22.75%,-22.18%,-53.98%,-88.70%,-22.72%,-32.61%,-35.44%,-34.31%,-9.31%,-0.18%,-6.75%,3.65%,16.81%,18.65%,6.79%,-0.88%,Upgrade
43,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.80%,22.62%,-,Upgrade
44,Revenue as Reported,67.09,67.34,46.65,50.58,64.1,54.03,37.38,75.55,90.32,54.92,50.03,119.08,98.38,92.86,92.65,159.72,116.57,97.84,72.19,153.43,Upgrade
