,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6970,7862,8409,9020,7403,7312,6968,6695,5851,5732,6583,6402,7073,6860,6401,7170,6531,6314,5935,5818,5894,Upgrade
1,Market Cap Growth,7.52%,7.52%,20.68%,34.73%,26.53%,27.58%,5.86%,4.58%,-17.27%,-16.44%,2.83%,-10.71%,8.30%,8.64%,7.86%,23.25%,10.80%,13.19%,-9.14%,-27.92%,-9.91%,Upgrade
2,Enterprise Value,6489,6850,7257,7806,6189,6206,5732,5653,4809,4835,5444,5534,6205,6045,5308,6214,5574,5390,4671,4549,4625,Upgrade
3,Last Close Price,8.31,9.40,10.05,10.15,8.43,8.32,7.93,7.11,6.22,6.08,6.99,6.30,6.97,6.75,6.31,6.47,5.90,5.77,5.42,4.93,5.00,Upgrade
4,PE Ratio,13.43,15.15,14.73,15.46,12.94,13.22,12.84,12.40,10.95,10.31,12.03,11.46,12.96,12.27,11.45,13.46,12.65,11.78,11.43,11.59,11.63,Upgrade
5,Forward PE,12.35,13.00,12.90,14.32,11.89,11.96,11.53,10.61,9.47,9.24,10.46,9.41,10.68,10.48,10.05,12.01,10.89,11.80,11.64,10.94,11.09,Upgrade
6,PS Ratio,2.28,2.63,2.74,2.95,2.44,2.42,2.31,2.21,1.90,1.81,2.05,1.99,2.22,2.17,2.08,2.40,2.27,2.25,2.13,2.09,2.11,Upgrade
7,PB Ratio,1.91,2.16,2.37,2.27,1.92,2.01,1.99,1.73,1.55,1.61,1.92,1.68,1.91,1.98,1.91,1.97,1.82,1.82,1.78,1.60,1.65,Upgrade
8,P/TBV Ratio,2.22,2.22,2.43,2.32,1.97,2.07,2.05,1.77,1.59,1.66,1.98,1.73,1.97,2.05,1.97,2.03,1.88,1.88,1.84,1.65,1.71,Upgrade
9,P/FCF Ratio,22.48,-,17.39,14.18,10.79,10.40,9.12,8.89,8.74,6.45,8.33,8.75,10.17,11.77,10.44,-,12.54,36.75,23.34,-,8.74,Upgrade
10,P/OCF Ratio,19.49,-,14.64,12.44,9.66,9.95,8.76,8.41,8.24,5.94,7.57,8.01,9.13,10.08,8.80,8.37,9.80,19.81,14.11,-,6.82,Upgrade
11,PEG Ratio,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,Upgrade
12,EV/Sales Ratio,2.17,2.29,2.37,2.55,2.04,2.05,1.90,1.87,1.56,1.52,1.70,1.72,1.95,1.91,1.72,2.08,1.94,1.92,1.68,1.64,1.66,Upgrade
13,EV/EBITDA Ratio,8.59,10.44,10.42,11.15,8.81,9.34,8.89,8.69,7.43,6.86,7.56,7.44,8.50,8.03,7.40,9.30,8.82,8.96,7.77,8.05,8.06,Upgrade
14,EV/EBIT Ratio,11.15,11.67,11.58,12.38,9.79,10.45,9.97,9.84,8.41,7.66,8.43,8.25,9.44,8.89,8.21,10.35,9.84,10.02,8.67,8.98,8.96,Upgrade
15,EV/FCF Ratio,20.93,-,15.01,12.27,9.02,8.83,7.50,7.50,7.18,5.44,6.89,7.57,8.92,10.37,8.66,-,10.71,31.37,18.37,-,6.86,Upgrade
16,Debt / Equity Ratio,0.10,0.10,0.09,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.07,0.06,0.07,0.05,0.07,0.07,0.01,0.01,-,0.00,0.06,Upgrade
17,Debt / EBITDA Ratio,0.46,0.75,0.43,0.37,0.16,0.31,0.27,0.31,0.15,0.40,0.33,0.41,0.16,0.27,0.30,0.47,0.04,0.11,-,0.01,0.18,Upgrade
18,Debt / FCF Ratio,1.12,-,0.65,0.34,0.35,0.28,0.26,0.25,0.30,0.24,0.32,0.33,0.36,0.28,0.38,-,0.10,0.29,-,-,0.30,Upgrade
19,Asset Turnover,0.52,0.56,0.53,0.94,0.59,0.58,0.53,0.96,0.59,0.59,0.57,1.05,0.62,0.60,0.55,1.08,0.58,0.56,0.45,1.00,Upgrade,
20,Inventory Turnover,1.58,1.21,1.45,1.61,2.57,1.53,1.64,1.53,2.53,1.36,1.51,1.56,2.65,1.42,1.43,1.42,2.98,1.20,1.27,1.12,2.57,Upgrade
21,Quick Ratio,1.68,1.68,2.00,2.10,2.40,2.35,2.12,2.43,2.66,1.91,1.72,2.26,1.78,1.63,1.43,1.85,1.91,1.64,1.56,2.12,1.59,Upgrade
22,Current Ratio,3.49,3.49,3.08,3.73,3.18,3.64,3.27,3.91,3.65,3.10,2.91,3.45,2.78,3.05,2.64,2.99,2.82,2.98,2.86,3.44,2.38,Upgrade
23,Return on Equity (ROE),8.37%,10.16%,12.49%,24.13%,14.25%,11.74%,11.61%,22.61%,13.33%,11.71%,11.23%,25.55%,12.63%,13.43%,10.27%,27.45%,12.64%,10.46%,8.46%,30.63%,Upgrade,
24,Return on Assets (ROA),5.45%,5.91%,6.55%,13.21%,7.86%,6.38%,6.99%,11.52%,6.76%,6.35%,6.83%,14.78%,7.64%,7.70%,6.24%,16.75%,6.08%,5.56%,4.42%,14.74%,Upgrade,
25,Return on Capital (ROIC),6.25%,6.90%,7.78%,15.67%,9.18%,7.40%,8.14%,13.58%,7.99%,7.42%,8.01%,17.76%,9.32%,9.37%,7.61%,20.41%,7.37%,6.72%,5.41%,18.61%,Upgrade,
26,Return on Capital Employed (ROCE),15.30%,15.43%,16.95%,15.32%,15.77%,15.87%,15.91%,14.42%,14.72%,17.12%,18.01%,16.94%,17.02%,18.67%,18.20%,15.58%,15.71%,15.40%,16.04%,13.80%,14.37%,Upgrade
27,Earnings Yield,7.45%,6.60%,6.79%,6.47%,7.73%,7.57%,7.79%,8.07%,9.14%,9.70%,8.31%,8.73%,7.72%,8.15%,8.73%,7.43%,7.91%,8.49%,8.75%,8.63%,8.60%,Upgrade
28,FCF Yield,4.45%,3.94%,5.75%,7.05%,9.27%,9.61%,10.96%,11.25%,11.44%,15.51%,12.00%,11.42%,9.84%,8.50%,9.58%,10.11%,7.97%,2.72%,4.28%,3.02%,11.44%,Upgrade
29,Dividend Yield,7.87%,-,-,-,7.71%,-,-,-,9.65%,-,-,-,8.61%,-,-,-,8.48%,-,-,-,10.00%,Upgrade
30,Payout Ratio,103.89%,1.19%,559.33%,-,1.51%,0.23%,457.22%,-,3.44%,-,462.08%,1.06%,6.25%,-,338.98%,0.88%,1.57%,7.81%,455.63%,-,6.01%,Upgrade
31,Buyback Yield / Dilution,-1.52%,1.50%,-3.55%,4.46%,-1.27%,-2.08%,-2.10%,-5.28%,-1.82%,-0.60%,-5.45%,3.69%,1.94%,-0.33%,6.62%,0.57%,0.25%,0.38%,-0.87%,5.95%,-7.35%,Upgrade
32,Total Shareholder Return,6.35%,1.50%,-3.55%,4.46%,6.44%,-2.08%,-2.10%,-5.28%,7.83%,-0.60%,-5.45%,3.69%,10.55%,-0.33%,6.62%,0.57%,8.73%,0.38%,-0.87%,5.95%,2.66%,Upgrade
