,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+18 Quarters
0,Operating Revenue,119.54,127.22,100.1,111.11,111.99,88.42,81.71,90.23,88.06,92.8,95.22,99.29,111.67,96.55,96.55,99.17,99.17,61.42,61.42,74.78,Upgrade
1,Other Revenue,-0.23,0.23,-,0.6,-0.38,0.38,-,0.66,-0.3,0.3,-,0.88,-0.3,0.15,0.15,-0.08,-0.08,0.08,0.08,0.14,Upgrade
2,Revenue,119.31,127.44,100.1,111.71,111.6,88.81,81.71,90.89,87.77,93.09,95.22,100.17,111.37,96.7,96.7,99.09,99.09,61.51,61.51,74.92,Upgrade
3,Revenue Growth (YoY),6.91%,43.51%,22.51%,22.90%,27.16%,-4.61%,-14.19%,-9.26%,-21.20%,-3.73%,-1.53%,1.09%,12.40%,57.23%,57.23%,32.26%,32.26%,-3.05%,-3.05%,20.89%,Upgrade
4,Cost of Revenue,92.26,98.6,82.76,92.88,88,67.78,66.45,72.24,65.44,66.5,70.42,71.05,78.25,65.43,65.43,65.56,65.56,41.56,41.56,47.61,Upgrade
5,Gross Profit,27.05,28.85,17.34,18.83,23.6,21.02,15.26,18.66,22.33,26.6,24.81,29.12,33.12,31.28,31.28,33.53,33.53,19.95,19.95,27.31,Upgrade
6,"Selling, General & Admin",7.49,9.09,9.31,7.55,8.79,7.42,5.42,6.95,5.75,4.37,4.31,6.3,3.83,4.5,4.5,4.92,4.92,3.15,3.15,9.54,Upgrade
7,Research & Development,4.27,5.7,3.81,5.19,3.54,4.53,2.49,3.34,3.12,4.24,2.11,5.05,3.09,2.92,2.92,3.16,3.16,1.95,1.95,2.41,Upgrade
8,Other Operating Expenses,0.57,0.52,-0.38,-1.79,0.74,-0.22,0.46,4.33,-0.6,-2.05,0.28,5.62,-4.01,0.85,0.85,-0.48,-0.48,0.65,0.65,0.75,Upgrade
9,Operating Expenses,12.4,16.23,12.71,14.72,14.86,12.65,8.26,21.07,5.4,9.34,8.41,14.89,3.59,9.14,9.14,6.32,6.32,7.03,7.03,13.04,Upgrade
10,Operating Income,14.65,12.62,4.63,4.11,8.74,8.37,7,-2.42,16.93,17.26,16.4,14.24,29.53,22.14,22.14,27.21,27.21,12.91,12.91,14.27,Upgrade
11,Interest Expense,-0.11,-0.11,-0.15,-0.15,-0.15,-0.13,-0.13,-0.16,-0.16,-0.17,-0.22,-0.49,-0.52,-0.6,-0.6,-0.03,-0.03,-0.87,-0.87,-1.08,Upgrade
12,Interest & Investment Income,1.96,2.19,2.36,2.3,2.6,2.41,2.57,2.51,1.37,0.09,0.1,0.13,0.09,0.03,0.03,0.87,0.87,0.03,0.03,0.03,Upgrade
13,Currency Exchange Gain (Loss),-0.01,0.01,-,0.02,-0.02,0.02,-,0.05,-0.04,0.04,-,-0.05,0.01,-0.01,-0.01,-0,-0,0,0,0,Upgrade
14,Other Non Operating Income (Expenses),-0.25,0.17,-0.18,-0.03,-0.24,-0.04,-0.06,0.79,-0.76,0.13,-0.18,0.77,-0.38,-0.21,-0.21,-2.13,-2.13,-0,-0,-0.03,Upgrade
15,EBT Excluding Unusual Items,16.24,14.87,6.67,6.24,10.93,10.63,9.39,0.77,17.33,17.35,16.11,14.59,28.74,21.35,21.35,25.91,25.91,12.08,12.08,13.2,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,0.25,0.33,0.22,-,0.11,-,-,-,-,-,-0.13,-0.13,-0.02,-0.02,-0.01,-0.01,-0.07,Upgrade
