,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2673,2728,2451,2334,2524,2504,2355,2435,8466,2338,2097,1851,1773,1786,1655,1769,2441,1546,2039,1596,Upgrade
1,Short-Term Investments,8955,6503,7546,6210,6377,7637,8315,8112,1894,9196,9384,8191,9738,9788,9838,9316,9597,8790,8914,8241,Upgrade
2,Trading Asset Securities,17947,17215,17267,18627,25113,24649,20929,22133,20504,18823,18792,16886,17428,16811,17157,15978,18347,13395,16223,15841,Upgrade
3,Accounts Receivable,-,180.74,-,158.4,-,184.89,-,187.61,-,211.64,-,210.99,-,210.32,-,179.8,-,217.12,-,215.42,Upgrade
4,Other Receivables,6568,6890,7004,7369,7015,6594,6629,6396,6498,6927,8332,7634,7265,7104,6350,5893,5642,4502,4242,4070,Upgrade
5,"Property, Plant & Equipment",748.07,691.31,663.44,623.95,606.87,587.33,577.2,585.63,497.08,496.29,486.5,457.65,401.87,399.47,392.26,179.92,159.23,154.89,153.89,158.2,Upgrade
6,Goodwill,7.36,7.36,7.36,7.36,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,14.53,14.53,14.53,14.53,Upgrade
7,Other Intangible Assets,918.12,927.95,930.76,936.8,911.31,909.97,916.11,924.46,914.02,910.78,895.72,907.76,903.78,912.82,297.86,299.19,282.26,278.36,275.23,282.25,Upgrade
8,Investments in Debt & Equity Securities,3640,3605,2832,2674,1131,123.23,119.71,129.52,149.74,171.68,179.44,166.32,198.21,157.16,157.06,85.82,85.82,85.82,85.82,85.82,Upgrade
9,Other Current Assets,2292,2720,2728,3315,2941,2494,2143,2309,3163,2820,1852,2550,4192,1928,2109,3363,2767,3129,2432,1828,Upgrade
