,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,43.77,48.95,24.63,48.11,6.59,28.45,75.52,79.64,90.57,14.23
1,Short-Term Investments,-,0.14,1.95,1.95,-,-,-,-,-,-
2,Trading Asset Securities,6.39,9.52,10.88,7.76,11.15,36.26,20.2,-,-,-
3,Cash & Short-Term Investments,50.16,58.61,37.46,57.82,17.74,64.71,95.72,79.64,90.57,14.23
4,Cash Growth,33.90%,1.36%,111.17%,-10.64%,-81.47%,-18.75%,5.68%,459.83%,-,-
5,Accounts Receivable,239.16,242.04,166.01,144.77,134.5,90.36,84.13,69.48,72.74,84.6
6,Other Receivables,9.5,11.25,0.31,0.17,2.16,0.05,0.83,0,0.02,0.05
7,Receivables,248.66,253.29,166.32,144.94,136.67,90.41,84.96,69.49,72.76,84.65
8,Inventory,171.98,108.31,133.44,98.24,43.59,31.28,31.61,17.99,13.18,17.65
9,Other Current Assets,91.37,128.43,19.84,6.92,17.9,7.68,2.12,3.54,16.26,9.84
10,Total Current Assets,562.16,548.64,357.05,307.92,215.89,194.07,214.41,170.66,192.77,126.37
11,"Property, Plant & Equipment",214.1,139.53,136.81,134.79,127.86,115.69,95.6,87.21,77.22,79.23
12,Long-Term Investments,5.47,5.51,5.55,2.89,2.93,2.96,3,-,-,-
13,Long-Term Deferred Tax Assets,1.62,1.62,0.99,0.78,0.4,0.45,0.48,0.39,0.14,0.07
14,Other Long-Term Assets,1.95,42.31,-,-,-,-,5.75,5.75,-,-
15,Total Assets,785.29,737.59,500.4,446.38,347.07,313.17,319.25,264.01,270.13,205.67
16,Accounts Payable,53.95,51.54,71.11,68.66,44.46,38.01,32,19.95,19.63,30.39
17,Accrued Expenses,12.08,14.5,7.46,7.88,11.11,4.56,3.47,5.46,2.13,4.31
18,Short-Term Debt,54.46,26.45,25,10.45,10,-,-,-,11,23.11
19,Current Income Taxes Payable,0.4,1.8,2.96,7.85,0.31,0.05,-,0.2,0.86,2.45
20,Current Unearned Revenue,2.14,1.29,0.31,0.75,1.34,0.43,0.19,0.37,0.49,0.29
21,Other Current Liabilities,-,-,0.46,-,-,-,-,-,0.14,-
22,Total Current Liabilities,123.02,95.58,107.3,95.59,67.22,43.05,35.65,25.97,34.24,60.54
23,Long-Term Unearned Revenue,3.36,3.42,3.84,0.41,0.55,0.55,0.62,0.68,0.75,0.82
24,Total Liabilities,126.38,99.01,111.14,96,67.77,43.6,36.27,26.66,34.99,61.37
25,Common Stock,12.71,12.71,4.96,4.96,4.15,4.15,4.15,3.5,3.5,0.67
26,Additional Paid-In Capital,458.7,458.7,202.86,202.86,166.72,166.72,166.72,128.42,128.42,35.67
27,Retained Earnings,102.9,82.36,91.78,62.91,41.32,41.06,52.64,43.66,40.15,46.82
28,Comprehensive Income & Other,59.96,60.16,59.83,60.41,59.24,57.65,59.47,61.78,63.07,61.15
29,Total Common Equity,634.26,613.92,359.42,331.14,271.43,269.58,282.98,237.35,235.14,144.31
30,Minority Interest,24.66,24.67,29.83,19.24,7.87,-,-,-,-,-
31,Shareholders' Equity,658.91,638.59,389.25,350.38,279.3,269.58,282.98,237.35,235.14,144.31
32,Total Liabilities & Equity,785.29,737.59,500.4,446.38,347.07,313.17,319.25,264.01,270.13,205.67
33,Total Debt,54.46,26.45,25,10.45,10,-,-,-,11,23.11
34,Net Cash (Debt),-4.3,32.16,12.46,47.37,7.74,64.71,95.72,79.64,79.57,-8.88
35,Net Cash Growth,-,-32.12%,60.98%,-26.79%,-91.92%,-18.75%,20.29%,-,-,-
36,Net Cash Per Share,-0.01,0.05,0.04,0.17,0.03,0.27,0.44,0.40,0.44,-0.06
37,Filing Date Shares Outstanding,720,720,720,288,240,240,240,200,200,150
38,Total Common Shares Outstanding,720,720,288,288,240,240,240,200,200,150
39,Working Capital,439.14,453.06,249.75,212.34,148.67,151.03,178.76,144.69,158.53,65.83
40,Book Value Per Share,0.88,0.85,1.25,1.15,1.13,1.12,1.18,1.19,1.18,0.96
41,Tangible Book Value,634.26,613.92,359.42,331.14,271.43,269.58,282.98,237.35,235.14,144.31
42,Tangible Book Value Per Share,0.88,0.85,1.25,1.15,1.13,1.12,1.18,1.19,1.18,0.96
43,Buildings,-,89.71,-,89.71,-,46.07,-,45.7,-,45.1
44,Machinery,-,73.13,-,66.63,-,62.17,-,59.23,-,55.56
45,Construction In Progress,-,16.15,-,8.26,-,29.92,-,0.35,-,0.65
