,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,291.83,319.04,251.53,301.7,199.74,140.43,93.52,84.53,49.91,101.31
1,Revenue Growth (YoY),16.02%,5.75%,25.93%,114.84%,113.58%,66.13%,87.37%,-16.56%,-38.66%,-
2,Cost of Revenue,152.17,197.53,139.66,165.06,142.68,117.84,77.23,65.1,37.75,68.31
3,Gross Profit,139.66,121.52,111.87,136.64,57.05,22.59,16.29,19.43,12.17,33
4,"Selling, General & Admin",115.39,136.98,61.27,82.56,25.44,20.5,11.64,16.72,9.78,13.36
5,Other Operating Expenses,-,-,-,-,-,1.16,-1.16,-0.5,-2.46,-2.21
6,Operating Expenses,115.39,139.63,62.68,85.14,25.1,21.48,11.14,18.58,7.32,11.01
7,Operating Income,24.27,-18.12,49.19,51.51,31.95,1.11,5.15,0.86,4.85,21.98
8,Interest Expense,-0.52,-0.4,-0.29,-0.33,-0.07,-,-,-0.07,-0.42,-0.4
9,Interest & Investment Income,0.08,0.13,0.06,0.1,0.08,0.58,0.56,1.04,0.23,0.03
10,Earnings From Equity Investments,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-,-,-,-
11,Currency Exchange Gain (Loss),0.02,0.08,-0.01,0.11,0.02,-0.01,3.06,0.96,-,0.01
12,Other Non Operating Income (Expenses),2.6,2.99,0.24,0.37,0.84,1.73,-,0.23,-10.48,-6.52
13,EBT Excluding Unusual Items,26.41,-15.36,49.14,51.72,32.78,3.36,8.77,3.02,-5.81,15.1
14,Gain (Loss) on Sale of Investments,-3.19,-0.97,2.82,-2.75,-18.25,-14.1,0.64,-,-,-
15,Gain (Loss) on Sale of Assets,-,0.01,-,-0.83,-0,-0.15,-,-,0.01,0.01
16,Asset Writedown,-,-,-,-0,-,-,-,-,-,-
17,Pretax Income,23.22,-16.32,51.96,48.14,14.53,-10.89,9.41,3.02,-5.8,15.11
18,Income Tax Expense,2.69,-1.75,12.51,15.18,7.87,0.69,0.43,-0.5,0.87,1.19
19,Earnings From Continuing Operations,20.53,-14.58,39.45,32.96,6.66,-11.58,8.98,3.51,-6.67,13.91
20,Minority Interest in Earnings,0.01,5.16,-10.59,-11.37,-6.4,-,-,-,-,-
21,Net Income,20.54,-9.42,28.87,21.59,0.26,-11.58,8.98,3.51,-6.67,13.91
22,Net Income to Common,20.54,-9.42,28.87,21.59,0.26,-11.58,8.98,3.51,-6.67,13.91
23,Net Income Growth,-28.85%,-,11131.91%,-,-97.14%,-,-,-74.77%,-,-
24,Shares Outstanding (Basic),720,658,288,273,240,240,218,200,180,150
25,Shares Outstanding (Diluted),720,658,288,273,240,240,218,200,180,150
26,Shares Change (YoY),150.00%,141.24%,20.00%,13.61%,9.92%,20.06%,20.97%,33.37%,20.33%,-
27,EPS (Basic),0.03,-0.01,0.10,0.08,0.00,-0.05,0.04,0.02,-0.04,0.09
28,EPS (Diluted),0.03,-0.01,0.10,0.08,0.00,-0.05,0.04,0.02,-0.04,0.09
29,EPS Growth,-71.54%,-,9267.20%,-,-97.40%,-,-,-81.08%,-,-
30,Free Cash Flow,-31.45,-244.44,-29.16,0.31,-42.4,-12.7,-19.54,9.3,-12.92,2.07
31,Free Cash Flow Per Share,-0.04,-0.37,-0.10,0.00,-0.18,-0.05,-0.09,0.05,-0.07,0.01
32,Operating Margin,8.32%,-5.68%,19.56%,17.07%,16.00%,0.79%,5.51%,1.01%,9.72%,21.70%
33,Profit Margin,7.04%,-2.95%,11.48%,7.16%,0.13%,-8.25%,9.60%,4.15%,-13.36%,13.73%
34,Free Cash Flow Margin,-10.78%,-76.62%,-11.59%,0.10%,-21.23%,-9.04%,-20.89%,11.00%,-25.88%,2.05%
35,EBITDA,29.6,-13.17,53.85,55.03,35.36,4.52,8.41,4.06,8.02,25.33
36,D&A For EBITDA,5.33,4.95,4.66,3.52,3.41,3.41,3.26,3.2,3.17,3.34
37,EBIT,24.27,-18.12,49.19,51.51,31.95,1.11,5.15,0.86,4.85,21.98
