,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,413.78,629.01,746.79,641.3,998.28,1189,1312,3072,2856,2439,Upgrade
1,Short-Term Investments,356.35,2119,361.29,2175,-,2795,-,2478,-,2320,Upgrade
2,Trading Asset Securities,46.75,42.08,80.95,86.3,115.75,114.52,184.37,204.96,152.85,107.95,Upgrade
3,Cash & Short-Term Investments,816.88,2790,1189,2902,1114,4099,1496,5754,3009,4867,Upgrade
4,Cash Growth,-31.30%,-3.88%,6.73%,-29.19%,-25.56%,-28.76%,-50.27%,18.24%,-15.71%,80.03%,Upgrade
5,Accounts Receivable,7207,398.17,7451,464.37,7475,545.02,6459,877.61,6943,929.45,Upgrade
6,Other Receivables,-,1405,-,1811,-,1151,-,1631,-,1217,Upgrade
7,Receivables,7207,5225,7451,5758,7475,4617,6459,6103,6943,5997,Upgrade
8,Inventory,27317,28304,28639,28444,31850,31552,31157,31967,31113,29991,Upgrade
9,Restricted Cash,-,20.66,-,180.42,-,321.15,-,410.11,-,428.73,Upgrade
10,Other Current Assets,279.4,280.59,328.62,353.46,992.64,394.59,3300,478.62,1998,1409,Upgrade
11,Total Current Assets,35620,36620,37608,37638,41432,40983,42412,44713,43063,42692,Upgrade
12,"Property, Plant & Equipment",450.67,492.02,492.8,600.13,587.28,676.77,698.13,791.55,816.15,672.83,Upgrade
13,Long-Term Investments,1285,1298,1378,1382,1293,1378,1500,1518,1517,1599,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,747.85,747.85,747.85,863.9,Upgrade
15,Long-Term Accounts Receivable,46.32,-,-,-,51.86,-,227.54,-,181.54,-,Upgrade
