,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,5644,5307,5015,4423,3936,4604,3987,3756,4030,4477,4432,4768,4319,5817,5056,4505,3717,3904,3714,3072,Upgrade
1,Other Revenue,-,-191.7,191.7,-,302.49,-137.38,137.38,-,308.19,-175.32,175.32,-,577.02,-270.31,270.31,-,280.07,-92.61,92.61,-,Upgrade
2,Revenue,5644,5115,5206,4423,4239,4467,4125,3756,4338,4302,4607,4768,4896,5547,5326,4505,3997,3811,3807,3072,Upgrade
3,Revenue Growth (YoY),33.15%,14.52%,26.22%,17.77%,-2.30%,3.84%,-10.46%,-21.22%,-11.39%,-22.45%,-13.51%,5.82%,22.47%,45.54%,39.91%,46.66%,6.00%,8.98%,17.58%,12.30%,Upgrade
4,Cost of Revenue,6812,3918,4099,3481,3546,3529,3392,3014,3470,3427,3597,3640,3798,4059,3795,3246,3101,2786,2750,2190,Upgrade
5,Gross Profit,-1169,1197,1107,942.17,692.15,937.58,732.76,741.44,867.9,874.86,1010,1127,1098,1488,1532,1259,896.66,1026,1057,882.18,Upgrade
6,"Selling, General & Admin",-860.38,329.11,273.08,258.18,269.83,222.15,228.4,235.28,296.21,240.35,241.64,252.45,302.17,285.02,277.46,277,243.35,220.95,210.25,224.41,Upgrade
7,Research & Development,-794.62,323.81,253.42,217.38,231.17,220.92,206.36,182.33,245.1,224.04,250.58,223.51,285.09,246.41,240.22,192.75,180.41,186.77,189.53,154.05,Upgrade
8,Other Operating Expenses,69.3,-52.62,-3.83,-12.85,1.8,12.12,2.58,-0.83,101.35,10.97,-6.66,1.68,80.24,11.8,12.05,15.94,74.5,16.54,14.09,-0.71,Upgrade
9,Operating Expenses,-1586,607.5,523.9,454.46,514.3,461.05,427.72,406.43,645.09,466.98,473.89,471.71,665.55,531.2,533.93,519.62,493.31,447.68,444.52,389.74,Upgrade
10,Operating Income,417.35,589.51,583,487.71,177.84,476.52,305.05,335.01,222.81,407.89,535.91,655.68,431.99,956.86,997.77,739.5,403.35,578.09,612.14,492.44,Upgrade
11,Interest Expense,-59.8,-29.18,-28.22,-32.36,-35.2,-43.37,-40.85,-42.81,-44.51,-45.84,-44.38,-36.69,-33.73,-34.64,-36.63,-34.32,-34.01,-28.58,-30.17,-28.72,Upgrade
12,Interest & Investment Income,89.76,25.01,14.88,19.91,21.06,21.79,24.84,17.56,16.64,14.29,28.73,21.52,13.47,30.18,25.4,12.83,9.11,66.39,9.45,2.01,Upgrade
13,Currency Exchange Gain (Loss),-,-16.11,16.11,-,5.75,-5.71,5.71,-,4.92,-4.53,4.53,-,-2.44,-0.42,0.42,-,0.72,1.49,-1.49,-,Upgrade
14,Other Non Operating Income (Expenses),-14.54,12.97,-8.57,5.64,-6.18,4.65,1.04,-4.02,-13.38,9.8,-2.39,-3.41,-0.77,-2.27,1.96,-5.14,6.73,-6.32,1.44,-6.12,Upgrade
15,EBT Excluding Unusual Items,432.76,582.21,577.2,480.89,163.28,453.89,295.79,305.74,186.48,381.61,522.4,637.09,408.52,949.72,988.91,712.88,385.9,611.07,591.38,459.61,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-18.85,-,-,-,-78.58,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-17.92,16.95,1.75,-0.77,-47.63,4.71,-0.93,-0.8,7.34,-16.07,2.31,-16.17,80.41,-5.55,-16.49,-8.17,12.26,7.95,3.25,-20.02,Upgrade
18,Gain (Loss) on Sale of Assets,0.04,1.7,-1.8,0.06,-5.67,0.87,0.61,-2.16,-6.1,-0.35,-0.57,0.18,8.78,218.82,1.3,-3.61,-21.07,0.03,-4.21,-,Upgrade
19,Asset Writedown,39.53,-39.53,25.47,-25.47,86.78,-86.78,28.92,-28.92,77.66,-80.35,28.83,-28.83,20.79,-46.2,29.42,-29.42,48.49,-48.49,11.31,-11.31,Upgrade
20,Other Unusual Items,1.94,-34.7,33.16,-0.4,103.5,-,-,-,96.15,-,-,-,78.55,-,-,-,56.67,-,-,-,Upgrade
21,Pretax Income,456.35,526.63,635.77,454.31,300.26,372.69,324.39,273.86,342.69,284.83,552.97,592.28,518.47,1117,1003,671.67,482.25,570.56,601.73,428.29,Upgrade
22,Income Tax Expense,163.22,53.73,61.69,50.61,39.49,34.64,17.16,31.25,-14.36,2.75,66.97,85.68,12.54,160.72,112.15,100.07,87.84,66.06,66.95,61.79,Upgrade
