,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2240,2633,2366,2559,2442,2683,2805,2908,3357,3899,3554,3928,2905,2316,2456,2483,3736,3961,3409,3579,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,1000,-,1000,-,-,-,-,Upgrade
2,Trading Asset Securities,376.58,373.25,331.85,326.51,357.22,483.26,476.07,472.73,-,-,100,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2617,3006,2698,2886,2799,3166,3281,3381,3357,3899,3654,3928,2905,3316,2456,3483,3736,3961,3409,3579,Upgrade
4,Cash Growth,-6.52%,-5.07%,-17.78%,-14.65%,-16.61%,-18.80%,-10.22%,-13.93%,15.55%,17.58%,48.80%,12.78%,-22.25%,-16.27%,-27.96%,-2.67%,48.00%,101.02%,87.01%,47.89%,Upgrade
5,Accounts Receivable,3344,3275,3219,3566,3427,3259,3023,3291,3473,3335,3148,3496,3590,2875,2228,2701,2440,2024,1536,1650,Upgrade
6,Other Receivables,462.47,437.19,468.95,458.44,455.15,415.85,414.55,381.21,396.88,389.41,401.64,392.34,341.89,367.23,347.28,340.01,387.37,363.73,380.07,377.88,Upgrade
7,Receivables,3807,3712,3688,4024,3882,3675,3438,3672,3870,3724,3549,3889,3931,3242,2575,3041,2827,2388,1917,2028,Upgrade
8,Inventory,310.95,311.71,503.43,508.68,338.92,296.3,415.74,479.25,375.3,420.27,426.44,415.36,564.56,686.72,733.67,381.09,464.85,577.85,724.21,640.55,Upgrade
9,Prepaid Expenses,-,17.64,-,23.61,-,26.66,-,43.49,-,12.44,-,19.49,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,237.72,193.87,245.83,199,220.81,182.51,229.47,185.35,311.33,321.67,299.06,178.01,315.36,344.29,1322,258.84,362.31,250.64,371.07,282.43,Upgrade
11,Total Current Assets,6972,7241,7135,7641,7241,7346,7364,7761,7913,8378,7929,8430,7716,7589,7087,7164,7390,7177,6421,6530,Upgrade
12,"Property, Plant & Equipment",3446,3490,3556,3600,3631,3633,3619,3651,3652,3659,3671,3729,3682,3686,3634,3545,3289,3213,3309,3339,Upgrade
13,Long-Term Investments,1581,1575,1565,1564,1636,1607,1565,1528,1419,1372,1314,1286,1153,1112,1080,1039,914.69,884.05,841.45,807.71,Upgrade
14,Goodwill,84.42,84.42,84.42,84.42,93.94,93.94,93.94,101.08,148.37,148.37,148.37,148.37,148.37,148.37,148.37,148.37,148.37,148.37,148.86,148.86,Upgrade
15,Other Intangible Assets,660.31,665.89,671.81,677.67,505.23,509.49,513.14,492.98,485.89,486.97,479.55,453.68,451.33,447.33,424.89,427.58,372.82,375.85,376.92,379.33,Upgrade
16,Long-Term Accounts Receivable,0.15,0.3,0.44,0.59,0.75,0.91,1.38,1.97,-,1.89,-,5.14,-,6.38,-,2.76,-,0.05,-,-,Upgrade
17,Long-Term Deferred Tax Assets,70.14,68.47,65.4,63.88,56.82,56.95,55.61,55.81,39.9,39.93,39.37,40.35,22.4,22.78,20.67,20.69,19.6,19.72,19.25,19.26,Upgrade
18,Long-Term Deferred Charges,19.05,19.69,17.23,17.82,17.72,15.25,13.23,14.08,15.71,16.01,16.55,17.79,14.67,15.27,15.97,16.37,15.95,18.12,21.36,20.02,Upgrade
19,Other Long-Term Assets,51.98,55,54.89,62.61,77,76.74,89.49,82.58,115.68,114.99,43.05,41.52,143.02,138.12,154.8,121.65,273.69,287.5,234.44,218.67,Upgrade
20,Total Assets,12885,13200,13150,13712,13259,13339,13314,13688,13789,14217,13641,14152,13331,13165,12566,12485,12425,12123,11372,11463,Upgrade
21,Accounts Payable,2158,2148,2224,2709,2144,2085,1820,2194,1781,1836,1505,1952,1331,1459,1034,1534,1496,1283,1048,1524,Upgrade
22,Accrued Expenses,67.07,114.03,42.96,99.92,33.71,65.75,27.99,89.8,38.49,76.03,16.68,69.57,51.02,123.91,42.31,118.6,49.85,85.68,39.65,68.79,Upgrade
23,Short-Term Debt,1241,1509,1148,1336,1183,880.5,863.84,1000,960.03,1165,981.72,1028,922.83,984.81,1566,1237,1681,1860,1050,831.64,Upgrade
24,Current Portion of Long-Term Debt,944.17,851.82,1008,898.59,1266,1574,1494,1585,1294,1175,939.18,784.48,547.36,412.61,475.33,-,615.5,589.1,506.13,1138,Upgrade
25,Current Portion of Leases,-,1.39,-,1.43,-,0.56,-,1.47,-,4.98,-,4.32,-,3,-,-,-,-,-,4.28,Upgrade
26,Current Income Taxes Payable,86.54,24.37,54.95,17,69.6,22.87,59.45,14.75,82.75,16.05,65.5,18.8,104.08,27.79,50.65,37.26,114.6,37.13,47.68,30.8,Upgrade
27,Current Unearned Revenue,198.17,119.73,104.52,75.22,118.66,146.07,135.14,82.42,210.25,186.09,196.48,215.58,296.62,346.54,197.77,130.98,185.99,246.21,122.75,-,Upgrade
28,Other Current Liabilities,232.7,197.95,234.33,209.07,236.99,255.32,262.52,245.86,249.37,252.25,243.72,234.38,231.75,349.26,226.35,783.77,290.31,436.16,1113,425.85,Upgrade
29,Total Current Liabilities,4928,4967,4816,5345,5052,5030,4663,5214,4615,4711,3948,4307,3485,3707,3592,3842,4433,4537,3927,4024,Upgrade
30,Long-Term Debt,1936,2306,2631,2570,2430,2544,2786,2519,2846,3013,3148,3227,3274,2806,2418,2043,1669,1879,1951,1872,Upgrade
31,Long-Term Leases,3.46,4.23,4.62,2.61,2.75,0.02,0.03,0.04,1.22,0.29,2.85,3.5,6.99,8.05,10.08,1.67,6.82,7.01,3.69,4.7,Upgrade
32,Long-Term Unearned Revenue,17.52,17.73,18.06,18.27,11.46,11.46,11.59,14.95,11.72,11.72,12.4,12.4,12.63,12.63,12.66,12.66,13.57,13.57,13.6,13.6,Upgrade
33,Long-Term Deferred Tax Liabilities,3.98,4.02,4.14,4.18,3.41,3.45,3.49,4.63,3.58,3.62,3.67,3.7,3.76,3.79,3.83,3.87,3.18,3.22,3.28,3.31,Upgrade
34,Other Long-Term Liabilities,152.49,154.91,193.39,192.08,14.79,17.25,17.99,14.82,6.8,7.98,8.05,10.79,13.71,17.34,9.76,11.33,-,-,-,-,Upgrade
35,Total Liabilities,7041,7454,7667,8132,7514,7606,7482,7767,7485,7748,7123,7565,6796,6555,6046,5914,6125,6440,5899,5917,Upgrade
36,Common Stock,1304,1289,1230,1229,1197,920.95,920.89,920.89,920.89,920.89,918.56,918.56,918.55,918.54,918.53,918.53,918.53,865.42,865.38,865.38,Upgrade
37,Additional Paid-In Capital,1292,1230,1008,1007,890.26,1166,1165,1164,1175,1174,1168,1168,1168,1168,1168,1168,1131,804.13,803.9,803.9,Upgrade
38,Retained Earnings,856.47,853.39,847.19,920.71,1211,1245,1396,1463,1764,1931,2016,2073,2082,2175,2063,2106,1629,1874,1684,1737,Upgrade
39,Treasury Stock,-4.81,-4.81,-4.81,-4.81,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-,-,-,-,-,-,-,-,-,-,Upgrade
40,Comprehensive Income & Other,365.19,367.7,390.18,390.19,393.74,375.74,330.15,330.66,355.48,336.04,281.94,280.17,236.5,230.9,209.14,208.78,181.2,250.21,237.14,234.79,Upgrade
41,Total Common Equity,3813,3735,3470,3542,3684,3700,3804,3871,4208,4354,4385,4440,4405,4493,4359,4401,3860,3794,3590,3641,Upgrade
42,Minority Interest,2031,2012,2012,2038,2060,2033,2028,2051,2097,2115,2133,2147,2130,2118,2161,2169,2440,1889,1882,1905,Upgrade
43,Shareholders' Equity,5844,5747,5483,5580,5744,5733,5832,5921,6305,6469,6518,6587,6536,6610,6520,6571,6300,5683,5472,5546,Upgrade
44,Total Liabilities & Equity,12885,13200,13150,13712,13259,13339,13314,13688,13789,14217,13641,14152,13331,13165,12566,12485,12425,12123,11372,11463,Upgrade
45,Total Debt,4125,4673,4791,4808,4882,4999,5144,5106,5101,5358,5071,5048,4751,4215,4469,3281,3972,4335,3511,3850,Upgrade
46,Net Cash (Debt),-1508,-1667,-2093,-1922,-2083,-1833,-1863,-1725,-1744,-1459,-1417,-1119,-1846,-898.67,-2014,202.03,-235.67,-374.48,-102.45,-271.43,Upgrade
47,Net Cash Per Share,-1.25,-1.33,-1.70,-1.61,-1.74,-1.53,-1.56,-1.42,-2.48,-0.87,-1.19,-0.69,-1.55,-0.75,-1.68,0.16,-0.20,-0.33,-0.09,-0.18,Upgrade
48,Filing Date Shares Outstanding,1302,1287,1228,1228,1195,1194,1194,1194,1197,1197,1194,1194,1194,1194,1194,1194,1194,1125,1125,1125,Upgrade
49,Total Common Shares Outstanding,1302,1287,1228,1228,1195,1194,1194,1194,1197,1197,1194,1194,1194,1194,1194,1194,1194,1125,1125,1125,Upgrade
50,Working Capital,2045,2274,2319,2296,2189,2317,2701,2547,3298,3666,3981,4123,4231,3882,3495,3322,2958,2639,2493,2506,Upgrade
51,Book Value Per Share,2.93,2.90,2.83,2.89,3.08,3.10,3.19,3.24,3.52,3.64,3.67,3.72,3.69,3.76,3.65,3.69,3.23,3.37,3.19,3.24,Upgrade
