,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,746.39,553.63,630.57,709.86,709.54,870.23,1471,931.06,671.38,520.44,Upgrade
1,Short-Term Investments,106.41,67.68,58.53,34.35,62.48,41.68,24.29,28.56,16.21,17.42,Upgrade
2,Trading Asset Securities,13.62,13.18,15.9,15.98,11.05,1.84,2.16,2.89,2.28,110.96,Upgrade
3,Cash & Short-Term Investments,866.42,634.48,705,760.19,783.07,913.74,1498,962.51,689.88,648.82,Upgrade
4,Cash Growth,22.90%,-16.54%,-9.97%,-16.80%,-47.72%,-5.07%,117.12%,48.35%,27.54%,-34.85%,Upgrade
5,Accounts Receivable,338.85,263.02,275.32,211.89,222.79,155.49,202.2,178.98,119.07,79.03,Upgrade
6,Other Receivables,5.89,13.74,33.82,32.19,24.63,27.6,3.24,3.24,125.01,19.39,Upgrade
7,Receivables,344.74,276.75,309.14,244.07,247.41,183.09,205.44,182.22,244.08,98.42,Upgrade
8,Inventory,143.14,107.09,114.74,86.89,86.7,101.1,59.49,39.52,47.24,59.63,Upgrade
9,Prepaid Expenses,270.52,197.46,249.04,208.71,207.15,172.89,204.9,167.3,69.95,172.42,Upgrade
10,Other Current Assets,107.65,102.87,116.72,124.75,146.93,144.81,97.43,63.18,79.27,73.01,Upgrade
11,Total Current Assets,1732,1319,1495,1425,1471,1516,2065,1415,1130,1052,Upgrade
12,"Property, Plant & Equipment",1235,1388,1517,1587,1227,1193,826.92,792.01,652.22,725.18,Upgrade
13,Long-Term Investments,391.79,537.19,382.21,444.53,415.08,150.81,147.24,145.72,139.3,141.31,Upgrade
14,Goodwill,985.75,947.18,849.39,743.54,739.34,709.07,572.48,477.36,202.03,155.44,Upgrade
15,Other Intangible Assets,594.12,613.75,666.2,662.42,664.6,691.94,481.48,511.63,171.28,115.09,Upgrade
16,Long-Term Deferred Tax Assets,97.31,86.39,70.99,55.97,39.25,30.98,30.21,26.55,24.74,22.32,Upgrade
17,Other Long-Term Assets,489.53,481.88,580.93,595.59,659.99,568.86,419.08,422.5,333.5,343.62,Upgrade
18,Total Assets,5526,5373,5562,5513,5216,4861,4543,3790,2653,2555,Upgrade
19,Accounts Payable,88.22,81.09,72.12,70.09,65.44,75.2,41.6,46.66,21.21,35.72,Upgrade
20,Accrued Expenses,-,-,-,-,-,-,-,-,33.69,-,Upgrade
21,Short-Term Debt,-,-,-,-,-,-,85.15,287.35,300.47,261.95,Upgrade
22,Current Portion of Long-Term Debt,222.89,136.91,130.6,101.35,0.44,-,-,-,-,-,Upgrade
23,Current Portion of Leases,232.04,255.46,270.17,299.04,295.27,318.72,228.79,207.45,176.77,161.19,Upgrade
24,Current Income Taxes Payable,70.81,47.17,91.87,59.75,95.54,73.8,81.87,44.79,30.51,50.94,Upgrade
25,Current Unearned Revenue,515.8,540.15,607.87,596.25,591.79,656.07,603.7,562.54,550.11,436.62,Upgrade
26,Other Current Liabilities,472.54,370.33,521.7,549.12,230.41,239.65,221.54,168.45,88.36,122.88,Upgrade
27,Total Current Liabilities,1602,1431,1694,1676,1279,1363,1263,1317,1201,1069,Upgrade
28,Long-Term Debt,668.89,783.76,675.86,617.79,632.51,235.71,226.53,239.82,-,-,Upgrade
