,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1014,922.66,1255,1424,2383,3508,1125,651.46,1156,779.56,Upgrade
1,Short-Term Investments,-,-,-,-,-,81.86,81.86,100,90,90,Upgrade
2,Cash & Short-Term Investments,1014,922.66,1255,1424,2383,3590,1207,751.46,1246,869.56,Upgrade
3,Cash Growth,-19.24%,-35.22%,-47.32%,-60.32%,97.40%,377.68%,-3.09%,-13.58%,15.92%,-1.86%,Upgrade
4,Accounts Receivable,1600,1398,1861,1519,1569,1481,1536,1256,770.82,629.82,Upgrade
5,Other Receivables,1624,1478,1241,1200,856.64,831.55,647.87,414.3,345.65,271.59,Upgrade
6,Receivables,3723,3118,3352,3044,3149,3318,2967,2886,2293,1957,Upgrade
7,Inventory,2537,2343,1446,1489,1431,1111,965.96,731.43,708.56,665.53,Upgrade
8,Prepaid Expenses,-,-,-,-,156.15,-,-,-,-,-,Upgrade
9,Other Current Assets,2107,1427,1577,893.11,1088,816.52,1198,801.9,853.07,411.26,Upgrade
10,Total Current Assets,9381,7810,7630,6850,8206,8835,6338,5170,5100,3903,Upgrade
11,"Property, Plant & Equipment",25038,23372,20991,20551,17410,15826,14436,12344,9581,8805,Upgrade
12,Long-Term Investments,49.04,45.13,65.74,730.82,107.41,171.99,141.66,159.5,262.96,262.12,Upgrade
13,Goodwill,-,368.24,-,480.87,-,193.36,-,193.36,-,193.36,Upgrade
14,Other Intangible Assets,442.37,62.46,543.1,62.7,370.36,38.84,212.25,14.83,198.86,5.88,Upgrade
15,Long-Term Deferred Tax Assets,150.56,165.98,137.92,190.64,60.74,92.46,46.89,42.67,30.94,36.56,Upgrade
16,Other Long-Term Assets,775.92,683.15,1474,971.56,534.73,956.65,426.82,457.27,711.63,649.8,Upgrade
17,Total Assets,35954,32903,31266,30239,27389,26648,22136,18906,16385,14580,Upgrade
18,Accounts Payable,6022,2279,2093,2079,2199,1984,1864,1837,1166,1248,Upgrade
19,Accrued Expenses,-,261.6,-,258.14,-,287.6,-,200.05,-,310.17,Upgrade
20,Current Portion of Long-Term Debt,3976,3633,3915,3871,2614,3250,3226,1879,1991,1126,Upgrade
21,Current Income Taxes Payable,121.82,195.44,291.66,181.01,106.38,108.88,83.25,63.7,71.06,121.01,Upgrade
22,Current Unearned Revenue,1080,726.56,474.2,457.21,625.62,578.92,321.58,273.56,273.1,237.57,Upgrade
23,Other Current Liabilities,256.09,2714,3187,2628,2388,1526,1628,692.74,890.7,166.01,Upgrade
24,Total Current Liabilities,11456,9810,9961,9475,7933,7735,7122,4946,4392,3209,Upgrade
25,Long-Term Debt,8914,8137,6923,6549,6942,6674,2726,2972,1868,1711,Upgrade
26,Long-Term Unearned Revenue,18.8,20.8,24.12,28.25,31.13,27.77,410.21,35.3,32.41,34.21,Upgrade
27,Long-Term Deferred Tax Liabilities,409.3,409.58,429.07,459.46,140.57,83.78,83.12,78.7,83.05,63.72,Upgrade
28,Other Long-Term Liabilities,363.16,358.18,332.8,335.69,354.71,337.04,651.3,347.41,355.91,336.4,Upgrade
29,Total Liabilities,21161,18735,17670,16848,15401,14857,10992,8379,6731,5354,Upgrade
30,Common Stock,142.11,141.84,141.84,141.84,141.84,141.84,141.84,141.84,141.81,141.77,Upgrade
31,Additional Paid-In Capital,882.08,989.62,989.62,1354,1354,1827,1832,2484,2478,2818,Upgrade
32,Retained Earnings,11554,11161,11272,10735,10179,9521,8992,7934,7126,6374,Upgrade
33,Comprehensive Income & Other,137.68,-9.39,-320.68,-199.86,-160.25,-176.1,-199.7,-229.75,-281.35,-280.52,Upgrade
34,Total Common Equity,12716,12283,12083,12031,11514,11314,10766,10331,9465,9053,Upgrade
35,Minority Interest,2077,1885,1513,1360,473.68,478.08,377.47,196.42,189.37,172.73,Upgrade
36,Shareholders' Equity,14792,14168,13596,13392,11988,11792,11143,10527,9654,9226,Upgrade
37,Total Liabilities & Equity,35954,32903,31266,30239,27389,26648,22136,18906,16385,14580,Upgrade
38,Total Debt,12890,11769,10838,10420,9556,9923,5952,4851,3859,2837,Upgrade
39,Net Cash (Debt),-11876,-10847,-9583,-8996,-7174,-6334,-4745,-4099,-2613,-1967,Upgrade
40,Net Cash Per Share,-2.18,-1.99,-1.76,-1.65,-1.32,-1.16,-0.87,-0.75,-0.48,-0.36,Upgrade
41,Filing Date Shares Outstanding,5454,5439,5439,5439,5439,5439,5439,5439,5437,5435,Upgrade
42,Total Common Shares Outstanding,5454,5439,5439,5439,5439,5439,5439,5439,5437,5435,Upgrade
43,Working Capital,-2075,-2000,-2331,-2625,273.22,1100,-783.8,224.61,708.28,694.06,Upgrade
44,Book Value Per Share,2.33,2.26,2.22,2.21,2.12,2.08,1.98,1.90,1.74,1.67,Upgrade
45,Tangible Book Value,12273,11853,11540,11488,11144,11081,10553,10123,9266,8854,Upgrade
46,Tangible Book Value Per Share,2.25,2.18,2.12,2.11,2.05,2.04,1.94,1.86,1.70,1.63,Upgrade
47,Buildings,-,8592,-,7872,-,6880,-,4256,-,3975,Upgrade
48,Machinery,-,13544,-,12562,-,11385,-,7946,-,7318,Upgrade
49,Construction In Progress,-,6459,-,4503,-,1486,-,4064,-,1021,Upgrade
