,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3702,4623,4398,4337,4152,3770,4233,4122,3009,3937,Upgrade
1,Revenue Growth (YoY),-15.84%,6.59%,5.93%,15.04%,-1.91%,-8.55%,40.69%,4.71%,-9.12%,18.94%,Upgrade
2,Cost of Revenue,2725,3388,3176,3527,2834,2656,2941,2858,2017,2634,Upgrade
3,Gross Profit,976.79,1234,1222,810.22,1319,1114,1291,1264,992.23,1303,Upgrade
4,"Selling, General & Admin",405.02,542.07,386.72,352.81,327.24,332.2,296.61,258.38,210.42,204.47,Upgrade
5,Other Operating Expenses,36.22,174.9,25.53,38.43,26.51,10.04,14.28,34.54,23.28,17.68,Upgrade
6,Operating Expenses,450.89,688.71,462.45,372.58,390.4,409.54,366.08,328.76,239.04,231.13,Upgrade
7,Operating Income,525.9,545.66,759.4,437.65,928.17,704.3,925.34,935.56,753.2,1072,Upgrade
8,Interest Expense,-94.19,-142.41,-148.95,-218.18,-177.16,-136.14,-108.05,-83.4,-64.7,-71.13,Upgrade
9,Interest & Investment Income,25.72,41.8,48.29,98.24,73.61,73.03,99.42,93.67,102.09,128.16,Upgrade
10,Earnings From Equity Investments,1.55,-,-3.4,-3.56,-2.85,-0.19,1.9,8.54,8.09,12.79,Upgrade
11,Currency Exchange Gain (Loss),71.21,-131.4,177,9.55,27.51,-54.7,347.3,-131.03,-18.69,-17.65,Upgrade
12,Other Non Operating Income (Expenses),28.84,81.64,39.9,317.94,97.94,124.22,121.03,152.72,114.31,139.81,Upgrade
13,EBT Excluding Unusual Items,559.02,395.3,872.24,641.65,947.22,710.52,1387,976.05,894.29,1264,Upgrade
14,Impairment of Goodwill,-7.64,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,2.36,-45.07,-22.41,-7.85,-56,20.52,67.71,2.53,13.5,-,Upgrade
16,Gain (Loss) on Sale of Assets,5.4,-249.78,-2.87,-12.37,0.66,-12.47,6.71,-16.77,-2.14,-2.36,Upgrade
17,Asset Writedown,-11.91,6.9,-,-,-,-96.35,-,-,-,-,Upgrade
18,Other Unusual Items,101.29,-,-,-,-,-,-,-,-20,-,Upgrade
19,Pretax Income,648.52,107.35,846.96,621.42,891.88,622.23,1461,961.81,885.65,1261,Upgrade
20,Income Tax Expense,153.38,75.24,193.37,-24.65,193.83,58.98,241.66,155.74,108.76,218.14,Upgrade
21,Earnings From Continuing Operations,495.14,32.11,653.59,646.07,698.05,563.24,1220,806.07,776.89,1043,Upgrade
22,Minority Interest in Earnings,-108.25,-142.99,-121.43,-89.47,-39.9,-34.24,-163.64,2.16,-24.64,-35.39,Upgrade
23,Net Income,386.88,-110.88,532.16,556.6,658.15,529,1056,808.23,752.25,1008,Upgrade
24,Net Income to Common,386.88,-110.88,532.16,556.6,658.15,529,1056,808.23,752.25,1008,Upgrade
25,Net Income Growth,-27.30%,-,-19.14%,5.22%,-37.68%,-34.55%,40.39%,-19.80%,-5.19%,96.55%,Upgrade
26,Shares Outstanding (Basic),5447,5439,5439,5439,5439,5439,5439,5439,5436,5435,Upgrade
27,Shares Outstanding (Diluted),5447,5439,5440,5439,5445,5446,5445,5446,5444,5442,Upgrade
28,Shares Change (YoY),0.14%,-0.01%,-0.09%,-0.12%,0.00%,-0.01%,0.00%,0.08%,0.09%,0.00%,Upgrade
29,EPS (Basic),0.07,-0.02,0.10,0.10,0.12,0.10,0.19,0.15,0.14,0.19,Upgrade
30,EPS (Diluted),0.07,-0.02,0.10,0.10,0.12,0.10,0.19,0.15,0.14,0.18,Upgrade
31,EPS Growth,-27.43%,-,-19.14%,5.49%,-37.63%,-34.72%,40.58%,-19.67%,-5.47%,96.81%,Upgrade
32,Free Cash Flow,-13.39,-62.54,-102.48,-432.57,-280.82,-337.05,-1105,352.34,-345.34,293.43,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.01,-0.02,-0.08,-0.05,-0.06,-0.20,0.06,-0.06,0.05,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.063,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,350.00%,Upgrade
36,Operating Margin,14.21%,11.80%,17.27%,10.09%,22.35%,18.68%,21.86%,22.70%,25.03%,27.22%,Upgrade
37,Profit Margin,10.45%,-2.40%,12.10%,12.83%,15.85%,14.03%,24.95%,19.61%,25.00%,25.60%,Upgrade
38,Free Cash Flow Margin,-0.36%,-1.35%,-2.33%,-9.97%,-6.76%,-8.94%,-26.10%,8.55%,-11.48%,7.45%,Upgrade
39,EBITDA,1179,1212,1404,1135,1498,1262,1422,1405,1170,1864,Upgrade
40,D&A For EBITDA,653.22,666.41,644.84,697.42,570.14,557.3,496.82,469.5,416.55,792.16,Upgrade
41,EBIT,525.9,545.66,759.4,437.65,928.17,704.3,925.34,935.56,753.2,1072,Upgrade
