,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Operating Revenue,36.78,59.63,6.31,27.28,0.06,0.9,0.17,1.89,1.27,24.55
1,Other Revenue,-,-6.2,-,-19.89,19.89,21.08,20.75,28.9,24.67,39.13
2,Revenue,36.78,53.44,6.31,7.39,19.95,21.98,20.92,30.79,25.95,63.68
3,Revenue Growth (YoY),483.13%,623.56%,-68.39%,-66.40%,-4.61%,-28.62%,-19.38%,-51.65%,-74.13%,-50.33%
4,Cost of Revenue,23.05,35.64,-2.77,-0.2,-1.45,4.96,0.53,3,-0.05,3.49
5,Gross Profit,13.73,17.79,9.07,7.58,21.41,17.02,20.39,27.79,25.99,60.19
6,"Selling, General & Admin",3.39,0.75,1.17,0.8,2.41,4.45,3.99,4.96,4.64,9.31
7,Operating Expenses,3.83,1.32,1.4,1.24,2.41,4.45,3.99,4.96,4.52,9.04
8,Operating Income,9.9,16.47,7.68,6.35,19,12.57,16.4,22.82,21.47,51.15
9,Interest Expense,-0.03,-0.03,-0.01,-0.04,-0.09,-0.13,-0.05,-0.11,-0.11,-0.19
10,Interest & Investment Income,0.7,0.67,1.44,1.44,1.39,1.52,1.5,1.25,4.38,6.98
11,Currency Exchange Gain (Loss),-,0.08,-,-0.35,-0.37,1.91,1.11,9.47,-1.94,-1.7
12,Other Non Operating Income (Expenses),-2.48,-6.35,-3.46,-5.49,0.04,-0.02,0.2,0.62,0.08,-0.49
13,EBT Excluding Unusual Items,8.09,10.85,5.65,1.91,19.97,15.84,19.15,34.05,23.88,55.75
14,Gain (Loss) on Sale of Assets,-,-,-,0.07,-,0.06,-,-0.41,-,0.17
15,Other Unusual Items,-,-,-,-,-,-,-,0.18,-,-
16,Pretax Income,8.09,10.85,5.65,1.98,19.97,15.9,19.15,33.82,23.88,55.92
17,Income Tax Expense,2.67,3.26,2.21,1.43,5.92,4.32,5.37,6.84,6.95,14.92
18,Earnings From Continuing Operations,5.42,7.58,3.44,0.55,14.05,11.58,13.78,26.97,16.93,41
19,Net Income,5.42,7.58,3.44,0.55,14.05,11.58,13.78,26.97,16.93,41
20,Net Income to Common,5.42,7.58,3.44,0.55,14.05,11.58,13.78,26.97,16.93,41
21,Net Income Growth,57.67%,1289.01%,-75.55%,-95.29%,1.94%,-57.07%,-18.58%,-34.21%,-74.56%,-33.99%
22,Shares Outstanding (Basic),1683,1678,1678,1678,1678,1678,1678,1678,1678,1678
23,Shares Outstanding (Diluted),1683,1678,1678,1678,1678,1678,1678,1678,1678,1680
24,Shares Change (YoY),0.27%,-,-,-,-,-,-,-0.14%,2.98%,4.88%
25,EPS (Basic),0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.02
26,EPS (Diluted),0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.02
27,EPS Growth,57.21%,1406.33%,-75.55%,-95.65%,2.11%,-57.08%,-18.71%,-34.19%,-75.28%,-36.87%
28,Free Cash Flow,-14.93,-172.88,248.5,-248.9,139.18,-105.71,80.12,65.54,166.66,-90.28
29,Free Cash Flow Per Share,-0.01,-0.10,0.15,-0.15,0.08,-0.06,0.05,0.04,0.10,-0.05
30,Operating Margin,26.91%,30.83%,121.74%,85.92%,95.21%,57.18%,78.40%,74.12%,82.76%,80.32%
31,Profit Margin,14.73%,14.19%,54.46%,7.39%,70.42%,52.69%,65.89%,87.61%,65.24%,64.39%
32,Free Cash Flow Margin,-40.59%,-323.54%,3940.00%,-3370.35%,697.53%,-480.99%,383.01%,212.86%,642.34%,-141.77%
33,EBITDA,10.02,16.51,7.8,6.38,19.13,12.67,16.5,22.82,22.11,51.63
34,D&A For EBITDA,0.12,0.04,0.12,0.04,0.13,0.1,0.1,0,0.63,0.48
35,EBIT,9.9,16.47,7.68,6.35,19,12.57,16.4,22.82,21.47,51.15
36,Revenue as Reported,-,-,-,-,19.95,21.98,20.92,30.79,25.95,63.68
37,Advertising Expenses,1.15,-,-,-,-,-,-,-,-,-
