,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,304.13,294.13,272.82,296.61,262.06,247.37,251.74,269.15,264.34,259.82,281.34,269.73,254.62,230.45,243.09,247.7,210.64,214.68,193.79,209.41,Upgrade
1,Other Revenue,-4.76,4.76,-,11.61,-6.41,6.41,-,10.59,-4.23,4.23,-,7.85,-3.79,3.79,-,7.48,-5.27,5.27,-,2.65,Upgrade
2,Revenue,299.37,298.89,272.82,308.22,255.65,253.78,251.74,279.74,260.11,264.05,281.34,277.58,250.83,234.24,243.09,255.18,205.37,219.96,193.79,212.06,Upgrade
3,Revenue Growth (YoY),17.10%,17.77%,8.38%,10.18%,-1.71%,-3.89%,-10.52%,0.78%,3.70%,12.72%,15.73%,8.78%,22.14%,6.49%,25.44%,20.34%,-6.93%,25.04%,-6.40%,-,Upgrade
4,Cost of Revenue,234.62,242.55,220.29,263.05,206.32,206.12,205.01,240.53,210,217.23,222.87,223.26,197.8,188.66,202.99,218.22,151.18,172.75,158.94,165.54,Upgrade
5,Gross Profit,64.75,56.34,52.53,45.17,49.32,47.66,46.73,39.21,50.1,46.81,58.47,54.32,53.03,45.58,40.1,36.97,54.19,47.2,34.85,46.52,Upgrade
6,"Selling, General & Admin",14.99,7.92,11.66,4.02,13.37,7.24,11.75,-0.75,17.42,4.51,11.42,1.87,12.88,5.41,10.36,-9.42,14.47,12.07,5.81,7.76,Upgrade
7,Research & Development,14.2,12.31,12.45,17.22,14,10.39,9.48,12.85,11.71,12.81,12.98,11.74,10.69,10.55,11.31,10.73,10.08,8.23,8.45,10.99,Upgrade
8,Other Operating Expenses,-2.68,-1.04,0.73,1.57,1.67,0.61,1.62,-0.27,0.76,0.53,1.96,5.54,-0.75,0.1,1.23,3.45,0.63,1.08,0.4,1.45,Upgrade
9,Operating Expenses,26.35,17.53,25.11,24.75,28.96,17.93,22.38,11.41,29.14,17.17,28.78,18.03,24,16.15,24.15,5.31,24.7,21.45,18.32,21.11,Upgrade
10,Operating Income,38.4,38.81,27.41,20.42,20.36,29.73,24.35,27.8,20.97,29.65,29.69,36.29,29.03,29.43,15.95,31.66,29.49,25.75,16.53,25.41,Upgrade
11,Interest Expense,-0.06,-0.04,-0.05,-0.02,-0.02,-0.03,-0.04,-0.01,-0.05,-0.17,-,-0.44,-,-,-,-,-,-1.01,-,-,Upgrade
12,Interest & Investment Income,1.55,0.99,1.08,2.87,0.87,2.23,0.61,2.22,2.25,3.09,0.95,3.3,1.4,0.4,2.48,1.68,1.5,-,1.71,0.11,Upgrade
13,Currency Exchange Gain (Loss),0.12,-0.12,-,1.21,-1.11,1.11,-,8.82,-5.46,5.46,-,-3.13,1.14,-1.14,-,-6.51,-1.15,1.15,-,1.59,Upgrade
14,Other Non Operating Income (Expenses),-0.49,-0.16,-0.04,-1.56,2.64,0.42,-0.4,-9.39,9.48,-0.21,0.03,-5.57,-0.54,3,3,1.45,-1.59,-0.36,0.23,-2.12,Upgrade
15,EBT Excluding Unusual Items,39.52,39.47,28.41,22.92,22.75,33.46,24.52,29.44,27.19,37.82,30.67,30.45,31.04,31.69,21.43,28.29,28.24,25.53,18.47,24.98,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.01,-,-0.47,-,-0.07,-,-0.41,-0.04,-,-,-,-,-,-,-,-0.13,-0.17,-,-0,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.84,-3.84,-,-,-,Upgrade
18,Other Unusual Items,-1.37,1.44,0.43,3.91,-0.11,0.11,-,0.01,-0.45,0.45,-,12.7,0.08,-0.08,-,3.58,-0.43,0.43,-,-0.02,Upgrade
19,Pretax Income,38.15,40.92,28.84,26.35,22.63,33.51,24.52,29.04,26.69,38.27,30.67,43.14,31.12,31.6,21.43,35.71,23.84,25.79,18.47,24.97,Upgrade
20,Income Tax Expense,4.18,3.91,2.91,2.28,1.32,3.74,1.96,2.63,2.35,4.94,2.19,4.59,2.67,4.96,1.76,4.28,2.84,3.07,1.68,1.05,Upgrade
21,Earnings From Continuing Operations,33.97,37.01,25.94,24.07,21.31,29.77,22.56,26.41,24.34,33.33,28.47,38.56,28.45,26.64,19.68,31.43,21,22.72,16.8,23.92,Upgrade
22,Minority Interest in Earnings,0.01,-0.94,-0.88,-1.08,-0.04,-0.47,-0.7,-1.1,-0.55,-1.23,-0.98,-1.63,-0.7,-0.4,-0.94,-1.3,-,-,-,-,Upgrade
23,Net Income,33.98,36.07,25.06,22.99,21.27,29.3,21.86,25.31,23.79,32.1,27.5,36.92,27.75,26.24,18.73,30.13,21,22.72,16.8,23.92,Upgrade
24,Net Income to Common,33.98,36.07,25.06,22.99,21.27,29.3,21.86,25.31,23.79,32.1,27.5,36.92,27.75,26.24,18.73,30.13,21,22.72,16.8,23.92,Upgrade
