,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,10.81,10.81,14.51,27.12,17.9,19.56,13.77,13.32,16.64,14.76,18.06,17.5,19.74,17.45,19.83,18.67,29.26,8.34,19.73,21.57,Upgrade
1,Revenue Growth (YoY),-39.60%,-44.73%,5.43%,103.67%,7.60%,32.55%,-23.79%,-23.90%,-15.71%,-15.43%,-8.93%,-6.29%,-32.53%,109.38%,0.55%,-13.43%,82.81%,-19.17%,-,50.37%,Upgrade
2,Cost of Revenue,7.53,7.53,9.46,16.09,13.09,12.74,9.12,10.52,12.91,10.96,13.09,13.57,14.4,12.87,14,13.39,17.76,6.78,13.94,15.41,Upgrade
3,Gross Profit,3.28,3.28,5.06,11.03,4.82,6.83,4.65,2.79,3.73,3.8,4.97,3.93,5.34,4.58,5.83,5.28,11.49,1.56,5.78,6.17,Upgrade
4,"Selling, General & Admin",5.94,5.94,6.37,6.51,5.83,5.77,5.5,5.81,6.15,6.08,6,6.01,5.98,6.34,6.49,6.08,5.83,5.44,7.42,6.62,Upgrade
5,Operating Expenses,5.94,5.94,6.37,6.51,5.83,5.77,5.5,5.81,6.15,6.08,6,6.01,5.98,6.34,6.49,6.08,5.83,5.44,7.42,6.62,Upgrade
6,Operating Income,-2.66,-2.66,-1.31,4.52,-1.02,1.06,-0.85,-3.01,-2.42,-2.28,-1.03,-2.07,-0.64,-1.75,-0.66,-0.8,5.66,-3.88,-1.64,-0.45,Upgrade
7,Interest Expense,-0.06,-0.06,-0.05,-0.04,-0.05,-0.05,-0.06,-0.07,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.09,-0.09,-0.1,-0.11,-0.12,-0.12,Upgrade
8,Interest & Investment Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
