,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,256.75,257.54,264.73,299.36,334.34,273.73,164.59,178.7,200.82,161.49
1,Revenue Growth (YoY),-3.01%,-13.97%,-20.82%,9.36%,103.14%,53.18%,-18.04%,10.66%,-46.14%,-66.25%
2,Cost of Revenue,222.15,213.4,238.19,254.48,321.86,272.83,152.53,159.32,181.47,147.37
3,Gross Profit,34.6,44.14,26.54,44.89,12.48,0.9,12.05,19.38,19.35,14.12
4,"Selling, General & Admin",28.52,27.91,26.91,32.38,33.12,45.87,25.57,34.62,24.15,34.56
5,Research & Development,13.42,13.89,19.99,18.5,20.41,14.12,14.84,9.63,13.2,14.31
6,Operating Expenses,41.01,44.15,46.9,51.8,53.87,62.66,40.41,44.83,37.34,49.49
7,Operating Income,-6.41,-0.02,-20.36,-6.91,-41.4,-61.76,-28.35,-25.46,-17.99,-35.38
8,Interest Expense,-2.16,-4.93,-4.36,-4.14,-3.55,-3,-5.61,-2.66,-2.33,-5.8
9,Interest & Investment Income,3.56,3.71,2.89,4.05,2.92,3.27,4.89,6.33,3.26,6.24
10,Earnings From Equity Investments,6.88,5.96,10.48,10.98,9.75,7.19,-2.54,-1.9,7.62,3.78
11,Currency Exchange Gain (Loss),0.8,-6.51,5.8,10.65,0.09,3.88,1.71,-0.78,0.05,0.86
12,Other Non Operating Income (Expenses),5.1,6.1,4.95,5.53,6.28,6.61,2.22,6.82,1.91,6.21
13,EBT Excluding Unusual Items,7.77,4.3,-0.6,20.15,-25.91,-43.81,-27.68,-17.64,-7.48,-24.09
14,Gain (Loss) on Sale of Investments,-,-13.03,-,-,-,1.42,-,-,-,-
15,Gain (Loss) on Sale of Assets,0.02,-0.02,-,-0.01,-,-,-,-0,-,-0.05
16,Other Unusual Items,-,-,-,-,-,14.93,-14.93,0.19,-,-
17,Pretax Income,7.79,-8.74,-0.6,20.15,-25.91,-27.46,-42.62,-17.46,-7.48,-24.14
18,Income Tax Expense,2.27,-11.79,-2.74,8.66,-6.32,-4.39,-5.79,-3.74,-2.02,-5.88
19,Net Income,5.52,3.05,2.15,11.49,-19.59,-23.07,-36.82,-13.72,-5.46,-18.27
20,Net Income to Common,5.52,3.05,2.15,11.49,-19.59,-23.07,-36.82,-13.72,-5.46,-18.27
21,Net Income Growth,156.94%,-73.45%,-,-,-,-,-,-,-,-
22,Shares Outstanding (Basic),1626,1626,1626,1608,1478,1258,1132,1120,1120,1120
23,Shares Outstanding (Diluted),1626,1626,1626,1608,1478,1258,1132,1120,1120,1120
24,Shares Change (YoY),-,1.13%,10.00%,27.78%,30.56%,12.36%,1.11%,-,-,-
25,EPS (Basic),0.00,0.00,0.00,0.01,-0.01,-0.02,-0.03,-0.01,-0.00,-0.02
26,EPS (Diluted),0.00,0.00,0.00,0.01,-0.01,-0.02,-0.03,-0.01,-0.00,-0.02
27,EPS Growth,157.05%,-73.75%,-,-,-,-,-,-,-,-
28,Free Cash Flow,-3.79,4.63,-72.74,-30.27,15.07,-72.41,-14.44,16.97,-113.41,126.78
29,Free Cash Flow Per Share,-0.00,0.00,-0.04,-0.02,0.01,-0.06,-0.01,0.02,-0.10,0.11
30,Operating Margin,-2.50%,-0.01%,-7.69%,-2.31%,-12.38%,-22.56%,-17.23%,-14.25%,-8.96%,-21.91%
31,Profit Margin,2.15%,1.18%,0.81%,3.84%,-5.86%,-8.43%,-22.37%,-7.68%,-2.72%,-11.31%
32,Free Cash Flow Margin,-1.48%,1.80%,-27.48%,-10.11%,4.51%,-26.45%,-8.77%,9.50%,-56.47%,78.51%
33,EBITDA,-5.99,9.49,-19.09,3.24,-39.98,-59.34,-27.38,-23.76,-16.46,-41.21
34,D&A For EBITDA,0.42,9.51,1.27,10.16,1.42,2.42,0.98,1.7,1.53,-5.83
35,EBIT,-6.41,-0.02,-20.36,-6.91,-41.4,-61.76,-28.35,-25.46,-17.99,-35.38
