,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+16 Quarters
0,Operating Revenue,6.18,6.18,17.56,17.56,32.16,21.96,33.25,18.34,16.08,10.32,6.44,10.29,15.71,17.82,9.02,3.5,6.51,5.39,8.02,12.42,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.04,Upgrade
2,Revenue,6.18,6.18,17.56,17.56,32.16,21.96,33.25,18.34,16.08,10.32,6.44,10.29,15.71,17.82,9.02,3.5,6.51,5.39,8.02,12.46,Upgrade
3,Revenue Growth (YoY),-80.77%,-71.84%,-47.18%,-4.25%,100.04%,112.88%,416.48%,78.20%,2.36%,-42.11%,-28.66%,193.94%,141.16%,230.67%,12.49%,-71.90%,-51.25%,-67.93%,-63.46%,-39.86%,Upgrade
4,Cost of Revenue,6.84,6.84,9.14,9.14,16.78,13.48,14.22,8.68,7.49,6.52,3.11,6.43,7.59,8.68,4.42,2.97,4.85,4.25,12.13,6.58,Upgrade
5,Gross Profit,-0.66,-0.66,8.42,8.42,15.39,8.48,19.03,9.66,8.59,3.79,3.33,3.86,8.12,9.14,4.6,0.53,1.67,1.14,-4.11,5.88,Upgrade
6,"Selling, General & Admin",0.85,0.85,3.99,3.99,4.26,2.41,3.39,3.06,2.36,1.3,1.11,1.84,2.94,2.7,1.81,0.41,0.8,0.57,-6.16,1.39,Upgrade
7,Other Operating Expenses,2.1,2.1,5.63,5.63,3.54,5.52,5.56,3.57,3.56,3.33,2.4,3.26,4.72,5.68,6.7,2.34,3.03,2.13,3.69,4.49,Upgrade
8,Operating Expenses,4.53,4.53,17.76,17.76,13.62,10.81,13.94,9.9,8.57,7.56,6.83,7.56,10.79,11,24.55,9.63,11.01,7.39,5.05,11.8,Upgrade
9,Operating Income,-5.18,-5.18,-9.34,-9.34,1.77,-2.33,5.09,-0.25,0.01,-3.77,-3.5,-3.7,-2.67,-1.86,-19.95,-9.1,-9.35,-6.25,-9.16,-5.92,Upgrade
10,Interest Expense,-0.14,-0.14,-0.28,-0.28,-0.51,-0.1,-0.21,-0.19,-0.07,-0.09,-0.4,-0.32,-0.24,-0.35,-0.4,-0.36,-0.37,-0.42,-0.54,-0.56,Upgrade
11,Interest & Investment Income,-,-,0.13,0.13,-,-,0.16,-,-,-,0.16,-,-,-,0.12,-,-,-,0.42,-,Upgrade
12,Other Non Operating Income (Expenses),0.75,0.75,1.06,1.06,1.47,0.17,-1.18,0.81,0.1,1.3,-1.4,1.22,0.23,0.28,0.44,2.35,3.48,8.69,0.29,0.1,Upgrade
13,EBT Excluding Unusual Items,-4.57,-4.57,-8.43,-8.43,2.72,-2.26,3.85,0.38,0.05,-2.56,-5.15,-2.8,-2.68,-1.93,-19.78,-7.11,-6.24,2.02,-8.99,-6.38,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,-,Upgrade
