,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Feb '25 Feb 27, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+16 Quarters
0,Market Capitalization,46,56,49,51,99,124,102,49,44,39,65,53,28,33,110,444,355,170,132,115,128,Upgrade
1,Market Cap Growth,-54.76%,-54.76%,-52.00%,4.94%,124.35%,219.08%,57.41%,-8.30%,57.50%,18.18%,-41.09%,-88.09%,-92.13%,-80.60%,-16.46%,285.82%,177.50%,24.94%,33.66%,-11.11%,-3.61%,Upgrade
2,Enterprise Value,48,62,55,56,104,129,107,60,56,53,79,72,47,63,140,496,407,201,163,162,175,Upgrade
3,Last Close Price,0.38,0.46,0.48,0.50,0.97,1.22,1.00,0.54,0.49,0.63,1.05,1.03,0.55,0.64,2.14,8.67,7.21,3.45,2.67,2.81,3.12,Upgrade
4,PE Ratio,-,-,-,-,-,15.69,-,14.32,-9.50,-,-,-,-,-,-,-,-,-,-4.51,-,-,Upgrade
5,PS Ratio,0.83,1.18,0.67,0.57,0.94,1.18,1.14,0.62,0.86,0.90,1.51,1.05,0.53,0.72,2.98,18.20,15.16,5.25,3.35,2.27,1.98,Upgrade
6,PB Ratio,10.33,-65.09,-56.60,-52.41,-101.67,7.39,9.73,4.64,-3.96,-3.51,-4.85,-3.97,-,-3.30,-9.99,-40.42,-,-26.79,-5.86,-5.13,-,Upgrade
7,P/TBV Ratio,12.67,12.67,11.02,11.81,22.91,5.64,6.54,3.12,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,8.74,-,-,3.72,14.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,8.02,-,-,3.29,12.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.01,1.30,0.74,0.62,0.99,1.22,1.19,0.77,1.09,1.23,1.85,1.44,0.90,1.36,3.79,20.32,17.38,6.21,4.15,3.20,2.71,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,16.03,-,12.37,-14.38,-7.44,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,30.23,-,55.05,-,-4.86,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,9.17,-,-,4.06,15.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-10.76,-10.76,-10.76,-17.09,-17.09,1.42,2.30,2.30,-2.26,-2.26,-1.85,-1.85,-,-3.18,-4.82,-4.82,-,-10.31,-2.07,-2.07,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,2.24,-,0.99,10.05,6.08,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,1.77,-,-,1.21,2.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.66,0.56,1.39,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
