,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3244,2689,2288,2851,3293,3152,2918,3620,3398,2954,3098,3065,3680,3431,4112,5210,4840,4906,4265,4328,5059,Upgrade
1,Market Cap Growth,-14.67%,-14.67%,-21.58%,-21.23%,-3.09%,6.71%,-5.81%,18.12%,-7.67%,-13.91%,-24.67%,-41.17%,-23.97%,-30.07%,-3.59%,20.37%,-4.32%,8.54%,-16.70%,-34.99%,3.10%,Upgrade
2,Enterprise Value,2436,1848,1416,2030,2472,2430,2182,3356,3134,3537,3357,3295,3910,3708,4300,4440,4070,4114,3586,4630,5361,Upgrade
3,Last Close Price,10.42,8.64,7.35,8.92,10.68,10.22,9.46,10.94,10.27,8.93,9.36,9.20,11.05,10.30,12.35,15.49,14.39,14.66,12.69,12.19,14.25,Upgrade
4,PE Ratio,24.93,20.68,12.88,13.09,15.16,13.79,7.47,9.00,7.88,13.92,59.18,45.86,-,10.39,12.18,15.66,17.53,17.32,14.58,-,13.88,Upgrade
5,Forward PE,20.89,14.12,9.97,9.25,11.40,9.85,9.55,9.50,8.84,8.06,8.79,10.24,9.43,8.58,10.45,14.85,13.42,12.93,11.28,10.84,12.33,Upgrade
6,PS Ratio,1.56,1.29,1.03,1.23,1.45,1.35,1.22,1.42,1.20,0.96,0.96,0.90,1.09,1.07,1.39,2.03,2.22,2.36,2.10,2.11,2.27,Upgrade
7,PB Ratio,1.03,0.86,0.74,0.91,1.06,1.05,1.00,1.18,1.12,0.99,1.06,1.08,1.31,1.11,1.38,1.80,1.70,1.91,1.74,1.74,1.97,Upgrade
8,P/TBV Ratio,0.91,0.91,0.79,0.97,1.13,1.12,1.08,1.27,1.20,1.06,1.45,1.48,1.80,1.62,2.02,2.63,2.49,2.06,1.88,1.88,2.13,Upgrade
9,P/FCF Ratio,32.68,27.10,15.27,-,7.74,9.02,8.49,-,21.44,11.32,23.20,-,74.60,-,34.18,-,23.56,114.92,187.79,-,-58.90,Upgrade
10,P/OCF Ratio,16.66,16.66,10.83,-,7.11,7.96,7.22,-,9.92,5.82,7.57,-,12.43,9.17,9.54,-,8.70,13.10,9.84,-,12.56,Upgrade
11,EV/Sales Ratio,1.17,0.89,0.64,0.88,1.09,1.04,0.91,1.31,1.11,1.15,1.04,0.96,1.16,1.16,1.45,1.73,1.86,1.98,1.77,2.26,2.41,Upgrade
12,EV/EBITDA Ratio,9.45,7.42,4.36,5.39,6.46,8.40,5.71,10.06,-,10.73,13.49,8.80,-,6.40,7.83,9.25,10.71,11.29,9.77,12.04,12.40,Upgrade
13,EV/EBIT Ratio,19.78,15.01,7.29,8.41,10.18,16.69,9.13,18.04,-,19.35,29.40,13.48,-,7.82,9.55,11.29,13.57,14.14,12.01,-,14.29,Upgrade
14,EV/FCF Ratio,24.54,18.62,9.45,-,5.81,6.95,6.35,-,19.77,13.56,25.14,-,79.26,-,35.74,-,19.81,96.36,157.87,-,-62.41,Upgrade
15,Debt / Equity Ratio,0.21,0.21,0.24,0.23,0.23,0.24,0.24,0.23,0.23,0.26,0.38,0.35,0.38,0.27,0.29,0.23,0.24,0.21,0.22,0.22,0.21,Upgrade
16,Debt / EBITDA Ratio,2.60,2.14,2.73,4.12,2.15,1.16,1.43,3.54,1147.22,0.78,3.39,2.31,-,1.25,1.12,1.65,1.41,0.98,1.12,81.92,1.25,Upgrade
17,Debt / FCF Ratio,6.74,6.74,4.90,-,1.70,2.05,2.07,-,4.44,2.97,8.33,-,21.66,-,7.20,-,3.34,12.36,23.96,-,-6.17,Upgrade
18,Asset Turnover,0.47,0.47,0.36,0.57,0.60,0.58,0.32,0.64,0.59,0.58,0.46,0.69,0.67,0.73,0.44,0.70,0.73,0.63,0.21,0.73,Upgrade,
19,Inventory Turnover,5.53,5.22,5.30,4.47,7.49,7.35,7.10,3.82,7.17,3.57,2.41,2.01,3.51,3.02,3.37,2.27,5.14,11.03,10.14,3.61,12.82,Upgrade
20,Quick Ratio,3.52,3.52,3.58,3.97,3.02,3.22,2.85,3.47,3.05,2.35,0.76,0.93,0.90,0.98,0.94,0.90,0.93,2.75,2.60,3.34,2.79,Upgrade
21,Current Ratio,4.13,4.13,4.13,4.57,3.44,3.71,3.29,4.05,3.55,2.84,1.23,1.46,1.36,1.53,1.42,1.42,1.36,3.21,2.99,3.96,3.17,Upgrade
22,Return on Equity (ROE),5.92%,4.15%,1.63%,5.12%,12.67%,9.72%,1.57%,5.47%,34.51%,14.18%,7.75%,-40.22%,15.34%,16.85%,8.04%,14.42%,16.08%,14.71%,-3.13%,15.83%,Upgrade,
