,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,0.69,8.65,18.43,13.86,28.36,14.51,21.47,38.1,18.33,5.44,Upgrade
1,Trading Asset Securities,37.54,40.8,45.96,65.56,64.08,59.27,44.05,34.46,45.69,48.55,Upgrade
2,Cash & Short-Term Investments,38.23,49.45,64.38,79.42,92.44,73.78,65.52,72.56,64.02,53.99,Upgrade
3,Cash Growth,-40.62%,-37.74%,-30.35%,7.64%,41.09%,1.69%,2.34%,34.40%,9.93%,-25.87%,Upgrade
4,Accounts Receivable,27.17,13.78,27.12,27.83,24.36,8.96,6.7,5.51,0.45,0.67,Upgrade
5,Other Receivables,4.78,3.78,3.67,3.42,8.82,17.96,29.09,36.45,3.84,10.3,Upgrade
6,Receivables,55.62,42.03,52.8,45.23,48.86,46.3,62.18,65.38,62.64,59.21,Upgrade
7,Inventory,0.09,0.09,0.43,0.53,0.24,0.79,0.63,0.24,-,-,Upgrade
8,Prepaid Expenses,0.85,12.99,2.33,2.62,2.2,0.58,0.76,0.76,0.45,0.95,Upgrade
9,Other Current Assets,2.79,3.59,4.18,1.38,1.65,2.32,1.28,1.35,1.56,1.74,Upgrade
10,Total Current Assets,97.57,108.13,124.12,129.16,145.39,123.76,130.37,140.29,128.67,115.88,Upgrade
11,"Property, Plant & Equipment",9.55,9.74,10.99,11.86,9.21,7.4,9.17,8.92,12.24,11.67,Upgrade
12,Long-Term Investments,6.91,3.92,4.65,4.65,10.69,11.23,19.73,20.28,15.03,15.75,Upgrade
13,Goodwill,20.72,20.72,20.72,20.72,20.72,20.72,20.72,22.67,5.17,5.17,Upgrade
14,Other Intangible Assets,0.89,0.89,0.89,1.34,1.34,1.34,-,-,-,0.1,Upgrade
15,Other Long-Term Assets,1.77,4.09,1.41,1.74,1.52,0.83,1.58,1.85,1.87,1.9,Upgrade
16,Total Assets,137.42,147.49,162.77,169.48,188.86,165.28,181.56,194.02,162.98,150.48,Upgrade
17,Accounts Payable,2.15,0.27,11.41,16.57,11.91,4.16,3.34,4.45,-,-,Upgrade
18,Accrued Expenses,4.68,4.02,5.44,4.14,3.72,4.6,3.62,5.03,4.17,6.69,Upgrade
19,Short-Term Debt,18.33,-,14.05,21.06,22,-,-,-,1.07,7.82,Upgrade
20,Current Portion of Leases,4.26,4.33,4.98,5.13,4.59,4.41,5.08,4.55,4.89,4.25,Upgrade
21,Current Income Taxes Payable,3.29,3.12,2.45,1.62,0.08,0.08,0.08,0.08,-,0.03,Upgrade
22,Current Unearned Revenue,1.73,3.8,1.41,3.27,1.28,1.84,1.34,5.99,3.52,5.79,Upgrade
23,Other Current Liabilities,4.07,2.37,12.91,1.57,1.39,1.14,1.58,2.26,2.91,14.15,Upgrade
24,Total Current Liabilities,38.51,17.9,52.64,53.35,44.98,16.23,15.04,22.37,16.56,38.72,Upgrade
25,Long-Term Debt,-,17,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,3.27,2.77,3.34,3.54,2.7,2.09,2.75,3.05,4.7,3.04,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,-,-,0.09,0.09,0.09,0.09,0.09,0.1,Upgrade
28,Total Liabilities,41.97,38,56.33,57.25,48.1,18.85,18.34,26.04,21.89,42.53,Upgrade
29,Common Stock,30.4,30.4,30.11,29.82,29.82,29.82,29.82,29.82,29.05,27.38,Upgrade
30,Additional Paid-In Capital,-,861.65,849.82,838,838,838,838,838,817.89,790.14,Upgrade
31,Retained Earnings,-,-747.77,-737.54,-721.09,-699.01,-692.54,-664.23,-659.65,-659.54,-663.27,Upgrade
32,Comprehensive Income & Other,62.67,-39.65,-37.02,-35.13,-29.48,-29.48,-40.57,-40.57,-46.39,-46.39,Upgrade
33,Total Common Equity,93.07,104.63,105.38,111.61,139.34,145.8,163.02,167.6,141.02,107.86,Upgrade
34,Minority Interest,2.38,4.86,1.06,0.62,1.42,0.63,0.2,0.38,0.08,0.09,Upgrade
35,Shareholders' Equity,95.45,109.49,106.44,112.22,140.76,146.43,163.22,167.98,141.09,107.95,Upgrade
36,Total Liabilities & Equity,137.42,147.49,162.77,169.48,188.86,165.28,181.56,194.02,162.98,150.48,Upgrade
37,Total Debt,25.86,24.11,22.37,29.74,29.29,6.5,7.84,7.6,10.66,15.11,Upgrade
38,Net Cash (Debt),12.38,25.34,42.01,49.68,63.16,67.29,57.68,64.96,53.36,38.88,Upgrade
