,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,48.87,53.52,66.36,68.54,47.39,45.15,41.66,27.06,11.32,18.68,Upgrade
1,Other Revenue,2.8,5.38,1.03,2.8,0.89,8.58,0.41,3.32,2.34,3,Upgrade
2,Revenue,51.67,58.9,67.4,71.35,48.29,53.73,42.07,30.38,13.65,21.68,Upgrade
3,Revenue Growth (YoY),-23.34%,-17.45%,39.57%,32.79%,14.78%,76.84%,208.17%,40.17%,-70.76%,-59.18%,Upgrade
4,Cost of Revenue,46.45,51.78,60.09,63.24,42.89,45.13,38.13,27.58,13.3,20.57,Upgrade
5,Gross Profit,5.22,7.12,7.31,8.1,5.4,8.6,3.94,2.8,0.35,1.1,Upgrade
6,"Selling, General & Admin",2.33,1.57,2.47,2.13,2.94,0.51,1.42,0.6,1.22,18.34,Upgrade
7,Other Operating Expenses,9.31,0.07,4.13,2.41,4.9,8.86,4.55,4.83,4.53,34.22,Upgrade
8,Operating Expenses,14.76,4.97,9.96,8,11.22,12.53,9.67,9.44,10.17,49.57,Upgrade
9,Operating Income,-9.54,2.16,-2.66,0.1,-5.82,-3.93,-5.73,-6.64,-9.82,-48.47,Upgrade
10,Interest Expense,-1.4,-1.25,-1.62,-1.6,-0.54,-0.86,-0.52,-0.96,-0.59,-0.14,Upgrade
11,Interest & Investment Income,-,-,0.09,-,0.03,-,0.44,-,0.37,-,Upgrade
12,Earnings From Equity Investments,-0,0.01,-0,-0.28,-0.56,-0.55,-0.55,-0.56,-0.53,-0.43,Upgrade
13,Other Non Operating Income (Expenses),-,2.78,-2.78,-8.3,4.3,-0.23,0.23,-11.4,11.52,3.25,Upgrade
14,EBT Excluding Unusual Items,-10.95,3.69,-6.97,-10.08,-2.59,-5.57,-6.13,-19.56,0.96,-45.78,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-3.15,-,-18.67,Upgrade
16,Gain (Loss) on Sale of Investments,-2.92,-9.15,-8.26,-10.2,-3.79,-6.81,0.63,22.95,-2.65,-1.36,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-0,-,-,0.67,-,-,-,Upgrade
18,Asset Writedown,-,-0.38,-,-0.43,-,-0.31,-0.01,-0.08,-0.54,-4.59,Upgrade
19,Legal Settlements,-,-,-,-,-,2.08,-,-,-,-,Upgrade
20,Other Unusual Items,-,0.1,-,-0.62,0.5,-17.28,0.08,-0.04,5.93,-1.52,Upgrade
21,Pretax Income,-13.86,-5.74,-15.23,-21.33,-5.87,-27.89,-4.76,0.12,3.71,-71.92,Upgrade
22,Income Tax Expense,0.18,0.7,0.83,1.45,-,-,-,0.08,-0.02,-0.04,Upgrade
23,Earnings From Continuing Operations,-14.04,-6.44,-16.06,-22.78,-5.87,-27.89,-4.76,0.04,3.72,-71.88,Upgrade
24,Minority Interest in Earnings,2.47,-4.66,-0.39,0.7,-0.59,-0.43,0.18,-0.15,0.01,0.01,Upgrade
25,Net Income,-11.57,-11.11,-16.45,-22.08,-6.46,-28.32,-4.58,-0.12,3.73,-71.87,Upgrade
26,Net Income to Common,-11.57,-11.11,-16.45,-22.08,-6.46,-28.32,-4.58,-0.12,3.73,-71.87,Upgrade
27,Shares Outstanding (Basic),608,605,602,596,596,596,596,584,573,548,Upgrade
28,Shares Outstanding (Diluted),608,605,602,596,596,596,596,584,573,548,Upgrade
29,Shares Change (YoY),0.96%,1.42%,0.97%,-,-,2.12%,4.08%,6.66%,4.65%,-,Upgrade
30,EPS (Basic),-0.02,-0.02,-0.03,-0.04,-0.01,-0.05,-0.01,-0.00,0.01,-0.13,Upgrade
31,EPS (Diluted),-0.02,-0.02,-0.03,-0.04,-0.01,-0.05,-0.01,-0.00,0.01,-0.14,Upgrade
32,Free Cash Flow,-,-19.87,5.73,-12.92,-0.96,-5.79,-11.88,22.84,-23.97,-1.78,Upgrade
33,Free Cash Flow Per Share,-,-0.03,0.01,-0.02,-0.00,-0.01,-0.02,0.04,-0.04,-0.00,Upgrade
34,Operating Margin,-18.47%,3.66%,-3.94%,0.14%,-12.06%,-7.32%,-13.61%,-21.85%,-71.91%,-223.60%,Upgrade
35,Profit Margin,-22.39%,-18.85%,-24.41%,-30.95%,-13.38%,-52.70%,-10.88%,-0.38%,27.34%,-331.58%,Upgrade
36,Free Cash Flow Margin,-,-33.74%,8.51%,-18.10%,-1.98%,-10.78%,-28.24%,75.18%,-175.60%,-8.20%,Upgrade
37,EBITDA,-9.02,-0.16,0.71,-2.39,-2.44,-6.23,-2.03,-8.35,-5.39,-45.21,Upgrade
38,D&A For EBITDA,0.52,-2.32,3.36,-2.49,3.39,-2.3,3.7,-1.71,4.42,3.26,Upgrade
39,EBIT,-9.54,2.16,-2.66,0.1,-5.82,-3.93,-5.73,-6.64,-9.82,-48.47,Upgrade
40,Revenue as Reported,-,-,-,-,-,-,-,-,13.65,-,Upgrade
