,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,63.91,43.01,37.67,57,27.01,27.26,16.52,58.55,88.12,56.59,Upgrade
1,Short-Term Investments,49.85,2.96,35.2,2.19,28.89,5.02,22.24,2.22,27.38,23.66,Upgrade
2,Trading Asset Securities,-,-,0.37,0.37,-,-,-,-,2.78,-,Upgrade
3,Cash & Short-Term Investments,113.76,45.97,73.24,59.56,55.89,32.28,38.75,60.77,118.28,80.26,Upgrade
4,Cash Growth,55.33%,-22.82%,31.03%,84.52%,44.23%,-46.88%,-67.24%,-24.28%,25.68%,-26.67%,Upgrade
5,Accounts Receivable,438.67,400.83,382.81,387.79,274.87,168.35,265.53,242.85,301,336.39,Upgrade
6,Other Receivables,6.95,9.1,6.55,9.32,8.29,15.15,13.84,16.34,14.76,15.34,Upgrade
7,Receivables,445.62,409.92,389.36,397.11,283.16,183.5,279.37,259.19,315.75,351.73,Upgrade
8,Prepaid Expenses,-,27.98,-,24.71,-,20.57,-,16.52,-,-,Upgrade
9,Other Current Assets,-0.22,24.78,24.74,24.74,25.21,22.78,25.09,25.09,25.06,27.69,Upgrade
10,Total Current Assets,559.16,508.65,487.33,506.12,364.27,259.13,343.21,361.56,459.1,459.68,Upgrade
11,"Property, Plant & Equipment",30.99,32.08,32.75,34.36,33.57,34.71,36.75,39.13,42.61,41.27,Upgrade
12,Long-Term Investments,38.97,38.95,40.82,40.61,45.08,21.88,22.41,22.01,18.79,19.5,Upgrade
13,Other Intangible Assets,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,Upgrade
14,Long-Term Deferred Tax Assets,0.17,0.17,0.28,0.39,2.84,2.86,0.36,0.28,-,-,Upgrade
15,Other Long-Term Assets,0.22,0.22,0.26,0.26,-,2.43,0.13,0.12,0.14,0.14,Upgrade
16,Total Assets,630.31,580.86,562.24,582.52,446.55,321.8,403.64,423.89,521.43,521.38,Upgrade
17,Accounts Payable,200.01,198.06,191.67,243.9,123.61,81.8,137.38,129.42,149.86,167.59,Upgrade
18,Accrued Expenses,0.02,0.02,-,-,-,-,-,-,-,-,Upgrade
19,Short-Term Debt,186.41,164.16,156.39,136.83,145.73,68.47,80.1,89.53,156.24,152.44,Upgrade
20,Current Portion of Leases,1.53,1.28,1.38,1.73,1.08,1.27,0.92,2.06,1.63,2.27,Upgrade
21,Current Income Taxes Payable,1.41,0.77,1.04,0.13,-,-,-,-,1.41,0.04,Upgrade
22,Current Unearned Revenue,17.98,11.58,17.46,11.68,9.26,8.04,4.92,3.07,7.68,4.21,Upgrade
23,Other Current Liabilities,91.15,76.55,73.23,69.58,60.32,57.02,64.9,72.18,69.7,70.13,Upgrade
24,Total Current Liabilities,498.51,452.41,441.17,463.84,340,216.6,288.22,296.25,386.51,396.68,Upgrade
25,Long-Term Leases,0.3,0.73,1.06,1.73,0.3,0.46,1.8,1.71,3.22,3.54,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,0.03,-,-,-,-,-,0.14,0.18,Upgrade
27,Total Liabilities,499.53,453.85,442.26,466.22,340.3,217.06,290.03,297.96,389.87,400.4,Upgrade
28,Common Stock,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,Upgrade
29,Additional Paid-In Capital,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,Upgrade
30,Retained Earnings,66.11,62.35,55.32,51.64,41.59,40.08,48.95,61.28,66.91,56.32,Upgrade
31,Comprehensive Income & Other,-23.91,-23.91,-23.91,-23.91,-23.91,-23.91,-23.91,-23.91,-23.91,-23.91,Upgrade
32,Shareholders' Equity,130.77,127.01,119.98,116.3,106.25,104.74,113.61,125.94,131.57,120.98,Upgrade
33,Total Liabilities & Equity,630.31,580.86,562.24,582.52,446.55,321.8,403.64,423.89,521.43,521.38,Upgrade
34,Total Debt,188.24,166.17,158.83,140.29,147.11,70.2,82.83,93.29,161.08,158.25,Upgrade
35,Net Cash (Debt),-74.48,-120.2,-85.59,-80.73,-91.22,-37.92,-44.07,-32.53,-42.8,-78,Upgrade
36,Net Cash Per Share,-0.07,-0.12,-0.08,-0.08,-0.09,-0.04,-0.04,-0.03,-0.04,-0.08,Upgrade
37,Filing Date Shares Outstanding,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,Upgrade
38,Total Common Shares Outstanding,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,Upgrade
39,Working Capital,60.65,56.25,46.16,42.27,24.27,42.52,54.98,65.31,72.59,63,Upgrade
40,Book Value Per Share,0.13,0.13,0.12,0.11,0.10,0.10,0.11,0.12,0.13,0.12,Upgrade
41,Tangible Book Value,129.98,126.22,119.19,115.51,105.46,103.95,112.82,125.15,130.78,120.19,Upgrade
42,Tangible Book Value Per Share,0.13,0.12,0.12,0.11,0.10,0.10,0.11,0.12,0.13,0.12,Upgrade
43,Machinery,-,16.76,-,12.92,-,19.7,-,27.4,-,27.02,Upgrade
44,Leasehold Improvements,-,1.53,-,0.94,-,0.94,-,0.94,-,0.94,Upgrade
