,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,37,57,93,102,122,122,169,181,200,164,210,Upgrade
1,Market Cap Growth,-44.55%,-44.55%,-23.33%,-15.83%,-28.14%,-32.96%,-15.23%,10.49%,-4.83%,-28.32%,-10.00%,Upgrade
2,Enterprise Value,112,177,179,183,213,159,213,195,242,239,322,Upgrade
3,Last Close Price,0.04,0.06,0.09,0.10,0.12,0.12,0.17,0.18,0.19,0.16,0.20,Upgrade
4,PE Ratio,3.40,5.14,8.72,7.60,10.52,-16.52,-,-,-,11.41,17.23,Upgrade
5,PS Ratio,0.04,0.06,0.10,0.11,0.17,0.27,0.32,0.25,0.22,0.15,0.21,Upgrade
6,PB Ratio,0.29,0.43,0.73,0.85,1.05,1.14,1.62,1.60,1.58,1.25,1.73,Upgrade
7,P/TBV Ratio,0.44,0.44,0.74,0.86,1.05,1.15,1.63,1.61,1.59,1.25,1.74,Upgrade
8,P/FCF Ratio,-,-,-3.14,-,-11.06,-,-18.47,-,2.66,1.61,3.85,Upgrade
9,P/OCF Ratio,-,-,-3.26,-,-11.45,-,-18.47,-,2.49,1.60,3.81,Upgrade
10,EV/Sales Ratio,0.11,0.17,0.20,0.20,0.30,0.36,0.40,0.26,0.27,0.22,0.32,Upgrade
11,EV/EBITDA Ratio,3.83,6.92,7.70,7.22,11.99,-10.43,-,-,-,13.38,13.37,Upgrade
12,EV/EBIT Ratio,4.38,6.96,7.77,7.32,12.25,-,-,-,-,15.45,15.79,Upgrade
13,EV/FCF Ratio,-6.44,-,-6.02,-,-19.35,-,-23.28,-,3.23,2.34,5.91,Upgrade
14,Debt / Equity Ratio,1.44,1.44,1.31,1.32,1.21,1.38,0.67,0.73,0.74,1.22,1.31,Upgrade
15,Debt / FCF Ratio,-,-,-5.60,-,-12.76,-,-7.66,-,1.24,1.58,2.90,Upgrade
16,Return on Capital Employed (ROCE),19.28%,19.28%,17.90%,20.64%,14.63%,-,-,-,-,11.45%,16.35%,Upgrade
17,Earnings Yield,29.44%,19.45%,11.47%,13.16%,9.51%,-6.05%,-10.74%,-6.27%,5.78%,8.77%,5.80%,Upgrade
18,FCF Yield,-46.39%,-30.65%,-31.84%,10.69%,-9.04%,-30.63%,-5.42%,5.40%,37.56%,62.23%,25.99%,Upgrade
19,Dividend Yield,0.00%,-,-,-,-,-,-,-,3.36%,4.16%,3.05%,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-0.01%,Upgrade,
21,Total Shareholder Return,-,-,-,-,-,-,-,3.36%,4.16%,3.04%,Upgrade,
