,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,201.53,166.55,230.52,187.76,262.33,252.5,288.82,201.29,141.38,125.01,Upgrade
1,Other Revenue,-,0.37,-,0.19,0.02,0.18,-,-,-,-,Upgrade
2,Revenue,201.53,166.93,230.52,187.95,262.34,252.68,288.82,201.29,141.38,125.01,Upgrade
3,Revenue Growth (YoY),-12.58%,-11.19%,-12.13%,-25.62%,-9.17%,25.53%,104.28%,61.02%,-55.42%,-42.61%,Upgrade
4,Gross Profit,201.53,166.93,230.52,187.95,262.34,252.68,288.82,201.29,141.38,125.01,Upgrade
5,"Selling, General & Admin",141.76,118.25,163.95,136.4,208.97,196.66,193.32,148.28,116.11,85.18,Upgrade
6,Other Operating Expenses,25.55,4.33,29.46,15.35,35.17,8.13,38.22,35.06,14.11,18.9,Upgrade
7,Operating Expenses,178.63,147.24,208.35,173.42,260.22,226.12,245.61,199.23,148.26,152.09,Upgrade
8,Operating Income,22.9,19.69,22.17,14.53,2.12,26.56,43.21,2.06,-6.87,-27.08,Upgrade
9,Interest Expense,-12.42,-12.42,-10.33,-8.31,-3.08,-2.11,-3.32,-5.35,-6.62,-6.89,Upgrade
10,Interest & Investment Income,3.61,3.36,3.21,1.19,0.01,0.04,0.21,1.03,5.02,5.3,Upgrade
11,Other Non Operating Income (Expenses),0.29,-0.28,0.28,-1.7,1.7,0.19,0.52,28.37,-2.09,-0.2,Upgrade
12,EBT Excluding Unusual Items,14.37,10.35,15.33,5.71,0.76,24.67,40.62,26.11,-10.56,-28.87,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,0.48,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,6.97,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-3.4,-23.8,-2.9,-11.1,-0.2,-2.69,-,-25.1,-,-16.6,Upgrade
16,Other Unusual Items,-,-,-,2.59,-,-,-,-,-,-,Upgrade
17,Pretax Income,10.97,-13.45,19.4,-2.8,0.55,21.98,40.62,1.01,-10.56,-45,Upgrade
18,Income Tax Expense,1.68,5.65,1.99,1.32,0.09,5.34,7.39,1.18,-2.7,-4.39,Upgrade
19,Earnings From Continuing Operations,9.29,-19.1,17.4,-4.12,0.47,16.65,33.24,-0.17,-7.86,-40.6,Upgrade
20,Minority Interest in Earnings,0.21,0.86,0.11,-0.01,-0.03,-0.06,0.02,0.68,0.08,0.13,Upgrade
21,Net Income,9.5,-18.24,17.51,-4.13,0.44,16.58,33.26,0.51,-7.78,-40.47,Upgrade
22,Net Income to Common,9.5,-18.24,17.51,-4.13,0.44,16.58,33.26,0.51,-7.78,-40.47,Upgrade
23,Net Income Growth,-45.73%,-,3907.09%,-,-98.69%,3158.15%,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,Upgrade
25,Shares Outstanding (Diluted),1805,1805,1805,1805,1805,1805,2000,1805,1805,1805,Upgrade
26,Shares Change (YoY),-,-,-,-,-9.73%,-,10.78%,-,-19.41%,-19.41%,Upgrade
27,EPS (Basic),0.01,-0.01,0.01,-0.00,0.00,0.01,0.02,0.00,-0.00,-0.02,Upgrade
28,EPS (Diluted),0.01,-0.01,0.01,-0.00,0.00,0.01,0.02,0.00,-0.00,-0.03,Upgrade
29,EPS Growth,-45.77%,-,3941.25%,-,-98.61%,3180.71%,-,-,-,-,Upgrade
30,Free Cash Flow,-7.29,-64.07,121.31,69.63,-77.91,-47.63,-85.26,4.2,-20.65,1.9,Upgrade
31,Free Cash Flow Per Share,-0.00,-0.04,0.07,0.04,-0.04,-0.03,-0.04,0.00,-0.01,0.00,Upgrade
32,Operating Margin,11.36%,11.79%,9.62%,7.73%,0.81%,10.51%,14.96%,1.03%,-4.86%,-21.66%,Upgrade
33,Profit Margin,4.72%,-10.93%,7.60%,-2.20%,0.17%,6.56%,11.51%,0.25%,-5.51%,-32.37%,Upgrade
34,Free Cash Flow Margin,-3.62%,-38.38%,52.63%,37.05%,-29.70%,-18.85%,-29.52%,2.09%,-14.61%,1.52%,Upgrade
35,EBITDA,25.26,22.45,24.69,16.66,3.79,27.48,44.03,3.22,-5.41,-25.67,Upgrade
36,D&A For EBITDA,2.36,2.76,2.53,2.13,1.66,0.92,0.82,1.15,1.46,1.41,Upgrade
37,EBIT,22.9,19.69,22.17,14.53,2.12,26.56,43.21,2.06,-6.87,-27.08,Upgrade
38,Advertising Expenses,3.28,-,3.79,-,5.09,-,3.92,-,3.99,-,Upgrade
