,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,107.33,245.11,334.99,601.33,301.77,470.96,283.99,410.95,84.44,83.47,51.16,260.74,114.48,249.75,112.05,438.01,47.97,74.26,61.7,261.35,Upgrade
1,Short-Term Investments,-,10,-,-,-,-,-,168,-,-,-,-,-,-,-,-,-,2.97,-,3.02,Upgrade
2,Trading Asset Securities,1.3,2.15,2.72,3.56,3.43,4.93,6.55,5.16,4.65,5.34,7.12,8.04,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,108.63,257.25,337.71,604.88,305.2,475.89,290.54,584.11,89.09,88.82,58.28,268.78,114.48,249.75,112.05,438.01,47.97,77.23,61.7,264.37,Upgrade
4,Cash Growth,-64.41%,-45.94%,16.24%,3.56%,242.57%,435.82%,398.52%,117.32%,-22.17%,-64.44%,-47.99%,-38.64%,138.66%,223.37%,81.61%,65.68%,-61.09%,-63.56%,-50.51%,-44.05%,Upgrade
5,Accounts Receivable,1030,1030,975.4,871.2,1125,1101,1037,918.36,1051,1076,1026,882.11,946.1,922.72,837.73,729.21,901.03,820.82,741.87,643.12,Upgrade
6,Other Receivables,36.32,31.83,37.27,37.47,38.71,38.14,37.38,30.22,31.95,28.75,29.84,24.44,22.66,20.22,23.3,21.2,23.06,21.02,16.86,16.68,Upgrade
7,Receivables,1066,1062,1013,908.67,1164,1146,1074,948.58,1083,1105,1056,906.56,968.77,942.94,861.03,750.42,924.09,841.83,758.72,659.81,Upgrade
8,Inventory,682.1,640.96,637.27,596.84,740.78,682.57,644.32,579.8,643.57,563.89,521.68,441.94,661.6,583.16,528.02,441.51,372.32,313.71,296.04,256.17,Upgrade
9,Other Current Assets,134.21,112.82,92.73,90.65,92.78,83.15,78.03,65.73,373.86,38.9,31.45,28.89,25.77,32.17,191.63,22.23,30.05,26.69,64.18,15.11,Upgrade
10,Total Current Assets,1991,2073,2080,2201,2303,2388,2087,2178,2190,1797,1667,1646,1771,1808,1693,1652,1374,1259,1181,1195,Upgrade
11,"Property, Plant & Equipment",498.6,478.78,425.8,410.48,379.36,355.78,335.55,320.37,271.48,247.49,196.11,179.61,79.26,68.68,51.01,40.22,9.53,7.08,7.07,7.39,Upgrade
12,Long-Term Investments,34.91,34.91,35,35.03,35.01,35.03,35,35.03,34.96,34.98,35.34,37.91,37.67,45.68,45.58,46.17,93.33,93.78,46.94,47.73,Upgrade
