,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,404.09,243.8,377.64,287.11,365.38,411.27,196.61,254.95,178.09,283.79,361.37,395.09,549.78,209.48,251.43,428.14,420.62,325.87,533.07,242.19,Upgrade
1,Short-Term Investments,-,50.96,-,70.59,-,-,-,20.78,-,20.38,-,25.8,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,5.9,5.89,4.88,4.86,0.97,29.11,31.24,18.09,36.01,39.63,43.19,22.46,30.47,24.36,29.51,29.72,63.04,139.9,24.06,331.58,Upgrade
3,Cash & Short-Term Investments,409.99,300.65,382.52,362.56,366.35,440.38,227.85,293.83,214.1,343.8,404.56,443.36,580.26,233.84,280.94,457.86,483.66,465.77,557.13,573.77,Upgrade
4,Cash Growth,11.91%,-31.73%,67.88%,23.39%,71.11%,28.09%,-43.68%,-33.73%,-63.10%,47.02%,44.00%,-3.17%,19.97%,-49.79%,-49.57%,-20.20%,-4.02%,24.48%,91.03%,28.78%,Upgrade
5,Accounts Receivable,55.89,53.39,73.95,68.54,54.07,31.38,15.68,10.6,6.62,14.03,16,22.15,30.25,21.37,20.67,48.28,30.45,28.27,37.01,24.17,Upgrade
6,Other Receivables,134.87,162.57,124.03,172.48,128.77,158.68,171.51,182.88,132.14,128.98,109.82,95.79,130.66,115.37,124.4,109.63,145.29,94.82,139.38,115.21,Upgrade
7,Receivables,190.75,215.96,197.98,241.02,182.84,190.06,187.2,193.48,138.76,143.01,125.81,117.94,160.91,136.73,145.07,157.91,175.75,123.1,176.4,139.38,Upgrade
8,Inventory,506.22,515.13,515.1,524.26,508.38,508.63,521.35,511.45,517.36,508.45,518.25,518.1,556.02,485.21,525.9,516.36,526.52,505.29,523.55,536.16,Upgrade
9,Prepaid Expenses,-,108.25,-,104.11,-,132.96,-,125.25,-,146.58,-,124.7,133.72,136.74,140.5,126.75,115.81,128,147.76,126.74,Upgrade
10,Other Current Assets,145.5,22.92,191.63,23.78,139.99,29,167.28,30.19,158.89,34.87,175.45,38.04,50.45,47.98,28.12,66.33,80.15,71.77,74.98,61.22,Upgrade
11,Total Current Assets,1252,1163,1287,1256,1198,1301,1104,1154,1029,1177,1224,1242,1481,1041,1121,1325,1382,1294,1480,1437,Upgrade
12,"Property, Plant & Equipment",1859,1913,1956,1998,2000,2041,2065,2108,2279,2344,2362,2553,2669,2704,2766,1677,1669,1687,1711,1731,Upgrade
13,Long-Term Investments,236.29,239.42,241.36,246.08,272.75,275.07,425.34,423.38,425.84,426.37,428.22,436.47,427.17,428.18,427.98,427.06,436.51,438.77,439.06,437.02,Upgrade
14,Other Intangible Assets,182.18,183.95,185.47,187.24,202.74,204.56,206.38,208.21,210.03,211.86,213.69,195.53,199.35,200.93,202.88,204.68,206.61,208.49,210.38,212.26,Upgrade
15,Long-Term Accounts Receivable,3.05,3.12,3.15,3.17,3.74,3.68,3.6,3.52,7.85,8.31,6.99,6.7,-,-,-,4.36,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,9.85,9.85,9.85,9.85,10.05,10.05,8.71,7.88,47.88,47.66,51.34,51.58,67.83,68.86,63.67,68.69,41.5,41.15,27.62,27.43,Upgrade
