,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1222,882.94,1036,755.72,1110,992.31,916.05,894.34,850.59,826.2,Upgrade
1,Short-Term Investments,-,150.03,181.95,150.72,91.28,204.59,152.48,223.14,108.37,75.86,Upgrade
2,Cash & Short-Term Investments,1222,1033,1218,906.44,1201,1197,1069,1117,958.95,902.06,Upgrade
3,Cash Growth,0.37%,13.96%,1.36%,-24.27%,12.44%,7.11%,11.43%,23.88%,2.93%,-28.97%,Upgrade
4,Accounts Receivable,2516,2489,2609,2356,1789,1645,2123,1835,2029,2334,Upgrade
5,Other Receivables,10.16,17.76,-,-,-,-,-,-,-,-,Upgrade
6,Receivables,2528,2507,2609,2356,1789,1645,2123,1835,2029,2334,Upgrade
7,Inventory,39.14,28.88,97.72,18.52,13.68,2.82,5.91,2.9,4.19,10.88,Upgrade
8,Prepaid Expenses,19.74,12.13,55.84,73.65,59.7,59.2,22.42,13.62,9.32,12.44,Upgrade
9,Restricted Cash,-,-,30.3,220.03,19.41,13.76,14.67,200.16,11.07,15.59,Upgrade
10,Other Current Assets,91.68,89.25,-,-,41.35,-,-,-,-,-,Upgrade
11,Total Current Assets,3901,3670,4011,3574,3124,2917,3235,3170,3012,3275,Upgrade
12,"Property, Plant & Equipment",894.53,954.63,1042,1030,887.09,913.61,845.87,878.54,908.07,941.74,Upgrade
13,Long-Term Investments,154.26,158.93,160.49,161.41,160.18,161.85,160.65,162.22,162.36,164.98,Upgrade
14,Goodwill,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,Upgrade
15,Other Intangible Assets,263.01,273.46,25.24,24.26,21.31,60.71,59.99,60.75,64.95,67.26,Upgrade
16,Long-Term Deferred Tax Assets,60.92,63.8,86.56,68.21,69.94,62.81,64.39,67.96,74.46,69.42,Upgrade
17,Long-Term Deferred Charges,14.38,7.72,-,-,-,-,-,-,-,-,Upgrade
18,Other Long-Term Assets,89.04,40.96,48.29,53.25,58.67,55.08,50.36,50.51,80.56,36.61,Upgrade
19,Total Assets,5382,5174,5378,4916,4327,4176,4421,4395,4307,4560,Upgrade
20,Accounts Payable,2272,2051,2470,2047,1685,1524,1893,1859,1800,1880,Upgrade
21,Accrued Expenses,107.32,185.32,89.14,145.02,102.16,146.97,104.86,153.99,132.68,198.1,Upgrade
22,Short-Term Debt,45.01,26.53,-,-,12.8,2.8,-,6,-,18.41,Upgrade
23,Current Portion of Long-Term Debt,52.55,34.26,25.74,0.4,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,59.41,83.74,35.51,54.04,24.13,45.4,18.07,30.52,22.11,27.59,Upgrade
25,Current Income Taxes Payable,53.87,6.77,18.23,4.81,4.82,3.56,1.65,-0.64,-2.43,-3.66,Upgrade
26,Current Unearned Revenue,18.55,13.32,15.75,9.01,7.93,5.57,15.38,4.17,5.36,3.61,Upgrade
27,Other Current Liabilities,363.73,328.5,307.07,295.79,247.75,241.02,270.47,239.34,262.29,288.49,Upgrade
28,Total Current Liabilities,2972,2730,2962,2556,2084,1969,2304,2293,2220,2413,Upgrade
29,Long-Term Debt,69.33,97.52,52.81,39.58,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,126.41,137.55,139.38,139.71,114.78,91.26,48.92,39.81,74.21,79.79,Upgrade
31,Long-Term Unearned Revenue,12.72,13.14,9.23,9.31,9.59,11.52,15.34,15.53,19.45,22.18,Upgrade
32,Long-Term Deferred Tax Liabilities,6.69,6.72,24.38,6.48,6.24,6.33,5.98,6.05,6.04,6.19,Upgrade
33,Other Long-Term Liabilities,7.29,0.37,1.47,3.15,-,2.25,-,-,-,-,Upgrade
34,Total Liabilities,3195,2985,3189,2754,2215,2080,2374,2354,2320,2521,Upgrade
35,Common Stock,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,Upgrade
36,Additional Paid-In Capital,-,67.11,66.91,66.91,66.91,66.91,66.91,66.91,66.91,66.91,Upgrade
37,Retained Earnings,1751,1754,1751,1722,1711,1692,1667,1663,1619,1663,Upgrade
38,Comprehensive Income & Other,98.88,32.83,38.17,34.41,32.48,30.55,27.98,26.34,25.94,25.93,Upgrade
39,Total Common Equity,2012,2016,2018,1986,1973,1952,1924,1918,1874,1917,Upgrade
40,Minority Interest,175.25,173.31,171.64,176.07,138.76,144.38,122.69,122.17,113.6,121.26,Upgrade
41,Shareholders' Equity,2187,2190,2189,2162,2112,2096,2047,2040,1988,2039,Upgrade
42,Total Liabilities & Equity,5382,5174,5378,4916,4327,4176,4421,4395,4307,4560,Upgrade
43,Total Debt,352.72,379.59,253.43,233.73,151.71,139.45,66.99,76.33,96.32,125.79,Upgrade
44,Net Cash (Debt),869.65,653.38,964.44,672.71,1050,1057,1002,1041,862.63,776.27,Upgrade
45,Net Cash Growth,-9.83%,-2.87%,-8.13%,-36.38%,4.82%,1.56%,16.10%,34.12%,8.88%,-31.12%,Upgrade
46,Net Cash Per Share,5.35,4.03,5.83,4.15,6.48,6.52,6.18,6.42,5.32,4.79,Upgrade
47,Filing Date Shares Outstanding,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,Upgrade
48,Total Common Shares Outstanding,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,162.06,Upgrade
49,Working Capital,928.58,940.37,1049,1018,1040,948.35,931,876.88,792.08,861.9,Upgrade
50,Book Value Per Share,12.42,12.44,12.45,12.25,12.17,12.04,11.87,11.84,11.56,11.83,Upgrade
51,Tangible Book Value,1744,1738,1987,1957,1947,1886,1859,1853,1804,1845,Upgrade
52,Tangible Book Value Per Share,10.76,10.72,12.26,12.07,12.01,11.64,11.47,11.43,11.13,11.39,Upgrade
53,Buildings,819.45,822.88,-,820.89,-,765.77,-,752.51,-,734.22,Upgrade
54,Machinery,767.12,765.14,-,521.09,-,460.09,-,474.94,-,456.95,Upgrade
55,Construction In Progress,9.83,9.15,-,14.73,-,80.37,-,12.51,-,17.24,Upgrade
56,Leasehold Improvements,-,-,-,6.52,-,-,-,-,-,-,Upgrade
