,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,758.76,642.67,639.71,603.17,746.53,696.14,632.04,754.76,737.25,733.14,514.74,757.73,584.56,532.35,529.56,506.86,667.29,879.44,491.35,531.07,Upgrade
1,Other Revenue,-30.7,30.7,-,79.04,-28.89,28.89,-,62.39,-28.8,28.8,-,57.85,-22.78,22.78,-,46.02,-14.83,14.83,-,33.08,Upgrade
2,Revenue,728.06,673.37,639.71,682.21,717.63,725.03,632.04,817.15,708.45,761.94,514.74,815.57,561.78,555.13,529.56,552.87,652.46,894.27,491.35,564.15,Upgrade
3,Revenue Growth (YoY),1.45%,-7.13%,1.21%,-16.51%,1.30%,-4.84%,22.79%,0.19%,26.11%,37.25%,-2.80%,47.52%,-13.90%,-37.92%,7.78%,-2.00%,18.93%,112.76%,16.90%,-,Upgrade
4,Cost of Revenue,529,471.7,462.46,492.85,518.74,525.05,486.28,619.41,546.21,591.74,400.63,662.36,398.17,403.81,381.38,452.95,435.88,490.85,318.86,379.08,Upgrade
5,Gross Profit,199.06,201.67,177.25,189.35,198.89,199.98,145.75,197.73,162.24,170.2,114.11,153.21,163.61,151.32,148.18,99.92,216.58,403.42,172.49,185.07,Upgrade
6,"Selling, General & Admin",67.25,67.92,65.87,52.77,49.42,53.35,46.79,37.59,37.15,40.34,40.13,-7.76,54.36,31.54,32.98,-8.75,55.22,43.11,32.7,34.38,Upgrade
7,Research & Development,25.9,26.13,22.19,29.91,26.26,25.39,23.23,29.53,25.02,27.12,19.72,31.15,21.36,18.98,19.65,20.87,21.93,28.6,14.87,21.49,Upgrade
8,Other Operating Expenses,-15.23,12.46,-4.08,-21.01,-13.62,9.77,-0.23,13.53,-0.55,-7.57,0.02,-6.89,-4.38,0.91,0.52,10.2,1.77,-4.9,1.05,6.93,Upgrade
