,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,12424,10280,11535,11712,10768,13222,14147,14415,16553,15270,15887,20390,13912,16226,10655,7863,7640,8357,9017,8745,7634,Upgrade
1,Market Cap Growth,-22.25%,-22.25%,-18.46%,-18.76%,-34.95%,-13.41%,-10.95%,-29.30%,18.98%,-5.89%,49.10%,159.33%,82.09%,94.15%,18.17%,-10.09%,0.08%,2.77%,21.42%,39.61%,14.58%,Upgrade
2,Enterprise Value,20912,18768,19003,18886,17201,19655,19956,21486,21253,19970,21357,25145,16925,19239,13542,10394,9877,10594,9497,9210,8695,Upgrade
3,Last Close Price,19.70,16.30,18.31,18.59,17.10,20.99,22.49,22.92,26.57,24.51,25.50,32.74,22.26,25.96,17.05,12.94,12.95,14.17,15.28,14.82,12.87,Upgrade
4,PE Ratio,17.91,14.88,16.85,15.85,14.13,21.83,27.88,31.05,34.76,31.01,30.99,45.16,30.84,36.05,22.25,14.63,16.12,19.32,20.73,17.69,12.96,Upgrade
5,PS Ratio,0.45,0.38,0.45,0.47,0.44,0.57,0.63,0.65,0.79,0.71,0.74,1.02,0.70,0.87,0.61,0.47,0.51,0.62,0.70,0.70,0.51,Upgrade
6,PB Ratio,1.75,1.40,1.57,1.65,1.51,1.92,2.13,-,2.70,2.57,2.77,3.68,2.56,3.07,2.06,1.63,1.60,1.80,2.03,2.23,1.96,Upgrade
7,P/TBV Ratio,1.61,1.61,1.81,1.89,1.74,2.23,2.46,-,3.17,3.00,3.24,4.34,3.03,3.64,2.41,1.93,1.91,2.31,2.61,2.52,2.22,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-85.47,-,-49.38,-,-,-12.34,-9.10,-,-,-,-,-,-69.11,-,15.10,19.90,Upgrade
9,P/OCF Ratio,-,-,-,34.75,-,13.76,26.47,15.75,-,62.97,-153.09,-18.21,-,-,-,-19.27,-,23.09,-,8.57,9.80,Upgrade
10,EV/Sales Ratio,0.77,0.69,0.74,0.76,0.71,0.84,0.89,0.97,1.01,0.93,0.99,1.26,0.85,1.03,0.78,0.62,0.66,0.79,0.74,0.74,0.59,Upgrade
11,EV/EBITDA Ratio,16.32,14.49,12.59,12.18,11.38,15.75,18.08,20.34,21.96,20.18,18.93,25.27,15.47,17.46,12.43,9.06,9.47,10.88,9.99,9.62,8.05,Upgrade
12,EV/EBIT Ratio,25.45,-,18.34,17.18,16.03,23.64,28.15,31.89,34.60,30.81,26.73,37.56,21.77,24.38,17.37,12.36,13.39,15.77,14.56,13.54,10.57,Upgrade
13,EV/FCF Ratio,-,-,-,-,-,-127.05,-,-73.60,-,-,-16.59,-11.22,-,-,-,-,-,-87.61,-,15.90,22.66,Upgrade
14,Debt / Equity Ratio,1.49,1.49,1.49,1.46,1.34,1.33,1.47,-,1.45,1.46,1.35,1.43,1.23,1.18,0.93,0.88,0.91,0.87,0.89,0.60,0.46,Upgrade
15,Debt / EBITDA Ratio,8.54,42.07,7.72,7.41,4.50,7.84,6.15,-,8.25,14.80,5.53,8.95,5.74,5.47,5.59,3.32,3.62,3.86,3.61,2.81,1.96,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-59.29,-,-,-,-,-6.00,-3.53,-,-,-,-,-,-33.32,-,4.07,4.68,Upgrade
17,Asset Turnover,-,1.34,1.33,1.26,-,-,-,1.20,1.27,1.43,1.16,1.50,1.60,1.42,1.49,1.48,1.56,1.64,1.48,1.30,Upgrade,
18,Inventory Turnover,-,-,6.03,6.10,5.92,-,-,-,5.37,5.61,6.02,4.71,6.20,6.20,5.66,6.63,7.28,8.02,8.56,7.95,6.72,Upgrade
19,Quick Ratio,-,-,0.89,0.98,1.05,1.02,1.05,-,0.95,0.91,0.87,0.84,0.86,0.88,0.86,0.98,0.99,0.99,1.02,1.14,1.22,Upgrade
20,Current Ratio,-,-,1.43,1.47,1.58,1.51,1.50,-,1.47,1.36,1.29,1.29,1.32,1.36,1.44,1.49,1.45,1.41,1.46,1.64,1.78,Upgrade
