,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,479.82,353.28,500.02,-493.32,1376,-51.72,881.54,-91.89,1069,260.65,601.19,-256.67,1179,134.45,669.58,-3436,4332,-405.12,1216,-3533,Upgrade
1,Other Revenue,-103.2,103.2,-,1104,-836.04,836.04,-,1119,-456.88,456.88,-,1206,-464.88,464.88,-,2660,-2363,2363,-,4845,Upgrade
2,Revenue,376.62,456.49,500.02,610.23,540.12,784.32,881.54,1027,611.88,717.53,601.19,949.14,714.51,599.33,669.58,-775.94,1969,1958,1216,1313,Upgrade
3,Revenue Growth (YoY),-30.27%,-41.80%,-43.28%,-40.60%,-11.73%,9.31%,46.63%,8.24%,-14.36%,19.72%,-10.21%,-,-63.72%,-69.39%,-44.92%,-,-12.10%,-6.49%,-12.29%,-15.79%,Upgrade
4,Cost of Revenue,277.43,297.81,305.8,433.03,381.54,588.96,731.86,778.87,459.58,511.49,474.04,722.74,509.24,400.76,443.01,-1054,1729,1776,976.25,1080,Upgrade
5,Gross Profit,99.18,158.68,194.22,177.2,158.58,195.36,149.67,248.51,152.3,206.04,127.15,226.4,205.27,198.57,226.57,278.17,240.49,181.69,239.48,232.75,Upgrade
6,"Selling, General & Admin",35.63,39.44,42.02,61.72,50.46,50.2,40.31,64.41,34.37,32.32,36.32,69.11,32.5,38.46,39.19,78.47,36.5,36.92,34.19,74.2,Upgrade
7,Other Operating Expenses,-9.37,8.41,5.91,12.69,6.09,8.07,3.49,24.8,5.68,5.26,2.69,20.7,-5.54,2.85,2.77,25.25,0.01,-1.28,3.81,17.13,Upgrade
8,Operating Expenses,1514,723.26,49.88,134.53,-3.26,102.13,0.27,144.64,-15.27,96.25,-18.98,95.85,22.52,42.04,40.86,83.04,58.34,35.89,37.83,92.08,Upgrade
