,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2790,2785,2608,4780,5401,6565,5676,6512,6704,5760,6032,7035,5423,5386,5346,5570,5745,5554,5726,5581,5923,Upgrade
1,Market Cap Growth,-57.58%,-57.58%,-54.06%,-26.60%,-19.43%,13.96%,-5.90%,-7.43%,23.64%,6.95%,12.84%,26.29%,-5.62%,-3.01%,-6.63%,-0.19%,-3.00%,-6.18%,-14.87%,-30.18%,12.44%,Upgrade
2,Enterprise Value,9095,7867,7690,9894,10515,11658,11226,13702,13894,12422,13324,12935,11322,12702,12151,13960,14136,13711,14207,14190,14532,Upgrade
3,Last Close Price,1.49,1.47,1.38,2.48,2.84,3.45,2.96,3.38,3.48,2.97,3.12,3.67,2.79,2.77,2.75,2.85,2.95,2.83,2.93,2.81,2.96,Upgrade
4,PE Ratio,-,-,-,60.94,65.80,68.67,59.15,60.48,52.51,89.69,58.16,58.46,-,31.29,29.54,29.19,30.72,32.01,33.36,32.75,35.33,Upgrade
5,Forward PE,-,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,Upgrade
6,PS Ratio,1.59,1.43,1.24,1.96,1.92,2.03,1.72,2.01,2.27,2.00,2.02,2.46,1.85,4.46,2.17,1.46,1.32,0.86,0.85,0.81,0.84,Upgrade
7,PB Ratio,0.65,0.59,0.46,0.70,0.79,0.96,0.83,0.96,0.99,0.86,0.90,1.05,0.81,0.81,0.80,0.84,0.87,0.85,0.88,0.86,0.92,Upgrade
8,P/TBV Ratio,0.66,0.66,0.51,0.75,0.85,1.04,0.90,1.03,1.07,0.92,0.97,1.13,0.88,0.86,0.86,0.90,0.94,0.91,0.95,0.93,0.99,Upgrade
9,P/FCF Ratio,-,-,5.03,5.83,5.15,4.33,4.65,5.74,10.08,-,4.91,-,5.46,14.61,-,15.02,10.60,-,6.64,9.05,16.00,Upgrade
10,P/OCF Ratio,-,-,4.46,5.43,4.67,4.03,4.28,5.22,8.90,-,3.65,-,3.54,7.10,11.70,9.14,7.46,7.47,5.26,6.60,8.68,Upgrade
11,EV/Sales Ratio,4.68,4.05,3.65,4.06,3.73,3.61,3.40,4.23,4.70,4.31,4.47,4.52,3.86,10.52,4.94,3.65,-,2.12,2.11,2.07,2.07,Upgrade
12,EV/EBITDA Ratio,-,-,-,11.54,12.19,12.63,12.11,14.49,14.77,12.87,13.47,12.58,10.52,11.05,10.60,12.19,12.19,12.44,12.84,12.33,13.09,Upgrade
13,EV/EBIT Ratio,-,-,-,22.38,23.52,22.93,21.84,25.82,26.35,22.42,23.41,21.00,17.27,17.64,16.89,19.70,19.50,20.46,20.85,19.51,20.95,Upgrade
14,EV/FCF Ratio,-15.31,-,14.83,12.06,10.03,7.68,9.20,12.07,20.90,-,10.84,-,11.40,34.45,-,37.64,26.08,-,16.47,23.02,39.27,Upgrade
15,Debt / Equity Ratio,1.37,1.37,1.12,0.94,0.94,0.94,1.01,0.97,1.15,1.23,1.17,1.26,1.26,1.06,1.31,1.13,1.39,1.40,1.34,1.47,1.21,Upgrade
16,Debt / EBITDA Ratio,-,-,-,6.53,10.91,6.04,8.68,6.53,9.08,7.67,8.92,8.52,7.84,6.03,7.56,6.35,7.49,7.95,8.57,7.69,7.81,Upgrade
17,Debt / FCF Ratio,-,-,12.16,7.91,6.13,4.23,5.61,5.82,11.68,-,6.37,-,8.48,19.18,-,20.26,16.89,-,10.10,15.45,20.99,Upgrade
18,Asset Turnover,0.10,0.11,0.12,0.14,0.12,0.18,0.20,0.23,0.14,0.16,0.13,0.21,0.16,0.13,0.15,-,0.44,0.44,0.27,0.30,Upgrade,
19,Inventory Turnover,76.80,63.34,69.33,97.23,115.96,85.96,169.96,254.22,115.19,42.10,71.89,147.89,211.26,8.43,3.65,8.49,-,25.40,22.99,25.58,34.66,Upgrade
20,Quick Ratio,0.06,0.06,0.21,0.33,0.32,0.30,0.36,0.28,0.36,0.32,0.35,0.41,0.56,0.62,0.65,0.61,0.69,0.45,0.37,0.23,0.17,Upgrade
21,Current Ratio,0.07,0.07,0.21,0.41,0.39,0.42,0.43,0.36,0.42,0.43,0.43,0.65,0.64,0.76,0.83,0.81,0.75,0.58,0.48,0.33,0.22,Upgrade
22,Return on Equity (ROE),-74.92%,-75.35%,1.27%,2.12%,0.00%,1.09%,1.40%,3.00%,0.09%,1.81%,2.59%,-0.88%,2.37%,2.75%,3.03%,1.84%,3.02%,3.54%,3.02%,1.21%,Upgrade,
23,Return on Assets (ROA),-23.30%,-8.56%,2.10%,0.61%,2.30%,1.34%,2.15%,1.46%,2.33%,1.51%,1.99%,1.80%,2.57%,2.18%,2.55%,2.67%,2.53%,2.03%,2.84%,2.04%,Upgrade,
24,Return on Capital (ROIC),-30.69%,-11.15%,2.71%,0.81%,3.01%,1.72%,2.68%,1.76%,2.84%,1.85%,2.41%,2.26%,3.14%,2.65%,3.11%,3.09%,2.94%,2.33%,3.34%,2.39%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,4.53%,4.65%,5.15%,5.18%,5.49%,5.26%,5.59%,5.78%,5.19%,5.37%,5.82%,5.67%,5.57%,5.81%,5.41%,5.85%,6.64%,6.44%,Upgrade
26,Earnings Yield,-74.98%,-75.13%,-43.05%,1.64%,1.52%,1.46%,1.69%,1.65%,1.90%,1.11%,1.72%,1.71%,2.33%,3.20%,3.38%,3.43%,3.25%,3.12%,3.00%,3.05%,2.83%,Upgrade
27,FCF Yield,-21.28%,-21.33%,19.89%,17.16%,19.41%,23.12%,21.51%,17.43%,9.92%,13.46%,20.38%,11.51%,18.31%,6.84%,2.37%,6.66%,9.44%,9.39%,15.06%,11.05%,6.25%,Upgrade
28,Dividend Yield,1.34%,-,-,-,0.70%,-,-,-,-,-,-,-,0.72%,-,-,-,0.68%,-,-,-,0.68%,Upgrade
29,Payout Ratio,0.00%,-,-,537.15%,250.02%,94482.31%,622.68%,570.04%,189.29%,21401.69%,524.38%,325.96%,-,277.33%,348.32%,311.40%,304.51%,285.01%,262.29%,226.54%,561.81%,Upgrade
30,Buyback Yield / Dilution,2.06%,-4.64%,1.46%,-1.51%,13.80%,2.03%,-17.99%,13.58%,-27.55%,2.45%,13.99%,-13.99%,-0.21%,0.22%,-0.00%,0.00%,0.62%,-0.38%,-0.24%,0.00%,-0.41%,Upgrade
31,Total Shareholder Return,3.40%,-4.64%,1.46%,-1.51%,14.50%,2.03%,-17.99%,13.58%,-27.55%,2.45%,13.99%,-13.99%,0.50%,0.22%,-0.00%,0.00%,1.30%,-0.38%,-0.24%,0.00%,0.27%,Upgrade
