,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,240.05,209.46,361.39,370.49,336.65,415.82,681.66,695.09,669.75,486.62,Upgrade
1,Cash & Short-Term Investments,240.05,209.46,361.39,370.49,336.65,415.82,681.66,695.09,669.75,486.62,Upgrade
2,Cash Growth,-33.58%,-43.46%,7.35%,-10.90%,-50.61%,-40.18%,1.78%,42.84%,71.80%,37.06%,Upgrade
3,Accounts Receivable,351.34,448.81,350.96,454.62,531.66,563.2,466.32,462.04,546.25,648.58,Upgrade
4,Other Receivables,84.2,165.6,69.37,73.75,65.53,48.27,40.2,38.22,56.46,87.95,Upgrade
5,Receivables,447.01,625.59,431.19,594.19,610.69,624.86,522.53,519.82,622.15,781.92,Upgrade
6,Inventory,860.7,786.19,893.81,1155,1349,1360,1235,1117,1145,1239,Upgrade
7,Prepaid Expenses,11.12,12.48,12.78,11.89,13.05,25.5,15.85,9.16,11.47,12.64,Upgrade
8,Other Current Assets,31.27,41.48,77.9,60.4,56.2,61.61,60.64,55.09,48.55,68.52,Upgrade
9,Total Current Assets,1590,1675,1777,2192,2366,2488,2516,2397,2497,2589,Upgrade
10,"Property, Plant & Equipment",693.53,755.32,717.44,862.89,983.88,1056,1052,1030,1094,1330,Upgrade
11,Long-Term Investments,14.99,15.09,16.53,16.03,15.85,15.27,15.02,14.86,17.87,17.82,Upgrade
12,Goodwill,185.59,185.59,200.09,200.09,200.09,200.09,200.09,200.09,200.09,200.09,Upgrade
13,Other Intangible Assets,14.15,15.56,16.98,18.39,19.81,21.22,22.63,24.05,25.46,48.73,Upgrade
14,Long-Term Deferred Tax Assets,136.05,135.66,151.67,136.19,135.29,115.08,94.69,92.88,79.97,70.94,Upgrade
15,Other Long-Term Assets,56.57,47.64,31.75,39.25,51.68,49.3,41.73,60.52,59.19,84.47,Upgrade
16,Total Assets,2691,2830,2912,3465,3772,3945,3942,3819,3973,4344,Upgrade
17,Accounts Payable,309.36,306.88,165.66,158.4,326.37,332.28,339.34,257.53,250.34,252.25,Upgrade
18,Accrued Expenses,188.72,193.38,174.97,219.64,217.21,229.3,208.63,223.52,191.79,212.93,Upgrade
19,Short-Term Debt,2.41,1.86,4.9,4.9,4.72,4.31,4.42,7.42,4.87,4.9,Upgrade
20,Current Portion of Long-Term Debt,462.48,472.76,548.35,789.24,819.04,942.22,907.35,889.24,951.13,874.88,Upgrade
21,Current Portion of Leases,93.71,94.61,89.21,116.89,127.2,112.83,114.9,141.6,149.75,179.3,Upgrade
22,Current Income Taxes Payable,48.56,48.04,63.15,69.68,82,74.37,79.11,79.46,79.33,89.71,Upgrade
23,Current Unearned Revenue,55.37,35.67,30.74,24.6,14.03,23.56,19.98,15.98,31.8,25.48,Upgrade
24,Other Current Liabilities,38.93,44.81,59.09,55.53,58.42,62.15,60.23,81.83,98.54,171.07,Upgrade
25,Total Current Liabilities,1200,1198,1136,1439,1649,1781,1734,1697,1758,1811,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,-,141.43,146.25,Upgrade
27,Long-Term Leases,143.82,177.58,119.18,150.29,191.9,197.71,179.36,125.81,157.32,227.2,Upgrade
28,Long-Term Unearned Revenue,-,-,-,-,6.66,9.37,6.09,10.14,13.71,23.94,Upgrade
29,Long-Term Deferred Tax Liabilities,8.99,6.78,6.85,7.55,7.15,7.45,7.53,7.74,7.72,7.71,Upgrade
30,Other Long-Term Liabilities,8.23,6.88,5.72,8.7,7.99,7.06,9.31,10.42,14.38,14.99,Upgrade
31,Total Liabilities,1361,1389,1268,1605,1863,2003,1936,1851,2092,2231,Upgrade
32,Common Stock,128.44,128.44,128.44,128.44,128.44,128.44,128.44,128.44,128.44,128.44,Upgrade
33,Additional Paid-In Capital,-,692.23,-,692.23,-,692.23,-,692.23,-,692.23,Upgrade
34,Retained Earnings,-,497.84,-,873.13,-,863.06,-,929.48,-,1163,Upgrade
35,Comprehensive Income & Other,1223,143.18,1543,172.34,1799,275.37,1887,222.66,1844,173.18,Upgrade
36,Total Common Equity,1351,1462,1672,1866,1927,1959,2016,1973,1972,2157,Upgrade
37,Minority Interest,-20.73,-20.91,-28.13,-6.37,-17.56,-16.44,-9.91,-4.46,-91.03,-43.82,Upgrade
38,Shareholders' Equity,1330,1441,1644,1860,1910,1943,2006,1968,1881,2113,Upgrade
39,Total Liabilities & Equity,2691,2830,2912,3465,3772,3945,3942,3819,3973,4344,Upgrade
40,Total Debt,702.41,746.81,761.63,1061,1143,1257,1206,1164,1405,1433,Upgrade
41,Net Cash (Debt),-462.36,-537.36,-400.24,-690.83,-806.2,-841.25,-524.37,-468.99,-734.75,-945.91,Upgrade
42,Net Cash Per Share,-0.36,-,-0.31,-,-0.63,-0.65,-0.41,-,-0.57,-,Upgrade
43,Filing Date Shares Outstanding,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,Upgrade
44,Total Common Shares Outstanding,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,Upgrade
45,Working Capital,390.62,477.17,641.01,753.47,716.78,707.28,782.15,700.03,739.4,778.55,Upgrade
46,Book Value Per Share,1.05,1.14,1.30,1.45,1.50,1.53,1.57,1.54,1.54,1.68,Upgrade
47,Tangible Book Value,1151,1261,1455,1648,1707,1738,1793,1749,1747,1908,Upgrade
48,Tangible Book Value Per Share,0.90,0.98,1.13,1.28,1.33,1.35,1.40,1.36,1.36,1.49,Upgrade
49,Land,-,935.78,-,931.73,-,1160,-,1005,-,280.23,Upgrade
50,Machinery,-,930.4,-,938.04,-,947.89,-,909.16,-,906.27,Upgrade
51,Construction In Progress,-,4.54,-,6.58,-,6.22,-,5.96,-,12,Upgrade
52,Leasehold Improvements,-,440.12,-,501.51,-,672.85,-,619.57,-,599.1,Upgrade
