,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19253,20041,17797,17129,23052,27249,27319,28256,27489,28884,36057,34732,42732,41307,48936,42622,45282,35788,32282,20153,22012,Upgrade
1,Market Cap Growth,-26.45%,-26.45%,-34.85%,-39.38%,-16.14%,-5.66%,-24.23%,-18.64%,-35.67%,-30.07%,-26.32%,-18.51%,-5.63%,15.42%,51.59%,111.49%,105.71%,66.44%,97.00%,43.29%,105.61%,Upgrade
2,Enterprise Value,19936,20685,18306,17372,23295,27601,27647,27818,27051,28227,35357,33179,41197,40503,48167,41676,45417,36014,32571,20416,22446,Upgrade
3,Last Close Price,19.31,20.10,17.85,17.09,23.00,27.19,27.26,28.09,27.33,28.72,35.61,34.16,42.03,40.63,48.14,41.83,44.44,36.60,33.01,20.55,22.45,Upgrade
4,PE Ratio,31.65,32.83,30.65,29.58,40.50,56.66,66.13,68.52,55.30,44.39,44.87,42.49,53.74,54.38,68.93,66.11,78.91,64.19,63.20,40.65,43.98,Upgrade
5,Forward PE,23.31,23.93,21.67,20.78,27.12,31.32,32.58,32.87,30.26,25.60,32.61,33.40,44.01,45.18,58.64,54.84,56.39,50.20,50.36,33.10,35.56,Upgrade
6,PS Ratio,4.78,4.96,4.49,4.39,5.97,7.76,8.31,9.07,8.68,8.67,10.55,10.28,13.52,13.83,16.65,15.93,17.81,14.64,14.69,9.27,10.22,Upgrade
7,PB Ratio,2.96,2.83,2.53,2.47,3.40,4.07,4.17,4.39,4.36,4.62,5.83,5.65,6.96,7.01,8.63,7.69,8.43,8.18,7.69,4.96,5.57,Upgrade
8,P/TBV Ratio,4.48,4.48,4.03,3.96,5.50,6.49,6.70,7.10,6.56,6.98,8.84,8.58,10.58,10.81,13.50,12.12,13.60,15.28,14.79,9.62,11.14,Upgrade
9,P/FCF Ratio,177.51,184.77,89.16,-,112.93,546.81,-112.30,-,-,-,-994.97,-,1384.67,174.83,149.35,-,81.77,77.77,78.48,65.17,76.38,Upgrade
10,P/OCF Ratio,29.15,29.15,25.30,24.16,35.74,81.63,175.37,-,135.03,57.36,60.53,-,74.73,66.36,76.77,-,58.64,60.77,58.23,43.66,45.46,Upgrade
11,PEG Ratio,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,Upgrade
12,EV/Sales Ratio,4.94,5.12,4.62,4.45,6.04,7.86,8.41,8.93,8.54,8.47,10.34,9.82,13.03,13.56,16.38,15.57,17.86,14.74,14.82,9.39,10.42,Upgrade
13,EV/EBITDA Ratio,19.94,21.64,19.83,19.22,26.49,37.61,42.93,46.82,41.15,31.61,33.77,30.00,38.38,39.19,47.95,44.66,53.20,47.22,47.76,31.37,33.19,Upgrade
14,EV/EBIT Ratio,28.05,29.10,26.41,25.13,34.16,50.02,58.97,64.25,53.77,37.86,39.11,34.32,43.90,44.87,54.76,51.20,61.36,54.99,56.33,36.99,38.61,Upgrade
15,EV/FCF Ratio,183.81,190.71,91.71,-,114.12,553.86,-113.64,-,-,-,-975.66,-,1334.92,171.43,147.00,-,82.02,78.26,79.18,66.02,77.88,Upgrade
16,Debt / Equity Ratio,0.10,0.10,0.10,0.09,0.10,0.07,0.07,0.05,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,-,0.02,0.07,0.08,0.08,Upgrade
17,Debt / EBITDA Ratio,0.74,0.79,0.56,0.73,0.77,0.60,0.40,0.41,0.19,0.12,0.05,0.05,0.05,0.01,0.01,0.01,-,0.08,0.33,0.51,0.49,Upgrade
18,Debt / FCF Ratio,6.85,6.85,3.37,-,3.20,9.75,-1.87,-,-,-,-1.39,-,2.06,0.05,0.04,-,-,0.16,0.68,1.00,1.07,Upgrade
19,Asset Turnover,0.44,0.50,0.37,0.49,0.44,0.52,0.41,0.38,0.37,0.47,0.43,0.46,0.46,0.54,0.40,0.52,0.60,0.47,0.40,0.52,Upgrade,
20,Inventory Turnover,2.82,2.76,2.97,2.34,3.20,2.84,2.88,2.14,2.22,2.07,2.38,2.51,2.83,2.65,3.01,2.24,3.16,2.93,2.11,1.70,2.29,Upgrade
21,Quick Ratio,1.82,1.82,2.04,1.92,1.97,2.16,2.27,2.43,2.84,2.60,2.40,2.85,4.01,4.63,4.68,4.47,4.62,2.65,2.06,1.85,1.84,Upgrade
22,Current Ratio,2.49,2.49,2.69,2.64,2.55,2.85,3.07,3.58,3.99,3.63,3.28,3.81,4.87,5.83,6.00,5.80,5.60,3.77,2.94,2.73,2.69,Upgrade
23,Return on Equity (ROE),9.54%,12.89%,8.54%,8.04%,8.27%,13.33%,8.28%,3.04%,3.97%,13.44%,13.69%,13.59%,15.29%,16.18%,14.14%,14.12%,15.95%,15.43%,11.87%,15.66%,Upgrade,
24,Return on Assets (ROA),4.88%,6.27%,4.71%,4.07%,4.74%,6.83%,5.09%,0.36%,2.50%,6.12%,7.40%,8.27%,8.55%,9.93%,8.12%,9.85%,10.58%,9.27%,6.46%,6.93%,Upgrade,
25,Return on Capital (ROIC),5.72%,7.35%,5.56%,4.83%,5.65%,8.09%,6.00%,0.43%,3.08%,7.52%,9.18%,10.47%,10.17%,11.13%,9.13%,11.09%,11.91%,10.41%,7.27%,7.80%,Upgrade,
26,Return on Capital Employed (ROCE),9.26%,9.26%,9.13%,9.21%,9.29%,7.59%,6.55%,6.16%,7.52%,11.25%,13.78%,14.91%,13.44%,13.44%,15.17%,14.30%,13.51%,14.67%,13.48%,13.28%,14.27%,Upgrade
27,Earnings Yield,3.17%,3.05%,3.26%,3.38%,2.47%,1.76%,1.51%,1.46%,1.81%,2.25%,2.23%,2.35%,1.86%,1.84%,1.45%,1.51%,1.27%,1.56%,1.58%,2.46%,2.27%,Upgrade
28,FCF Yield,0.56%,0.54%,1.12%,1.37%,0.89%,0.18%,-0.89%,-0.98%,-1.24%,-0.75%,-0.10%,0.09%,0.07%,0.57%,0.67%,0.89%,1.22%,1.29%,1.27%,1.53%,1.31%,Upgrade
29,Dividend Yield,0.52%,-,-,-,0.43%,-,-,-,0.37%,-,-,-,0.26%,-,-,-,0.23%,-,-,-,0.27%,Upgrade
30,Payout Ratio,25.83%,30.24%,52.39%,3.56%,2.93%,9.06%,51.04%,1.20%,0.44%,-,56.26%,4.66%,4.01%,-,48.16%,-,0.38%,1.39%,42.32%,3.20%,-,Upgrade
31,Buyback Yield / Dilution,-0.01%,0.11%,-1.29%,0.31%,0.78%,-4.79%,5.73%,-3.81%,2.26%,1.88%,2.00%,-1.28%,-6.89%,0.21%,-20.33%,6.43%,-1.18%,1.85%,6.54%,-4.75%,-10.37%,Upgrade
32,Total Shareholder Return,0.51%,0.11%,-1.29%,0.31%,1.22%,-4.79%,5.73%,-3.81%,2.62%,1.88%,2.00%,-1.28%,-6.63%,0.21%,-20.33%,6.43%,-0.95%,1.85%,6.54%,-4.75%,-10.10%,Upgrade
