,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,59377,64263,66461,62195,58473,46718,53774,59857,59087,51704,43729,50904,52295,58310,59291,64646,64280,65115,66788,67184,67050,Upgrade
1,Market Cap Growth,37.55%,37.55%,23.59%,3.91%,-1.04%,-9.64%,22.97%,17.59%,12.99%,-11.33%,-26.25%,-21.26%,-18.65%,-10.45%,-11.23%,-3.78%,-4.13%,-13.53%,-25.42%,34.57%,22.84%,Upgrade
2,Enterprise Value,42688,46892,47720,44047,42382,33833,38987,44141,41693,35132,26889,31234,30723,42991,38366,44896,42588,47836,47721,48037,44773,Upgrade
3,Last Close Price,3.40,3.47,3.25,3.36,2.81,2.45,2.36,2.79,2.57,2.27,1.92,2.33,2.06,2.36,2.33,2.37,2.43,1.98,1.94,2.54,2.80,Upgrade
4,PE Ratio,9.98,17.32,18.35,17.80,15.85,12.20,13.92,15.72,14.11,12.59,11.43,12.55,12.69,14.51,13.72,13.84,13.89,14.36,16.89,20.16,17.74,Upgrade
5,Forward PE,8.47,8.93,8.19,8.55,7.80,6.08,6.17,7.02,6.86,6.37,5.47,6.19,5.62,5.96,5.77,5.98,6.91,5.60,5.86,7.29,8.70,Upgrade
6,PS Ratio,1.07,1.85,1.81,1.67,1.50,1.15,1.32,1.44,1.27,1.14,0.99,1.12,1.09,1.24,1.18,1.24,1.30,1.37,1.56,1.71,1.57,Upgrade
7,PB Ratio,0.76,1.22,1.21,1.18,1.09,0.87,1.04,1.17,1.07,0.97,0.86,0.95,0.92,1.05,1.18,1.23,1.21,1.24,1.36,1.44,1.42,Upgrade
8,P/TBV Ratio,1.35,1.35,1.35,1.32,1.21,0.97,1.16,1.30,1.20,1.08,0.95,1.06,1.02,1.17,1.32,1.36,1.34,1.38,1.50,1.61,1.58,Upgrade
9,P/FCF Ratio,-,-,11.19,11.10,11.29,30.79,-,35.77,-,33.28,27.36,-,-,25.01,14.69,20.75,-,43.57,98.44,-,-,Upgrade
10,P/OCF Ratio,-,-,9.59,9.81,9.90,20.61,34.18,24.06,-,21.97,17.71,-,-,17.16,12.21,15.13,-,18.23,24.76,24.21,-,Upgrade
11,PEG Ratio,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.28,1.36,0.69,0.63,0.63,0.63,0.63,0.69,0.93,Upgrade
12,EV/Sales Ratio,1.23,1.35,1.30,1.18,1.09,0.83,0.96,1.06,0.90,0.77,0.61,0.69,0.64,0.91,0.76,0.86,0.86,1.00,1.12,1.22,1.05,Upgrade
13,EV/EBITDA Ratio,7.58,8.32,9.88,9.58,8.73,6.84,7.73,9.16,7.91,6.76,5.45,5.88,5.70,8.27,6.82,7.36,7.10,8.26,8.79,10.20,9.02,Upgrade
14,EV/EBIT Ratio,8.57,9.42,11.50,11.12,10.05,7.82,8.74,10.45,8.96,7.68,6.24,6.68,6.50,9.44,7.65,8.17,7.84,9.16,9.77,11.43,10.07,Upgrade
15,EV/FCF Ratio,-,-,8.03,7.86,8.18,22.30,-,26.38,-,22.61,16.82,-,-,18.44,9.50,14.41,-,32.01,70.34,-,-,Upgrade
16,Debt / Equity Ratio,0.07,0.07,0.07,0.08,0.07,0.12,0.12,0.13,0.12,0.10,0.10,0.09,0.08,0.08,0.07,0.06,0.07,0.06,0.07,0.07,0.07,Upgrade
17,Debt / EBITDA Ratio,0.66,0.48,0.77,0.72,0.91,1.49,1.37,1.01,1.52,1.02,1.39,0.59,1.02,0.85,0.78,0.41,0.89,0.46,0.58,0.51,1.14,Upgrade
18,Debt / FCF Ratio,-,-,0.65,0.76,0.73,4.29,-,4.10,-,3.55,3.18,-,-,1.89,0.83,0.99,-,2.18,5.06,-,-,Upgrade
19,Asset Turnover,-,0.22,0.26,0.22,0.42,0.27,0.31,0.26,0.46,0.30,0.41,0.25,0.49,0.28,0.43,0.25,0.63,0.38,0.39,0.21,Upgrade,
20,Inventory Turnover,-,-,4.83,5.78,5.44,11.81,7.97,9.22,8.88,15.22,9.79,13.35,8.27,15.76,7.79,12.58,7.50,20.53,10.96,11.78,6.56,Upgrade
21,Quick Ratio,-,-,1.32,1.32,1.33,1.32,1.35,1.32,1.37,1.35,1.40,1.34,1.42,1.40,1.31,1.33,1.42,1.37,1.45,1.43,1.49,Upgrade
22,Current Ratio,-,-,1.41,1.41,1.42,1.40,1.43,1.40,1.44,1.42,1.47,1.42,1.51,1.48,1.39,1.43,1.51,1.46,1.54,1.51,1.59,Upgrade
23,Return on Equity (ROE),6.19%,7.02%,9.31%,5.79%,8.76%,7.03%,11.14%,6.51%,9.87%,6.58%,12.67%,6.46%,9.40%,5.94%,12.37%,5.96%,12.12%,8.93%,13.09%,5.20%,Upgrade,
24,Return on Assets (ROA),-,2.10%,2.51%,1.71%,1.60%,1.98%,2.95%,1.81%,2.13%,1.51%,3.50%,1.88%,1.98%,1.81%,3.26%,1.69%,3.15%,2.99%,3.57%,1.36%,Upgrade,
25,Return on Capital (ROIC),7.98%,4.69%,5.60%,3.75%,3.47%,4.33%,6.44%,3.99%,4.79%,3.41%,7.77%,4.15%,4.54%,4.25%,7.34%,3.73%,6.92%,6.47%,7.61%,2.89%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,7.03%,6.99%,7.27%,7.45%,7.95%,7.58%,7.76%,7.84%,7.61%,7.97%,7.55%,7.51%,9.22%,9.72%,9.50%,9.30%,9.22%,8.39%,8.72%,Upgrade
27,Earnings Yield,6.25%,5.77%,5.45%,5.62%,6.31%,8.20%,7.18%,6.36%,7.09%,7.94%,8.75%,7.75%,7.88%,6.89%,7.29%,7.23%,7.20%,6.97%,6.25%,5.43%,5.95%,Upgrade
28,FCF Yield,-,8.94%,9.01%,8.86%,3.25%,1.34%,2.80%,2.07%,3.00%,3.65%,3.17%,5.38%,4.00%,6.81%,4.82%,2.74%,2.30%,1.02%,1.36%,3.46%,Upgrade,
29,Dividend Yield,5.49%,-,-,-,-,7.64%,-,-,-,8.47%,-,-,-,8.86%,-,-,-,11.98%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,233.41%,5.17%,8.49%,29.38%,226.53%,8.56%,-,19.66%,266.86%,2.33%,-,-,380.84%,3.50%,8.70%,74.05%,158.95%,3.35%,10.47%,Upgrade
31,Buyback Yield / Dilution,-0.28%,-0.30%,-2.10%,-10.71%,10.84%,11.22%,-9.20%,4.98%,-4.62%,-18.69%,16.69%,6.30%,-10.54%,8.23%,2.50%,-33.24%,22.56%,-29.91%,-23.46%,12.01%,-30.56%,Upgrade
32,Total Shareholder Return,5.21%,-0.30%,-2.10%,-10.71%,10.84%,18.85%,-9.20%,4.98%,-4.62%,-10.23%,16.69%,6.30%,-10.54%,17.08%,2.50%,-33.24%,22.56%,-17.93%,-23.46%,12.01%,-30.56%,Upgrade
