,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,11826,6716,7588,6509,12019,8164,8972,7491,12874,8702,11302,6941,12661,7587,11176,6572,15920,9383,9392,5150,Upgrade
1,Other Revenue,-,-152.47,152.47,-,356.78,-170.26,170.26,-,384.45,-140.69,140.69,-,362.83,-117.4,117.4,-,280.12,-79.52,79.52,-,Upgrade
2,Revenue,11826,6564,7741,6509,12375,7994,9142,7491,13258,8561,11442,6941,13024,7470,11293,6572,16200,9304,9471,5150,Upgrade
3,Revenue Growth (YoY),-4.44%,-17.89%,-15.33%,-13.10%,-6.66%,-6.63%,-20.10%,7.92%,1.80%,14.61%,1.32%,5.62%,-19.61%,-19.71%,19.24%,27.61%,19.78%,22.27%,-24.99%,-34.69%,Upgrade
4,Cost of Revenue,-14557,4490,5342,4725,9084,5906,6690,5792,9847,6714,8847,5273,10446,5659,8910,4830,13174,7043,7255,3798,Upgrade
5,Gross Profit,26382,2074,2399,1784,3291,2088,2452,1699,3412,1848,2595,1668,2577,1810,2383,1741,3026,2261,2216,1352,Upgrade
6,"Selling, General & Admin",-2014,697.3,654.64,662.44,1217,699.02,679.58,633.69,1104,731.59,664.52,602.11,869.09,701.05,632.96,710.65,990.09,750.93,547.75,553.48,Upgrade
7,Research & Development,-1161,411.08,374.14,376.27,775.62,437.99,342.72,305.95,608.89,432.34,360.32,288.26,660.68,334.4,333.56,309.85,603.7,320.4,240.99,269.18,Upgrade
8,Other Operating Expenses,28009,-77.93,25.83,3.39,188.91,-1.67,-59.62,-62.28,249.01,-22.44,-49.13,-85.81,30.14,2.31,-28.84,17.83,122.91,17.37,-16.89,6.41,Upgrade
9,Operating Expenses,24693,1081,1211,974.98,2536,1152,1062,851.67,2426,1162,1043,846.72,1729,1040,998.67,1033,1738,1075,820.61,824.02,Upgrade
10,Operating Income,1689,993.26,1188,809.29,755.32,935.28,1390,847.03,985.86,685.57,1552,820.96,848.17,770.55,1384,708.36,1288,1186,1396,527.82,Upgrade
11,Interest Expense,-317.39,-8.77,-12.12,-17.79,-16.89,-13.75,-22.9,-23.17,-66.77,-6.79,-11.53,-25.91,-74.62,-2.77,-12.89,-4.06,-17.25,-0.52,-19.61,-5.41,Upgrade
12,Interest & Investment Income,38.69,69,152.94,95.45,193.01,144.16,190.79,124.67,151.53,120.61,162.26,111.05,246.64,70.69,164.58,114.21,94.85,67.26,181.56,130.08,Upgrade
13,Currency Exchange Gain (Loss),-,-11.71,11.71,-,7.95,1.05,-1.05,-,116.09,-47.6,47.6,-,-33.06,7.6,-7.6,-,-71.06,-22.8,22.8,-,Upgrade
14,Other Non Operating Income (Expenses),59.64,5.39,-18.97,-2.95,-31.55,-9.96,-3.65,-9.03,-269.15,107.23,7.77,-20.41,-56.91,-4.91,17.35,-31.71,20.16,-44.93,-12.81,21.57,Upgrade
15,EBT Excluding Unusual Items,1470,1047,1322,884,907.84,1057,1553,939.52,917.56,859.02,1758,885.69,930.23,841.16,1545,786.8,1315,1185,1568,674.06,Upgrade
16,Gain (Loss) on Sale of Assets,-42.52,42.58,0.26,-0.32,-0.73,-0.56,0.73,-0.04,-4.41,5.55,24.24,-0.13,8.18,1.7,19.09,5.68,145.27,25.86,-0.18,0.28,Upgrade
17,Asset Writedown,-7.14,0.71,3.41,3.03,-11.23,-2.38,-2.31,0.92,44.42,-6.65,-0.51,0.51,-3.98,3.98,-8.01,8.01,-1.54,-3.26,-2.93,6.19,Upgrade
18,Legal Settlements,-,-,-,-,-0.51,0.67,-0.67,-,-,0,-0,-,-0.35,0.25,-0.25,-,-0.65,0.07,-0.07,-,Upgrade
19,Other Unusual Items,-,-50.65,50.65,-,249.33,-0.69,0.69,-,259.08,-1.74,1.74,-,136.02,-16.62,16.62,-,125.46,-2.76,2.76,-,Upgrade
20,Pretax Income,1420,1040,1376,886.7,1145,1054,1551,940.4,1217,856.17,1784,886.08,1070,830.46,1573,800.48,1584,1205,1567,680.53,Upgrade
21,Income Tax Expense,655.63,176.67,229.3,173.91,81.02,211.24,219.45,163.74,64.27,100.51,330.14,147.12,47.72,196.66,201.19,135.43,258.91,249.7,166.43,121.41,Upgrade
22,Earnings From Continuing Operations,764.53,863.14,1147,712.79,1064,842.57,1332,776.66,1152,755.66,1454,738.95,1022,633.8,1372,665.06,1325,954.91,1401,559.12,Upgrade
23,Minority Interest in Earnings,363.87,-103.61,-151.96,-108.3,-152.43,-100.34,-186.05,-98.69,-119.95,-88.55,-167.57,-90.94,-156.91,-65.09,-117.42,-78.81,-157.76,-77.69,-130.5,-54.43,Upgrade
24,Net Income,1128,759.53,994.57,604.49,911.24,742.24,1146,677.96,1032,667.11,1286,648.02,865.46,568.71,1254,586.25,1167,877.22,1270,504.69,Upgrade
25,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-94.84,94.84,-,-,-95.36,95.36,-,Upgrade
26,Net Income to Common,1128,759.53,994.57,604.49,911.24,742.24,1146,677.96,1032,667.11,1286,648.02,865.46,663.55,1159,586.25,1167,972.58,1175,504.69,Upgrade
27,Net Income Growth,23.83%,2.33%,-13.20%,-10.84%,-11.74%,11.26%,-10.90%,4.62%,19.29%,17.30%,2.54%,10.54%,-25.83%,-35.17%,-1.26%,16.16%,16.27%,61.14%,-20.18%,-25.39%,Upgrade
