,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2019,Q1 2019,Q4 2018,Q3 2018,Q2 2018,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018",+9 Quarters
0,Cash & Equivalents,290.09,225.26,325.04,622.25,-,81.59,-,74.18,74.18,73.68,73.68,42.52,42.52,40.84,40.84,16.62,16.62,21.31,21.31,15.08,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,Upgrade
2,Trading Asset Securities,147.16,233.62,286.75,50.84,-,40.13,-,-,-,-,-,0.45,0.45,-,-,-,-,-,-,10,Upgrade
3,Cash & Short-Term Investments,437.25,458.88,611.79,673.09,-,121.72,74.18,74.18,74.18,73.68,73.68,42.97,42.97,40.84,40.84,16.62,16.62,21.31,26.31,25.08,Upgrade
4,Cash Growth,-,277.01%,724.72%,807.36%,-,65.20%,0.68%,72.65%,72.65%,80.41%,80.41%,158.47%,158.47%,91.65%,55.22%,-33.70%,-33.70%,40.63%,73.63%,20.60%,Upgrade
5,Accounts Receivable,263.87,261.18,214.59,226.03,-,168.06,-,220.51,220.51,184.18,184.18,157.75,157.75,141.71,141.71,60.89,60.89,69.17,69.17,57.78,Upgrade
6,Other Receivables,6.13,3.55,5.63,0.82,-,0.42,-,0.23,2.49,0.52,0.52,0.28,0.28,9.56,9.56,3.78,3.78,3.81,3.81,-,Upgrade
7,Receivables,270,264.73,220.22,226.85,-,168.48,-,220.74,223,184.71,184.71,158.03,158.03,151.27,151.27,64.66,64.66,72.98,72.98,57.78,Upgrade
8,Inventory,66.36,83.35,80.02,52.2,-,49.83,-,43.95,43.95,67.57,67.57,66.46,66.46,73.78,73.78,35.28,35.28,32.78,32.78,38.48,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.83,-,-,Upgrade
