,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,7190,6976,9148,13063,12066,14275,13557,15474,14241,14960,18452,Upgrade
1,Market Cap Growth,-46.59%,-46.59%,-24.19%,-8.49%,-10.99%,-7.74%,-4.81%,3.43%,-22.82%,27.03%,109.73%,Upgrade
2,Enterprise Value,32750,34199,40603,55778,60927,57785,51829,46312,42165,32985,32957,Upgrade
3,Last Close Price,2.02,1.92,2.39,3.35,2.98,3.61,3.18,3.57,3.10,3.20,3.79,Upgrade
4,PE Ratio,4.56,4.43,3.61,5.00,3.39,2.54,2.19,2.55,2.74,3.61,4.95,Upgrade
5,Forward PE,3.84,3.20,2.46,3.21,2.56,2.22,1.98,2.46,2.63,3.12,4.44,Upgrade
6,PS Ratio,0.13,0.13,0.15,0.22,0.19,0.21,0.21,0.24,0.28,0.41,0.58,Upgrade
7,PB Ratio,0.21,0.17,0.22,0.32,0.29,0.33,0.31,0.43,0.44,0.59,0.77,Upgrade
8,P/TBV Ratio,0.20,0.20,0.27,0.39,0.36,0.41,0.38,0.49,0.50,0.66,0.84,Upgrade
9,P/FCF Ratio,1.51,1.46,0.92,1.54,22.05,-4.29,-,-,-12.08,-,-,Upgrade
10,P/OCF Ratio,1.45,1.45,0.91,1.54,21.94,-4.30,-,-,-12.29,-,-,Upgrade
11,PEG Ratio,-,-,-,-,-,-,0.13,0.18,0.13,0.12,0.23,Upgrade
12,EV/Sales Ratio,0.60,0.62,0.65,0.94,0.94,0.85,0.78,0.73,0.83,0.89,1.03,Upgrade
13,EV/EBITDA Ratio,8.25,8.81,6.67,6.97,6.23,5.29,4.29,3.88,3.80,3.42,3.84,Upgrade
14,EV/EBIT Ratio,8.52,9.04,6.78,7.05,6.28,5.33,4.32,3.90,3.83,3.45,3.87,Upgrade
15,EV/FCF Ratio,6.87,7.17,4.06,6.59,111.33,-17.36,-,-,-35.76,-,-,Upgrade
16,Debt / Equity Ratio,1.13,1.13,1.15,1.42,1.33,1.44,1.35,1.51,1.50,1.75,1.67,Upgrade
17,Debt / FCF Ratio,9.63,9.63,4.84,6.93,102.79,-18.96,-,-,-41.07,-,-,Upgrade
18,Return on Capital Employed (ROCE),5.02%,5.02%,7.68%,9.66%,11.37%,12.53%,13.73%,16.10%,16.19%,18.49%,17.48%,Upgrade
19,Earnings Yield,21.93%,22.60%,27.72%,20.01%,29.52%,39.39%,45.73%,39.17%,36.48%,27.73%,20.19%,Upgrade
20,FCF Yield,66.34%,68.37%,109.21%,64.78%,4.54%,-23.32%,-62.37%,-16.96%,-8.28%,-50.98%,-57.56%,Upgrade
21,Dividend Yield,6.93%,7.10%,6.71%,5.83%,7.04%,9.54%,11.94%,9.88%,11.14%,8.18%,6.74%,Upgrade
22,Buyback Yield / Dilution,-0.47%,-,-0.94%,-3.97%,-3.00%,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,6.46%,7.10%,5.77%,1.85%,4.03%,9.54%,11.94%,9.88%,11.14%,8.18%,6.74%,Upgrade
