,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,83,109,81,116,153,101,161,121,93,53,83,Upgrade
1,Market Cap Growth,-6.25%,-6.25%,-47.37%,15.20%,-5.00%,-16.67%,73.91%,127.60%,11.68%,-50.00%,-27.54%,Upgrade
2,Enterprise Value,310,355,337,411,413,324,509,380,423,485,502,Upgrade
3,Last Close Price,1.03,1.35,1.00,1.44,1.90,1.25,1.79,1.34,0.88,0.98,1.53,Upgrade
4,PE Ratio,-,-,-,-,-,-3.55,-,-,2.32,-,-,Upgrade
5,PS Ratio,0.09,0.11,0.08,0.11,0.13,0.08,0.12,0.09,0.07,0.04,0.06,Upgrade
6,PB Ratio,0.99,0.83,0.48,0.50,0.53,0.52,0.80,0.53,0.36,0.32,0.49,Upgrade
7,P/TBV Ratio,-,-,2.78,1.23,1.47,0.67,1.02,0.66,0.43,0.47,0.71,Upgrade
8,P/FCF Ratio,0.60,0.79,2.31,-,0.76,-,1.12,0.49,0.42,0.26,0.74,Upgrade
9,P/OCF Ratio,0.77,0.77,2.06,-,0.66,-,1.08,0.46,0.39,0.24,0.64,Upgrade
10,EV/Sales Ratio,0.32,0.37,0.33,0.38,0.34,0.24,0.37,0.27,0.31,0.36,0.36,Upgrade
11,EV/EBITDA Ratio,19.77,-,-,-,-,5.43,-,8.59,6.69,-10.04,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,9.73,27.70,-24.11,Upgrade
13,EV/FCF Ratio,2.25,2.58,9.64,-,2.04,-,3.54,1.54,1.90,2.41,4.47,Upgrade
14,Debt / Equity Ratio,3.00,3.00,2.75,2.26,2.01,2.26,2.19,2.14,1.74,3.22,3.61,Upgrade
15,Debt / FCF Ratio,2.87,2.87,13.27,-,2.90,-,3.09,1.98,2.02,2.67,5.48,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,10.45%,4.23%,-4.60%,Upgrade
17,Earnings Yield,-102.27%,-78.03%,-133.81%,-75.60%,-21.93%,-28.20%,-26.67%,28.04%,43.07%,-130.90%,-119.57%,Upgrade
18,FCF Yield,165.46%,126.24%,43.34%,235.42%,131.69%,-24.38%,88.99%,204.58%,239.85%,377.77%,135.09%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,0.30%,-94.22%,-86.59%,0.00%,-4.40%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,0.30%,-94.22%,-86.59%,0.00%,-4.40%,Upgrade,
