,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,167.42,233.36,225.74,334.41,98.48,167.27,100.23,141.25,147.65,132.45,Upgrade
1,Trading Asset Securities,47.14,37.35,85.81,51.59,44.33,15.95,4.94,11.5,29.7,22.14,Upgrade
2,Cash & Short-Term Investments,214.57,270.71,311.55,386.01,142.81,183.23,105.17,152.74,177.35,154.59,Upgrade
3,Cash Growth,-31.13%,-29.87%,118.16%,110.67%,35.79%,19.96%,-40.70%,-1.20%,-4.41%,-27.92%,Upgrade
4,Accounts Receivable,90.77,133.64,202.15,192.46,16.51,33.15,29.19,15.4,0.55,0.87,Upgrade
5,Other Receivables,4.53,134.85,14.3,161.18,123.37,103.49,106,121.86,53.95,73.35,Upgrade
6,Receivables,101.2,273.68,226.56,365.83,141.23,138.14,136.85,139.06,56.45,78.59,Upgrade
7,Inventory,32.94,30.21,51.87,56.62,60.51,65.76,70.23,74.34,58.11,55.45,Upgrade
8,Prepaid Expenses,170.03,14.99,118.22,10.8,8.28,7.74,3.98,10.5,10.3,14.17,Upgrade
9,Restricted Cash,349.38,346.22,398.67,482.2,-,-,-,-,-,-,Upgrade
10,Other Current Assets,43.32,95.52,53.71,93.18,102.27,107.67,89.19,105.57,101.54,105.29,Upgrade
11,Total Current Assets,911.44,1031,1161,1395,455.09,502.53,405.42,482.21,403.75,408.1,Upgrade
12,"Property, Plant & Equipment",121.77,142.47,172.78,234.09,246.14,214.42,299.09,301.69,365.99,387.4,Upgrade
13,Long-Term Investments,30.51,30.51,45.18,29.14,178.72,183.54,205.35,196.06,187.8,197.27,Upgrade
14,Goodwill,39.44,39.44,39.44,39.44,39.44,39.44,39.44,39.44,39.44,39.44,Upgrade
15,Other Intangible Assets,47.5,47.5,52.55,52.55,43.46,43.46,43.46,43.46,43.46,43.46,Upgrade
16,Long-Term Deferred Tax Assets,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,8.19,8.19,Upgrade
17,Other Long-Term Assets,40.46,20.97,45.15,31.23,23.14,23.12,43.75,34.85,46.66,37.2,Upgrade
18,Total Assets,1197,1318,1521,1787,991.44,1012,1042,1103,1095,1121,Upgrade
19,Accounts Payable,467.8,499.44,559.83,684.47,189.22,230.92,187.78,236.53,211.12,219.77,Upgrade
20,Accrued Expenses,126.1,45.29,140.38,68.21,132.66,43.82,99.82,50.5,138.6,37.27,Upgrade
21,Short-Term Debt,-,339.61,-,375.25,-,76.44,-,51.56,-,91.42,Upgrade
22,Current Portion of Long-Term Debt,292.42,-,366.37,-,209.08,120,185.72,112.13,146.44,119.24,Upgrade
23,Current Portion of Leases,59,64.79,95.29,142.03,116.51,126.49,159.81,136.01,150.83,132.7,Upgrade
24,Current Income Taxes Payable,7.63,7.63,13.01,7.64,14.29,14.34,27.8,18.72,14.47,14.26,Upgrade
25,Current Unearned Revenue,58.31,62.5,38.08,48.73,13.62,33.31,-,20.11,20.18,16.39,Upgrade
26,Other Current Liabilities,0.12,58.56,-,94.06,-,35.83,-,61.7,-,37.75,Upgrade
27,Total Current Liabilities,1011,1078,1213,1420,675.38,681.16,660.93,687.27,681.65,668.79,Upgrade
28,Long-Term Debt,-,-,-,-,-,40.18,15.18,-,55.16,44.27,Upgrade
29,Long-Term Leases,42.83,59.76,60.92,68.06,114.47,81.11,129.31,149.94,183.93,227.53,Upgrade
30,Long-Term Deferred Tax Liabilities,11.11,11.11,15.62,6.83,6.83,6.83,7.76,6.83,7.76,9.96,Upgrade
31,Total Liabilities,1065,1149,1290,1495,796.68,809.27,813.18,844.03,928.5,950.54,Upgrade
32,Common Stock,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,8.31,8.31,Upgrade
33,Additional Paid-In Capital,93.05,93.05,93.05,93.05,93.05,168.05,168.05,718.05,680.36,680.36,Upgrade
34,Retained Earnings,-125.58,-98.48,-45,5.09,27.11,-39.93,-7.33,-526.7,-576.67,-572.26,Upgrade
35,Comprehensive Income & Other,100.77,105.24,121.98,81.81,96.32,96.38,89.5,89.37,83.43,82.82,Upgrade
36,Total Common Equity,84.39,115.97,186.18,196.09,232.63,240.64,266.37,296.86,195.44,199.24,Upgrade
37,Minority Interest,46.87,53.02,45.44,95.18,-37.87,-37.95,-37.59,-37.73,-28.64,-28.73,Upgrade
38,Shareholders' Equity,131.26,168.98,231.62,291.27,194.76,202.69,228.78,259.14,166.8,170.51,Upgrade
39,Total Liabilities & Equity,1197,1318,1521,1787,991.44,1012,1042,1103,1095,1121,Upgrade
40,Total Debt,394.25,464.16,522.58,585.34,440.06,444.22,490.02,449.64,536.37,615.15,Upgrade
41,Net Cash (Debt),-179.68,-193.44,-211.04,-199.33,-297.25,-261,-384.85,-296.9,-359.02,-460.56,Upgrade
42,Net Cash Per Share,-2.23,-2.40,-2.61,-2.47,-3.68,-3.23,-4.77,-3.67,-8.64,-10.61,Upgrade
43,Filing Date Shares Outstanding,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,41.56,41.56,Upgrade
