,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Revenue,1.89,1.89,2.66,2.66,3.14,3.31,4.13,3.74,3.29,3.94,4.58,5.32,4.39,4.03,6.11,6.09,6.33,4.89,5.77,7.18,Upgrade
1,Revenue Growth (YoY),-39.91%,-43.03%,-35.70%,-29.02%,-4.61%,-15.89%,-9.81%,-29.72%,-24.91%,-2.26%,-25.00%,-12.55%,-30.68%,-17.52%,5.84%,-15.22%,2.25%,-15.29%,-25.91%,-1.98%,Upgrade
2,Cost of Revenue,1.15,1.15,1.81,1.81,2.09,2.04,2.31,2.14,2.01,2.66,2.66,3.02,3.21,2.36,2.63,3.95,2.85,2.71,4.49,2.45,Upgrade
3,Gross Profit,0.74,0.74,0.84,0.84,1.05,1.27,1.82,1.61,1.29,1.28,1.92,2.3,1.18,1.68,3.48,2.14,3.48,2.17,1.28,4.73,Upgrade
4,"Selling, General & Admin",2.87,2.87,4.07,4.07,4.44,4.8,4.22,4.52,5.32,4.98,6.22,4.96,4.71,4.38,6.02,4.46,4.7,5.38,4.88,6.45,Upgrade
5,Other Operating Expenses,-,-,-0,-0,-,-,0.08,-0.03,-0.16,-0.1,-0.01,-,-0.01,-0.1,-0.01,-0.4,-0.05,-0.49,-0,-,Upgrade
6,Operating Expenses,2.87,2.87,4.06,4.06,4.44,4.8,4.29,4.49,5.15,4.88,6.22,4.96,4.7,4.28,6.01,4.06,4.65,4.88,4.88,6.45,Upgrade
7,Operating Income,-2.13,-2.13,-3.22,-3.22,-3.38,-3.53,-2.48,-2.89,-3.87,-3.6,-4.3,-2.65,-3.52,-2.6,-2.53,-1.92,-1.17,-2.71,-3.6,-1.72,Upgrade
8,Interest Expense,-0,-0,-0.01,-0.01,-0,-0,-0,-0,-0.01,-0,-0.01,-,-0,-0,-0,-0,-0.01,-0,-0.01,-0,Upgrade
9,Interest & Investment Income,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0,-,-,-,0,0,0.02,0.02,0.07,0.16,0.28,0.27,Upgrade
10,EBT Excluding Unusual Items,-2.12,-2.12,-3.21,-3.21,-3.38,-3.52,-2.48,-2.89,-3.87,-3.61,-4.31,-2.65,-3.52,-2.6,-2.51,-1.91,-1.11,-2.56,-3.32,-1.45,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,-0.04,-0.04,-0.07,0.25,-1.78,0.09,-0.01,-1.46,-0.81,-0.02,0.01,0.84,-2.86,1.19,0.33,-,0.13,-,Upgrade
12,Pretax Income,-2.12,-2.12,-3.25,-3.25,-3.44,-3.27,-4.25,-2.8,-3.88,-5.07,-5.12,-2.67,-3.52,-1.77,-5.37,-0.71,-0.78,-2.56,-3.19,-1.45,Upgrade
13,Income Tax Expense,0.01,0.01,0,0,-,-,0.25,0.05,-0.01,0.07,-0.1,0.11,-0,0.04,-0.18,0.03,0.16,0.1,-0.17,-0.01,Upgrade
14,Net Income,-2.12,-2.12,-3.25,-3.25,-3.44,-3.27,-4.5,-2.84,-3.87,-5.14,-5.02,-2.78,-3.52,-1.81,-5.18,-0.75,-0.95,-2.66,-3.03,-1.44,Upgrade
15,Net Income to Common,-2.12,-2.12,-3.25,-3.25,-3.44,-3.27,-4.5,-2.84,-3.87,-5.14,-5.02,-2.78,-3.52,-1.81,-5.18,-0.75,-0.95,-2.66,-3.03,-1.44,Upgrade
16,Shares Outstanding (Basic),240,240,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,Upgrade
17,Shares Outstanding (Diluted),240,240,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,Upgrade
18,Shares Change (YoY),20.00%,20.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,EPS (Basic),-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.02,-0.03,-0.03,-0.01,-0.02,-0.01,-0.03,-0.00,-0.00,-0.01,-0.02,-0.01,Upgrade
20,EPS (Diluted),-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.02,-0.03,-0.03,-0.01,-0.02,-0.01,-0.03,-,-0.01,-0.01,-0.02,-0.01,Upgrade
21,Free Cash Flow,-3.29,-3.29,-1.24,-1.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Free Cash Flow Per Share,-0.01,-0.01,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Gross Margin,39.09%,39.09%,31.75%,31.75%,33.55%,38.38%,43.97%,42.90%,39.04%,32.39%,41.84%,43.28%,26.81%,41.58%,57.00%,35.09%,54.92%,44.46%,22.23%,65.85%,Upgrade
24,Operating Margin,-112.98%,-112.98%,-121.31%,-121.31%,-107.64%,-106.55%,-59.98%,-77.12%,-117.43%,-91.47%,-93.91%,-49.80%,-80.31%,-64.52%,-41.38%,-31.56%,-18.53%,-55.45%,-62.34%,-23.93%,Upgrade
25,Profit Margin,-112.39%,-112.39%,-122.26%,-122.26%,-109.58%,-98.76%,-108.98%,-75.97%,-117.49%,-130.36%,-109.63%,-52.30%,-80.12%,-44.88%,-84.91%,-12.27%,-14.95%,-54.39%,-52.44%,-20.10%,Upgrade
26,Free Cash Flow Margin,-174.50%,-174.50%,-46.56%,-46.56%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,EBITDA,-2.12,-2.12,-3.21,-3.19,-3.33,-3.51,-2.46,-2.86,-3.62,-3.58,-4.28,-2.62,-3.5,-2.57,-2.5,-1.9,-1.15,-2.69,-3.58,-1.71,Upgrade
28,EBITDA Margin,-112.24%,-112.24%,-120.84%,-120.31%,-105.89%,-105.98%,-59.52%,-76.50%,-109.84%,-90.88%,-93.40%,-49.30%,-79.72%,-63.86%,-40.93%,-31.24%,-18.12%,-55.06%,-62.01%,-23.76%,Upgrade
29,D&A For EBITDA,0.01,0.01,0.01,0.03,0.06,0.02,0.02,0.02,0.25,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.01,Upgrade
30,EBIT,-2.13,-2.13,-3.22,-3.22,-3.38,-3.53,-2.48,-2.89,-3.87,-3.6,-4.3,-2.65,-3.52,-2.6,-2.53,-1.92,-1.17,-2.71,-3.6,-1.72,Upgrade
31,EBIT Margin,-112.98%,-112.98%,-121.31%,-121.31%,-107.64%,-106.55%,-59.98%,-77.12%,-117.43%,-91.47%,-93.91%,-49.80%,-80.31%,-64.52%,-41.38%,-31.56%,-18.53%,-55.45%,-62.34%,-23.93%,Upgrade
