,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,24,49,47,32,33,25,42,56,64,98,112,100,91,150,302,428,690,176,300,120,222,Upgrade
1,Market Cap Growth,96.80%,96.80%,11.43%,-43.57%,-49.06%,-74.49%,-62.50%,-44.00%,-29.67%,-34.67%,-62.91%,-76.64%,-86.81%,-14.77%,0.67%,256.67%,210.81%,57.14%,134.38%,-38.14%,32.14%,Upgrade
2,Enterprise Value,16,39,37,18,19,6,23,31,39,66,80,60,51,106,258,385,647,128,252,61,163,Upgrade
3,Last Close Price,0.10,0.20,0.20,0.16,0.16,0.13,0.21,0.28,0.32,0.49,0.56,0.50,0.46,0.75,1.51,2.14,3.45,0.88,1.50,0.60,1.11,Upgrade
4,PS Ratio,2.45,5.41,4.53,2.69,2.46,1.74,2.90,3.71,4.11,5.72,6.14,5.46,4.59,7.28,13.39,18.28,29.91,7.28,12.49,4.82,8.25,Upgrade
5,PB Ratio,4.98,10.11,9.62,5.77,5.95,2.12,2.37,3.16,2.50,3.83,3.34,2.98,-,3.63,6.45,9.14,-,3.34,5.31,2.12,-,Upgrade
6,P/TBV Ratio,10.11,10.11,9.62,5.77,5.95,2.12,2.39,3.19,2.54,3.89,3.43,3.06,-,3.76,6.75,9.56,-,3.53,5.58,2.23,-,Upgrade
7,EV/Sales Ratio,1.74,4.30,3.55,1.54,1.45,0.41,1.58,2.03,2.49,3.84,4.38,3.29,2.58,5.14,11.44,16.46,28.05,5.31,10.50,2.46,6.06,Upgrade
8,Debt / Equity Ratio,0.08,0.08,0.08,0.06,0.06,0.04,0.01,0.01,0.01,0.01,0.01,0.01,-,0.00,0.00,0.00,-,0.01,0.01,0.01,-,Upgrade
9,Asset Turnover,0.59,0.54,0.70,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
10,Inventory Turnover,14.83,19.91,10.87,11.79,12.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Quick Ratio,1.54,1.54,1.54,1.47,1.47,2.48,-,3.03,-,3.60,-,4.19,-,5.34,-,5.39,-,5.54,-,5.82,-,Upgrade
12,Current Ratio,1.57,1.57,1.57,1.53,1.53,2.56,-,3.10,-,3.68,-,4.27,-,5.41,-,5.48,-,5.63,-,5.90,-,Upgrade
13,Return on Equity (ROE),-174.43%,-164.15%,-237.14%,-150.22%,-93.35%,-73.99%,-83.18%,-44.42%,-52.39%,-61.32%,-,-,-31.90%,-15.45%,-,-,-6.93%,-18.82%,-,-,Upgrade,
14,Return on Assets (ROA),-41.96%,-38.14%,-52.79%,-46.58%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Return on Capital (ROIC),-101.51%,-96.48%,-138.83%,-88.94%,-55.98%,-49.32%,-28.24%,-27.78%,-32.36%,-26.66%,-,-,-19.91%,-13.82%,-,-,-5.34%,-11.93%,-,-,Upgrade,
16,Earnings Yield,-44.29%,-21.82%,-25.76%,-41.80%,-44.37%,-56.24%,-34.49%,-29.19%,-26.36%,-17.15%,-14.69%,-13.13%,-14.61%,-7.50%,-2.88%,-2.23%,-1.07%,-4.59%,-2.66%,-4.45%,-0.20%,Upgrade
17,FCF Yield,-37.38%,-18.42%,-12.32%,-7.83%,-3.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Buyback Yield / Dilution,-10.00%,-20.00%,-20.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Total Shareholder Return,-10.00%,-20.00%,-20.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
