,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,10.68,10.68,17.04,17.04,12.34,-,13.24,-,4.19,-,6.84,-,5.18,-,18.21,-,18.89,-,19.62,-,Upgrade
1,Cash & Short-Term Investments,10.68,10.68,17.04,17.04,12.34,13.24,13.24,4.19,4.19,6.84,6.84,-,5.18,18.21,18.21,-,18.89,19.62,19.62,-,Upgrade
2,Cash Growth,-13.46%,-19.31%,28.70%,306.54%,194.54%,93.50%,93.50%,-,-19.03%,-62.42%,-62.42%,-,-72.60%,-7.23%,-7.23%,-,-25.31%,-58.86%,-58.86%,-,Upgrade
3,Accounts Receivable,40.66,40.66,27.82,27.82,29.83,-,31.22,-,33.5,-,31.48,-,35.14,-,27.43,-,3.16,-,5.27,-,Upgrade
4,Other Receivables,0.15,0.15,0.15,0.15,0.21,-,0.22,-,0.18,-,0.31,-,-,-,6.66,-,17.85,-,29.36,-,Upgrade
5,Receivables,53.5,53.5,38.96,38.96,39.55,-,44.44,-,48.18,-,48.08,-,51.44,-,52.8,-,52.18,-,114.56,-,Upgrade
6,Inventory,3.59,3.59,2.13,2.13,6.29,-,2.09,-,12.48,-,5.48,-,13.96,-,3.14,-,5,-,3,-,Upgrade
7,Prepaid Expenses,1.07,1.07,1.09,1.09,1.13,-,1.35,-,1.35,-,1.47,-,2.22,-,1.66,-,6.77,-,3.07,-,Upgrade
8,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,0.24,-,-,-,0.21,-,0.26,-,Upgrade
9,Total Current Assets,68.84,68.84,59.22,59.22,59.31,-,61.12,-,66.2,-,61.88,-,73.04,-,75.8,-,83.06,-,140.51,-,Upgrade
10,"Property, Plant & Equipment",1.62,1.62,1.61,1.61,2.56,-,3.38,-,3.5,-,3.47,-,4.29,-,4.93,-,6.08,-,7.49,-,Upgrade
11,Total Assets,70.46,70.46,60.83,60.83,61.87,-,64.5,-,69.7,-,65.35,-,77.33,-,80.73,-,89.14,-,148,-,Upgrade
12,Accounts Payable,13.79,13.79,1.68,1.68,2.77,-,2.69,-,7.98,-,3.38,-,3.47,-,3.27,-,1.38,-,3.87,-,Upgrade
13,Accrued Expenses,26.41,26.41,26.09,26.09,26.18,-,24.19,-,23.71,-,22.05,-,21.65,-,19.55,-,19.28,-,27.62,-,Upgrade
14,Short-Term Debt,-,-,-,-,-,-,-,-,0.99,-,-,-,-,-,-,-,6.5,-,59.5,-,Upgrade
15,Current Portion of Leases,0.16,0.16,0.76,0.76,2.06,-,2.94,-,2.45,-,2.64,-,2.44,-,2.55,-,2.9,-,2.92,-,Upgrade
16,Current Income Taxes Payable,0.48,0.48,0.48,0.48,0.48,-,0.48,-,0.46,-,0.46,-,0.46,-,0.46,-,0.46,-,0.46,-,Upgrade
17,Current Unearned Revenue,0.55,0.55,0.59,0.59,0.66,-,0.66,-,0.55,-,0.55,-,-,-,0.62,-,-,-,-,-,Upgrade
18,Total Current Liabilities,41.38,41.38,29.6,29.6,32.15,-,30.95,-,36.14,-,29.09,-,28.01,-,26.45,-,30.52,-,94.37,-,Upgrade
19,Long-Term Leases,-,-,-,-,0.25,-,0.76,-,2.02,-,3.22,-,4.74,-,5.88,-,6.79,-,8.05,-,Upgrade
20,Total Liabilities,41.38,41.38,29.6,29.6,32.4,-,31.72,-,38.17,-,32.31,-,32.75,-,32.33,-,37.31,-,102.42,-,Upgrade
21,Common Stock,80.15,80.15,80.15,80.15,80.15,-,79.28,-,79.28,-,79.28,-,78.97,-,78.97,-,78.98,-,69.09,-,Upgrade
22,Additional Paid-In Capital,707.31,707.31,707.31,707.31,707.31,-,705.73,-,705.73,-,705.73,-,705.19,-,705.19,-,705.82,-,705.64,-,Upgrade
23,Retained Earnings,-929.11,-929.11,-927.01,-927.01,-928.7,-,-925.82,-,-926.35,-,-924.33,-,-913.33,-,-909.08,-,-906.88,-,-903.91,-,Upgrade
24,Comprehensive Income & Other,1.54,1.54,1.58,1.58,1.5,-,1.87,-,1.06,-,0.45,-,0.77,-,0.22,-,0.65,-,0.56,-,Upgrade
25,Total Common Equity,-140.1,-140.1,-137.96,-137.96,-139.74,-138.94,-138.94,-140.29,-140.29,-138.88,-138.88,-,-128.4,-124.69,-124.69,-,-121.43,-128.62,-128.62,-,Upgrade
26,Minority Interest,-19.99,-19.99,-19.98,-19.98,-19.96,-,-19.91,-,-19.81,-,-19.71,-,-19.5,-,-19.37,-,-19.22,-,-18.56,-,Upgrade
27,Shareholders' Equity,29.08,29.08,31.23,31.23,29.47,32.78,32.78,31.53,31.53,33.04,33.04,-,44.58,48.41,48.41,-,51.82,45.58,45.58,-,Upgrade
28,Total Liabilities & Equity,70.46,70.46,60.83,60.83,61.87,-,64.5,-,69.7,-,65.35,-,77.33,-,80.73,-,89.14,-,148,-,Upgrade
29,Total Debt,0.16,0.16,0.76,0.76,2.31,3.7,3.7,5.46,5.46,5.86,5.86,-,7.17,8.43,8.43,-,16.19,70.47,70.47,-,Upgrade
30,Net Cash (Debt),10.53,10.53,16.28,16.28,10.04,9.54,9.54,-1.27,-1.27,0.98,0.98,-,-2,9.78,9.78,-,2.7,-50.85,-50.85,-,Upgrade
31,Net Cash Growth,4.87%,10.36%,70.66%,-,-,869.21%,869.21%,-,-,-89.94%,-89.94%,-,-,-,-,-,-89.33%,-,-,-,Upgrade
32,Net Cash Per Share,0.01,0.01,0.02,0.02,0.01,0.01,0.01,-0.00,-0.00,0.00,0.00,-,-0.00,0.01,0.01,-,0.00,-0.07,-0.06,-,Upgrade
33,Filing Date Shares Outstanding,801.54,801.54,801.54,801.54,801.54,792.75,792.75,792.75,792.75,792.75,792.75,789.75,789.75,789.75,789.75,789.75,789.75,788.75,690.88,686.48,Upgrade
34,Total Common Shares Outstanding,801.54,801.54,801.54,801.54,801.54,792.75,792.75,792.75,792.75,792.75,792.75,789.75,789.75,789.75,789.75,789.75,789.75,788.75,690.88,686.48,Upgrade
35,Working Capital,27.46,27.46,29.62,29.62,27.15,-,30.17,-,30.06,-,32.79,-,45.03,-,49.36,-,52.54,-,46.15,-,Upgrade
36,Book Value Per Share,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-,-0.16,-0.16,-0.16,-,-0.15,-0.19,-0.19,-,Upgrade
37,Tangible Book Value,-140.1,-140.1,-137.96,-137.96,-139.74,-138.94,-138.94,-140.29,-140.29,-138.88,-138.88,-,-128.4,-124.69,-124.69,-,-121.43,-128.62,-128.62,-,Upgrade
38,Tangible Book Value Per Share,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-,-0.16,-0.16,-0.16,-,-0.15,-0.19,-0.19,-,Upgrade
39,Machinery,-,-,4.1,4.1,-,-,4.29,-,-,-,3.3,-,-,-,3.1,-,-,-,5.55,-,Upgrade
40,Leasehold Improvements,-,-,3.79,3.79,-,-,3.79,-,-,-,3.79,-,-,-,3.79,-,-,-,11.74,-,Upgrade
